data	hora	H7DC_51_D	H7DC_49_D	H7DC_35_D	H7DC_34_D	H7DC_48_D	H7DC_50_D	H7DC_41_D	H7DC_54_D	H7DC_51_T	H7DC_49_T	H7DC_35_T	H7DC_34_T	H7DC_48_T	H7DC_50_T	H7DC_41_T	H7DC_54_T
2017/08/21	16:14:14	7.48104985474	7.62556308123	7.56330824756	7.53040422751	7.4869505722	7.54133964478	7.69985017547	8.01684100442	22.772758833	22.6253911554	22.7978175653	22.8209628345	22.8365162836	22.7310610834	22.739328103	22.7605193494	
2017/08/21	16:14:16	7.48106208306	7.6256114603	7.56328067335	7.53023946859	7.48685302116	7.54125629105	7.69983708931	8.01681549291	22.7726228387	22.6254436444	22.7976720276	22.8203973846	22.8363397296	22.7312042352	22.7388055988	22.7597821173	
2017/08/21	16:14:18	7.48105600068	7.62551834825	7.56326944388	7.53047108418	7.48685291094	7.54134252378	7.69982103599	8.01676004584	22.7728852838	22.6254484161	22.7980060486	22.8207838947	22.8367357831	22.7310348389	22.73941638	22.7605766101	
2017/08/21	16:14:20	7.48103779425	7.62568289943	7.56350094084	7.5304472547	7.48694524167	7.54145036219	7.69979147297	8.01679272481	22.7729807184	22.6259303607	22.797998891	22.8211441602	22.8366570496	22.7313545447	22.7394473962	22.7607102185	
2017/08/21	16:14:21	7.48098814107	7.62558070885	7.56323498853	7.53032120304	7.48685157202	7.54133278877	7.69981174381	8.01675933808	22.7723794806	22.6254412585	22.7975718213	22.8205620093	22.8365568433	22.730488476	22.7392469836	22.7604477734	
2017/08/21	16:14:23	7.48107417151	7.62551681706	7.56331110898	7.53036958633	7.48686697264	7.5412948284	7.69967519356	8.01669773898	22.7730069629	22.6257538068	22.7977889349	22.820953291	22.8368455328	22.731330686	22.7394545538	22.7607579358	
2017/08/21	16:14:25	7.48101649324	7.6255316092	7.56331332651	7.53042024248	7.48681438473	7.5414616125	7.69985284341	8.01677031823	22.7729783325	22.6255796387	22.7978008643	22.8208244543	22.8366427344	22.7311183441	22.7392732281	22.760913017	
2017/08/21	16:14:27	7.48103437165	7.62558084658	7.5633293647	7.53044387669	7.4867091492	7.54131257448	7.69964663951	8.01675920891	22.7729974194	22.6259088879	22.7979535596	22.8209771497	22.8370507172	22.7315549573	22.739046571	22.7608820007	
2017/08/21	16:14:29	7.4811322948	7.62554838895	7.56322045324	7.53046993514	7.48687422686	7.54137716982	7.69980152718	8.01668267323	22.7733171252	22.6256750732	22.797874826	22.8210105518	22.8369934564	22.7318150165	22.7393042444	22.7610585547	
2017/08/21	16:14:31	7.48100272909	7.62550960778	7.56325671256	7.53041887745	7.48680385737	7.54126752829	7.69969670315	8.01682244069	22.7731620441	22.6259303607	22.7975670496	22.8209270465	22.8368789349	22.73150724	22.7393257172	22.7609559625	
2017/08/21	16:14:33	7.48099583309	7.62548735113	7.56321912555	7.53054265566	7.48682496692	7.54134891317	7.69979579604	8.01678606893	22.7735056085	22.6257013177	22.79766487	22.8207290198	22.8367930438	22.7314809955	22.7393925214	22.7605121918	
2017/08/21	16:14:35	7.48097615698	7.62544082254	7.56329951818	7.53041570428	7.4869672669	7.54141453744	7.69978343029	8.01674984106	22.7736893201	22.6257394916	22.7976935004	22.8211680188	22.8369147229	22.7315931311	22.7395428308	22.7609917505	
2017/08/21	16:14:36	7.48094116801	7.62537744801	7.56333430399	7.53059286636	7.48669721935	7.54121521646	7.69975134756	8.01667813239	22.7734054022	22.625801524	22.7976958862	22.8213016272	22.8367835004	22.731595517	22.7396167926	22.7612136359	
2017/08/21	16:14:38	7.48112761879	7.62552879461	7.56325148488	7.53056661865	7.48686671443	7.54130618279	7.69965345471	8.01681456218	22.773989939	22.6259995508	22.7979129999	22.8215282843	22.837000614	22.7321585809	22.7397122272	22.7610752557	
2017/08/21	16:14:40	7.48117558606	7.62546170928	7.56333428912	7.53052039678	7.48682967433	7.54131689555	7.69980773507	8.0168638182	22.7738897327	22.6258468555	22.7978843695	22.8211727905	22.8370745758	22.7316909515	22.7396000916	22.76121125	
2017/08/21	16:14:42	7.48095456101	7.62561519491	7.56334739986	7.53029168041	7.48676754008	7.54126133163	7.69981357183	8.0165886283	22.7737107928	22.6258540131	22.797612381	22.8209843073	22.8369862988	22.7321371082	22.739206424	22.7608796149	
2017/08/21	16:14:44	7.4809585277	7.625489887	7.56334714887	7.53023196055	7.48667275047	7.54126696651	7.69968862505	8.01668793491	22.7734817499	22.6255963397	22.7982136188	22.8210725842	22.8368312177	22.7315907452	22.7392565271	22.7607436206	
2017/08/21	16:14:46	7.48102631372	7.6255177824	7.56329280472	7.53022148804	7.4868261896	7.54133486059	7.69969503395	8.01667334037	22.7738825751	22.625820611	22.7983162109	22.821287312	22.8368932501	22.7318174023	22.7393877496	22.7611730762	
2017/08/21	16:14:52	7.48100495673	7.62547196305	7.5634059988	7.53029225046	7.48688960835	7.54139356269	7.69985739947	8.01686487957	22.773777597	22.6258587848	22.7977316742	22.8210606549	22.8369004077	22.7317935437	22.7393137878	22.7611301306	
2017/08/21	16:14:57	7.4810608807	7.62551477016	7.56351194548	7.53024920843	7.48689674676	7.54126246002	7.69983369842	8.01680490056	22.7743001013	22.6260854419	22.7984283466	22.8215115833	22.8370960486	22.7325116888	22.7395619177	22.7614999396	
2017/08/21	16:15:03	7.48104410841	7.62541541565	7.56341890244	7.53033254851	7.48681649567	7.54128628964	7.69981558349	8.01690695663	22.7743024872	22.6261093005	22.7982255481	22.8219863702	22.8368932501	22.7325045313	22.7393185596	22.7614808527	
2017/08/21	16:15:10	7.48104439842	7.62545810739	7.56334916985	7.53027597428	7.48691511702	7.54127745799	7.69979954404	8.01661275028	22.7745315302	22.6262882404	22.7985166235	22.8216714362	22.8369600543	22.7323661511	22.7395476025	22.7613949615	
2017/08/21	16:15:16	7.48106731934	7.6255228525	7.56336140455	7.53027164322	7.48680925058	7.54150567485	7.69987202076	8.01675676283	22.7747510297	22.6266365765	22.7985714984	22.8217573273	22.8368097449	22.7323065045	22.7397241565	22.761581059	
2017/08/21	16:15:23	7.4810299759	7.62552983165	7.56327053012	7.53029900442	7.48684479851	7.54139471364	7.6997538465	8.01678038717	22.7748488501	22.6266532776	22.7986597754	22.822060332	22.8373895099	22.7327121014	22.7399866016	22.7613830322	
2017/08/21	16:15:30	7.48110274617	7.62565618595	7.56338859518	7.53026111082	7.48689373668	7.54138073199	7.69976775856	8.01678868796	22.7754739465	22.6273093903	22.79914172	22.8224396844	22.8374205261	22.7331534863	22.7403969702	22.7617409119	
2017/08/21	16:15:36	7.4811221347	7.62563627364	7.56321396901	7.53029968883	7.48691221541	7.54136170838	7.69974982724	8.01686234969	22.7751566266	22.6270135431	22.7991631927	22.8222154132	22.8376781995	22.7332346057	22.7403063074	22.7621727533	
2017/08/21	16:15:42	7.48112901568	7.6255202034	7.56332411339	7.53038678541	7.48680369894	7.54133930382	7.69968851306	8.01670841978	22.7753498816	22.6267582556	22.7990582147	22.8223370923	22.8374897162	22.7330198779	22.7402323456	22.7619246234	
2017/08/21	16:15:48	7.48101930697	7.62560030426	7.56339863706	7.53048857434	7.48683358752	7.54144163226	7.69974110799	8.01677273491	22.7755741528	22.6272974609	22.7992514697	22.8227140588	22.8384822357	22.7337117786	22.7411413599	22.7628240942	
2017/08/21	16:15:54	7.48110813423	7.62546005306	7.56317156977	7.53045305899	7.48676915111	7.54139198674	7.69978732459	8.01671131923	22.7753403381	22.6276744275	22.7993135022	22.8230313788	22.8383390839	22.7337451807	22.7410602405	22.7625783502	
2017/08/21	16:16:01	7.48097061303	7.62553620296	7.56328671958	7.53028341461	7.48686338882	7.54130619778	7.69982731934	8.01669829346	22.776115744	22.6273571075	22.799404165	22.8231435144	22.8387995557	22.7337833545	22.7409051593	22.7623827094	
2017/08/21	16:16:07	7.48110638338	7.62552645586	7.56316748242	7.53036029522	7.48675118341	7.5412893676	7.69983086266	8.0166805686	22.7763734174	22.6275742212	22.7995902625	22.822816651	22.8387184363	22.7337141644	22.7410005939	22.7623850952	
2017/08/21	16:16:13	7.48118060221	7.62534525917	7.5634054557	7.53058372142	7.48681014503	7.5413986248	7.69969252692	8.01670619124	22.7761467603	22.6276243243	22.7996904688	22.8228357379	22.8386039148	22.7342247394	22.7412224792	22.7621369653	
2017/08/21	16:16:19	7.481109498	7.62559154844	7.56343181424	7.53051952294	7.48687310598	7.54140865682	7.69980426183	8.01670084964	22.7761252875	22.6270397876	22.7996093494	22.8230218353	22.8390238269	22.7341746362	22.7418475757	22.7625377905	
2017/08/21	16:16:25	7.48121541844	7.6256079737	7.56341869051	7.53042920571	7.48688971122	7.54125011382	7.69977175506	8.01685066041	22.7763758032	22.6275360474	22.8001652557	22.8228810693	22.8392838861	22.7343822064	22.7415445709	22.7628694257	
2017/08/21	16:16:31	7.48117855606	7.62567464037	7.56328247139	7.5303820146	7.48691241894	7.54141753592	7.69983500705	8.01673664364	22.7767599274	22.627471629	22.7999767725	22.8230934113	22.8394747552	22.7342557556	22.7418165594	22.7629672461	
2017/08/21	16:16:38	7.48124747113	7.62553810706	7.56333036145	7.53051409193	7.48690449641	7.541312883	7.69980165727	8.01677026715	22.7769317096	22.6277436176	22.800055506	22.823150672	22.8395534888	22.7343965216	22.7417831573	22.7632296912	
2017/08/21	16:16:44	7.4811718943	7.6254432858	7.56342723304	7.53058313869	7.48700433621	7.5413167847	7.69971982198	8.01665714875	22.7770080573	22.6271638525	22.7996928546	22.8227259882	22.8397515155	22.7343488043	22.7419716406	22.7629982623	
2017/08/21	16:16:50	7.48114707399	7.6254047412	7.56334322462	7.53046994164	7.48688434404	7.54145360829	7.69978366987	8.01675456463	22.7769460248	22.62741914	22.7998455499	22.8230409222	22.8391669788	22.734336875	22.7419406244	22.7633465985	
2017/08/21	16:16:57	7.48112813747	7.62544375302	7.56340312696	7.53047072903	7.48685529042	7.54118658206	7.69986645823	8.01675256251	22.7767217535	22.6272592871	22.7993779205	22.8227975641	22.8394866846	22.7343607336	22.7418809778	22.7630412079	
2017/08/21	16:17:03	7.4810591243	7.62550745824	7.56348385948	7.53030910067	7.4867866977	7.54129186697	7.69958542107	8.01679366956	22.7772657306	22.627402439	22.7999600714	22.8234441333	22.839672782	22.7347186133	22.7420861621	22.7632273053	
2017/08/21	16:17:10	7.48103604177	7.62548062323	7.56348659255	7.53050252189	7.48683083138	7.54128323642	7.69977615737	8.01671655509	22.7778168652	22.6277388458	22.8000411908	22.8235037799	22.839725271	22.7343845923	22.7424273407	22.7634539624	
2017/08/21	16:17:16	7.48111836966	7.62553327834	7.56329545971	7.53058831329	7.48678333947	7.54136802004	7.69985302022	8.01661910354	22.7777262024	22.6281468286	22.800196272	22.8232604218	22.8398875098	22.7346565808	22.7422698737	22.7637784399	
2017/08/21	16:17:22	7.48111447957	7.62543998745	7.56333390463	7.530491953	7.48670657371	7.54134705148	7.69980245267	8.01678352685	22.7779337726	22.6277746338	22.7997692023	22.82364216	22.8399924878	22.7348259772	22.7425299329	22.763618587	
2017/08/21	16:17:28	7.48108141115	7.62555161654	7.56335013306	7.53034505794	7.48680859134	7.54117894379	7.69967992591	8.01680872602	22.7782558643	22.6279726605	22.7999791583	22.8235347961	22.8403551392	22.734828363	22.7420122003	22.7635708698	
2017/08/21	16:17:34	7.48093601665	7.62547224831	7.56333627522	7.53035353374	7.48692187004	7.54115456449	7.69958177881	8.01659802709	22.7782296198	22.6281420569	22.799738186	22.8234966223	22.8400425909	22.7347615588	22.7419453961	22.7634849786	
2017/08/21	16:17:40	7.48090413981	7.62555957439	7.56335907061	7.53020786565	7.48694754262	7.54119189627	7.69964360546	8.01653617438	22.7780459082	22.627929715	22.7994327954	22.8234584485	22.8398397925	22.7346303363	22.7424082538	22.7637927551	
2017/08/21	16:17:46	7.4811701404	7.6254805499	7.56346694623	7.53053211083	7.48682474108	7.5412098018	7.69982013394	8.01672754442	22.7787378088	22.6286908057	22.7998169196	22.8238831323	22.8404911334	22.7353532532	22.7428424811	22.7645657751	
