data	hora	H7DC_51_D	H7DC_49_D	H7DC_35_D	H7DC_34_D	H7DC_48_D	H7DC_50_D	H7DC_41_D	H7DC_54_D	H7DC_51_T	H7DC_49_T	H7DC_35_T	H7DC_34_T	H7DC_48_T	H7DC_50_T	H7DC_41_T	H7DC_54_T
2017/08/22	00:00:05	7.48037211416	7.62437614207	7.56292441662	7.53043318219	7.48785072596	7.54239922425	7.700852228	8.01827207739	22.6222704449	22.6881250702	22.8735854565	22.8846773395	22.9098267346	22.792637854	22.7873173767	22.8379764325	
2017/08/22	00:00:11	7.48039308545	7.62463110975	7.56300966256	7.53046927947	7.48784472705	7.54262086256	7.70078401493	8.01831415596	22.6224517706	22.6881727875	22.8740101404	22.8850710071	22.9106021405	22.7931555865	22.7878756689	22.8384225891	
2017/08/22	00:00:17	7.48039269125	7.6245283874	7.5630551706	7.53045316524	7.48776543146	7.54245655999	7.70064888444	8.01816656361	22.6225901508	22.6882205048	22.8742129388	22.885037605	22.9101178101	22.7929384729	22.7876680988	22.8380718671	
2017/08/22	00:00:23	7.48052118871	7.62428600547	7.56290573532	7.53035907102	7.48791280716	7.54234655908	7.70085090004	8.01817458077	22.6225376617	22.6876049518	22.8739337927	22.8846773395	22.9095929199	22.7923610937	22.787839881	22.8381004974	
2017/08/22	00:00:29	7.48053928292	7.62432863032	7.56292920086	7.53035199899	7.48772663793	7.54224857874	7.70077029413	8.01823456361	22.622234657	22.687934201	22.8734661633	22.8845866766	22.9098004901	22.7919053937	22.7873006757	22.8382150189	
2017/08/22	00:00:35	7.48049504988	7.62435964264	7.5630893597	7.5302920006	7.48798050332	7.54244937344	7.70090197577	8.01810324466	22.6227762482	22.6880678094	22.8736928204	22.8847322144	22.9102013153	22.7927356744	22.7876490118	22.8387900122	
2017/08/22	00:00:41	7.48054964204	7.62433477371	7.56297780964	7.53040699376	7.4878503967	7.54240899264	7.70093736061	8.01814244525	22.6226116235	22.6881894885	22.8738622168	22.885037605	22.9100032886	22.793060152	22.7876060663	22.8389093054	
2017/08/22	00:00:47	7.48056491039	7.62439202738	7.5630084182	7.53030670757	7.48787864737	7.54258033662	7.70073498527	8.0181923204	22.6229170142	22.6880033911	22.8738121136	22.8849254694	22.9102705054	22.7927309027	22.7880235925	22.8392576416	
2017/08/22	00:00:53	7.48051717377	7.62443166326	7.56297851962	7.53029343914	7.48777771924	7.54238448638	7.70088736155	8.01818829223	22.622761933	22.6879604456	22.873735766	22.8851139526	22.9103373096	22.7931985321	22.7883886298	22.8394174945	
2017/08/22	00:00:59	7.48046102958	7.62441507919	7.56299050871	7.53035819538	7.48796844439	7.54241175903	7.70088233489	8.01814181498	22.622621167	22.6879556738	22.8742320258	22.8848133337	22.9097289142	22.7930506085	22.788507923	22.838952251	
2017/08/22	00:01:05	7.48047731469	7.6244135266	7.56288159356	7.53034120999	7.48794528185	7.54243371711	7.70090682257	8.01827969084	22.6225209607	22.6879055707	22.8738049561	22.8848849097	22.9101392828	22.792602066	22.7883027386	22.8393005872	
2017/08/22	00:01:11	7.48052641043	7.6243472678	7.56280956035	7.53030623848	7.48797911293	7.54242171629	7.70093820728	8.01825947527	22.6226999005	22.6877051581	22.8735973859	22.8848944531	22.9099531854	22.7925782074	22.7881667444	22.839093017	
2017/08/22	00:01:17	7.48043445324	7.62439031586	7.56297424272	7.53049927867	7.48792012684	7.54239849614	7.70087827049	8.0181537083	22.6224493848	22.6877719623	22.8730056915	22.8846821112	22.9101583698	22.7931746735	22.7883743146	22.839250484	
2017/08/22	00:01:23	7.4805011864	7.62443617259	7.56284369511	7.53040881202	7.48801459933	7.54249520726	7.70074152673	8.01805939906	22.6225829932	22.6878029785	22.8733230115	22.8850590778	22.9099245551	22.7925400336	22.7881404999	22.8392290112	
2017/08/22	00:01:29	7.48029215921	7.6244688821	7.56291029262	7.53045230305	7.4879900426	7.54240999133	7.7010001689	8.01815849475	22.6226187811	22.6879103424	22.8736260162	22.8845747473	22.909960343	22.7927499896	22.7881047119	22.8394508966	
2017/08/22	00:01:35	7.48035880812	7.62444953513	7.56301389549	7.53040759687	7.48800111617	7.54240959629	7.70074519489	8.01796968812	22.6228048785	22.6878196796	22.8733110822	22.8847703882	22.9103015216	22.7925066315	22.787646626	22.839093017	
2017/08/22	00:01:42	7.48031038243	7.6246202769	7.56292549304	7.53034942123	7.48791982256	7.5424134984	7.70066504407	8.01810802188	22.6225567487	22.6878268372	22.8733182397	22.8850328333	22.9102752771	22.7922370288	22.7880617664	22.8389570227	
2017/08/22	00:01:48	7.48043910267	7.62469231886	7.56297123209	7.53036844826	7.48797734103	7.54255173748	7.70080241521	8.01823920551	22.6229814325	22.6879461304	22.8738049561	22.884949328	22.9106617871	22.7927643048	22.7882526355	22.8394246521	
2017/08/22	00:01:54	7.48036665306	7.6244786205	7.56296170246	7.53034974737	7.48794735247	7.54243854727	7.70078836473	8.01807139174	22.6226187811	22.6874689575	22.8731631586	22.8846654102	22.9101631415	22.7923300775	22.7876012946	22.8390906311	
2017/08/22	00:02:00	7.48042848528	7.62454918057	7.56304243542	7.53026567815	7.48792761722	7.54239560048	7.70080970196	8.01809189978	22.6225376617	22.6877075439	22.873964809	22.8847584589	22.9100223755	22.7923420068	22.7880235925	22.8388878326	
