data	hora	D32	D33	D34	D35	D36	D37	D38	D39	T32	T33	T34	T35	T36	T37	T38	T39
2017/09/10	00:00:03	7.03619918774	7.10078084633	6.98299492883	6.94157123503	6.88642751368	6.90088467861	7.03517880034	7.3495452833	23.0187963129	22.9038692316	22.9208541992	23.0062919983	23.085777066	22.9555828394	22.9132933954	23.0655783392	
2017/09/10	00:00:09	7.03625744216	7.10084045038	6.98292882612	6.94145697422	6.8862321934	6.90077933095	7.03531543102	7.34956277339	23.0191064752	22.903862074	22.9212144647	23.0059365045	23.0851638989	22.9561077295	22.9133578137	23.0658264691	
2017/09/10	00:00:15	7.0362646986	7.10078215483	6.98305646041	6.94167918742	6.88636314124	6.90094093701	7.03514255757	7.34954233004	23.0186316882	22.9039479651	22.9209663348	23.0058100537	23.0859082886	22.9563367725	22.9132599933	23.0658741864	
2017/09/10	00:00:20	7.03624060771	7.10065921516	6.98297166158	6.941534464	6.88636994023	6.90090942662	7.03512938862	7.349571319	23.0188869757	22.9033777435	22.9212526385	23.0059842218	23.0859297614	22.9556114697	22.9133339551	23.0659242896	
2017/09/10	00:00:26	7.03604721562	7.10067857875	6.98287442629	6.94148461713	6.88641721448	6.90088412008	7.03514816335	7.34956337099	23.0181211133	22.9032155048	22.9207325201	23.0058124396	23.0851638989	22.9558500562	22.9134985797	23.0659362189	
2017/09/10	00:00:32	7.03608090769	7.10087370363	6.98295890318	6.94155482666	6.88636427229	6.90094333271	7.03519043478	7.34963272231	23.0179755756	22.9033157111	22.9207921667	23.0059937653	23.0855790393	22.9559073169	22.9135152808	23.0657596649	
2017/09/10	00:00:38	7.03619812327	7.10074768127	6.98287885672	6.9415729562	6.88636896015	6.9009484357	7.0352422088	7.34951631966	23.0184408191	22.9034302325	22.9207229767	23.0061297595	23.086094386	22.9562174792	22.9138158997	23.0659982513	
2017/09/10	00:00:44	7.03617678095	7.10081688714	6.9829292294	6.94147892555	6.88621495607	6.90106193821	7.03519483616	7.3496772867	23.0186221448	22.9032846948	22.9209567914	23.0063540308	23.0858772723	22.9563081421	22.9139065625	23.0662726257	
2017/09/10	00:00:50	7.03620973102	7.10078484404	6.98302904726	6.94157574091	6.8864482373	6.90092538373	7.03514763954	7.34960492417	23.018688949	22.9030556519	22.9211476605	23.0065544434	23.0862828693	22.9565801306	22.9143932788	23.0661151587	
2017/09/10	00:00:56	7.03609576847	7.10091355799	6.98303727018	6.94144917983	6.88632620705	6.9009600418	7.03526476604	7.34965338682	23.0187104218	22.9030461084	22.9211071008	23.0059412762	23.085619599	22.9563248431	22.9143527191	23.0663632886	
2017/09/10	00:01:02	7.03607649459	7.10067824183	6.98292500749	6.94142490897	6.88650330253	6.90097114997	7.03518391198	7.34951246351	23.0185434113	22.9034827216	22.9211023291	23.0058553851	23.0865572437	22.9565682013	22.9136846771	23.0660197241	
2017/09/10	00:01:08	7.03624078404	7.1005923617	6.98297699492	6.94144208271	6.88634160268	6.90094526261	7.03519410529	7.34951930189	23.0186316882	22.9034278467	22.9211906061	23.0060987433	23.0856959467	22.9561745337	22.9140592578	23.0660173383	
2017/09/10	00:01:13	7.03618020756	7.10067937432	6.98293457808	6.94147620693	6.8863980117	6.90087934416	7.03522413763	7.34963069665	23.0187295087	22.9033825153	22.9212383234	23.0067882581	23.0867123248	22.9562317944	22.9140855023	23.0660531262	
2017/09/10	00:01:19	7.03604571274	7.10064590439	6.98295377336	6.94144375047	6.88624495618	6.90092755425	7.03520560254	7.34962065339	23.018512395	22.9033395697	22.9205082489	23.0063778894	23.0858200116	22.9562604248	22.9137347803	23.0662249084	
2017/09/10	00:01:25	7.03603039594	7.10083598101	6.9828667426	6.94150842436	6.88626974023	6.90088704689	7.03510644908	7.34959313093	23.0185529547	22.9035542975	22.9206108411	23.0059770642	23.0860538263	22.9566183044	22.9139590515	23.0656833173	
2017/09/10	00:01:31	7.03616486898	7.10076440128	6.98274185018	6.94155632813	6.88641067883	6.90096872237	7.03509513839	7.34953568456	23.0186126013	22.9033562708	22.9210784705	23.0061894061	23.0855909686	22.956081485	22.9139972253	23.0661819629	
2017/09/10	00:01:37	7.03601859922	7.10079849288	6.98277775815	6.94150140934	6.88633961293	6.90101053831	7.0351471349	7.34957443974	23.0188058563	22.9033252545	22.9210474542	23.0065162695	23.0856530011	22.9562962128	22.9140473285	23.0662416095	
2017/09/10	00:01:43	7.03606881443	7.10086306953	6.98295888102	6.94155749281	6.8864293193	6.9008931172	7.03518108081	7.34964732881	23.0188082422	22.9032870807	22.9212550244	23.0068049591	23.085796153	22.9566063751	22.914214339	23.0664372504	
2017/09/10	00:01:49	7.03615365049	7.10082388915	6.98296815281	6.94145813377	6.88639409822	6.90107965428	7.03523011657	7.34959864786	23.0186627045	22.9035519116	22.9211500464	23.0067214539	23.0860824567	22.9565324133	22.9137514813	23.0661915063	
2017/09/10	00:01:55	7.03616324737	7.1008101945	6.98288815044	6.94138522735	6.88640188905	6.90110585048	7.0350586598	7.34934472916	23.0185863568	22.9035566833	22.9212574103	23.0063588025	23.0862017499	22.9565180981	22.9139017908	23.0665971033	
2017/09/10	00:02:00	7.03611975061	7.10080746557	6.98290803091	6.94136919984	6.88640612577	6.90086196167	7.035101841	7.34967833182	23.0192758716	22.9034779498	22.9214244208	23.0063421014	23.086428407	22.9565920599	22.9139757526	23.066690152	
2017/09/10	00:02:06	7.03609151071	7.10072501393	6.98296457938	6.94154888766	6.88630051938	6.90099703217	7.03511424559	7.3494539801	23.0188965192	22.903282309	22.9211476605	23.0068741492	23.0865119122	22.9563892615	22.9138636169	23.0665374567	
2017/09/10	00:02:12	7.03602173497	7.10074800114	6.98295448598	6.94141326661	6.88633020947	6.90104552455	7.03510530064	7.34933703859	23.0189370789	22.9031296136	22.9213934045	23.0067811005	23.0863377441	22.9564083484	22.9140258557	23.0664873535	
2017/09/10	00:02:18	7.03615662323	7.1007052216	6.98279480316	6.94144266439	6.88631614149	6.90093243626	7.03510129525	7.34956370894	23.0188344867	22.9032011896	22.921262182	23.0067620135	23.0865715588	22.9564799243	22.9139351929	23.0662606964	
2017/09/10	00:02:24	7.0361520317	7.1006038245	6.98287834488	6.94148248385	6.8863677316	6.90098479212	7.03505231927	7.34948919387	23.0187605249	22.903721308	22.9219755554	23.0070650183	23.0864570374	22.9564465222	22.9140640295	23.0663799896	
2017/09/10	00:02:30	7.03619333944	7.10070612191	6.9829051098	6.94153147389	6.88638651976	6.90113295188	7.03512264629	7.34954534713	23.0195168439	22.9040362421	22.9219111371	23.0072797461	23.0871417804	22.9562508813	22.9147487726	23.0667378693	
2017/09/10	00:02:36	7.03605187412	7.10070528352	6.98302966207	6.94137585487	6.88634388989	6.9010199185	7.03517295762	7.34952201581	23.0195335449	22.9035208954	22.9217560559	23.0071628387	23.0867290259	22.9563296149	22.9142358118	23.0666233478	
2017/09/10	00:02:42	7.03620078203	7.10075643219	6.9828794394	6.94152679883	6.88633770626	6.90109767431	7.03512474602	7.34965176301	23.0192209967	22.9036783624	22.9219015936	23.0071962408	23.0863114996	22.9565180981	22.9144028223	23.066585174	
2017/09/10	00:02:48	7.03630509855	7.10070385042	6.98297597733	6.9414450501	6.8864065402	6.90099866129	7.03520191424	7.34956123741	23.0195168439	22.9038930902	22.9218801208	23.0072892896	23.0867123248	22.9570191296	22.9143384039	23.0669621405	
2017/09/10	00:02:53	7.03627291219	7.10071476175	6.98303432823	6.94147382452	6.88643967748	6.90112188057	7.03529431963	7.34958603507	23.0193951648	22.9038024274	22.9219015936	23.007158067	23.0862327661	22.9567542987	22.9147201422	23.066585174	
2017/09/10	00:02:59	7.03606634912	7.10080150659	6.98292179759	6.9415978857	6.88634310305	6.90113674758	7.0352001818	7.34955648474	23.019321203	22.903597243	22.9223429785	23.0070435455	23.0866884662	22.9564059625	22.9144839417	23.0664300928	
2017/09/10	00:03:05	7.03618071214	7.1007423954	6.98296079617	6.94168506316	6.88643359739	6.90105427002	7.0352376032	7.34969246115	23.0192901868	22.9041054321	22.9222666309	23.0072558875	23.08665745	22.9565753589	22.9148585223	23.0667760431	
