data	hora	D32	D33	D34	D35	D36	D37	D38	D39	T32	T33	T34	T35	T36	T37	T38	T39
2017/09/13	00:00:02	7.04241822395	7.1070450249	6.989360941	6.94782193428	6.89281834902	6.90688068626	7.0411325545	7.35523304847	23.0270108435	22.9032322058	22.9251606842	23.0227854779	23.1286271881	23.0018208887	22.9662738971	23.0987179938	
2017/09/13	00:00:08	7.04237405059	7.10704102407	6.98929026077	6.94785709999	6.89269248253	6.90687051887	7.04122261273	7.35509741017	23.0267460126	22.9030795105	22.9249053967	23.0228069507	23.1285866284	23.0014844818	22.9661927777	23.0988516022	
2017/09/13	00:00:14	7.0424898437	7.10698315133	6.98931138248	6.94785350661	6.89266149621	6.90691574295	7.04113732686	7.35501296885	23.0272422723	22.9030962115	22.9248004187	23.0228952277	23.1285007373	23.0014176776	22.9665578149	23.0988778467	
2017/09/13	00:00:20	7.04228663796	7.10702931209	6.98933890231	6.94801915869	6.89292962229	6.90687183867	7.04111030103	7.35497975464	23.0271730823	22.903158244	22.9248195056	23.0233151398	23.1286033295	23.0018876929	22.9668321893	23.0992977588	
2017/09/13	00:00:26	7.04246177609	7.1067970279	6.98945330281	6.94785407661	6.89275456191	6.90688512537	7.04119354645	7.35501272816	23.0271945551	22.9029960052	22.9248409784	23.0233556995	23.1286343457	23.0018280463	22.9662309515	23.0992190253	
2017/09/13	00:00:32	7.04226567957	7.10687537182	6.98941984761	6.94792288458	6.89272065818	6.90693884314	7.04119542203	7.35512906671	23.0273734949	22.9029005707	22.9249602716	23.0231075696	23.1287226227	23.0019568829	22.966135517	23.0993764923	
2017/09/13	00:00:38	7.04242555015	7.10698570543	6.98937729642	6.94794294483	6.89263202556	6.90685092941	7.04121383453	7.35499013432	23.0271945551	22.902964989	22.9249125543	23.0234177319	23.1289325787	23.0018805353	22.9661903918	23.099698584	
2017/09/13	00:00:44	7.04239000564	7.10695585121	6.98927642365	6.94783721762	6.89269551563	6.9069793396	7.04109432785	7.35500328158	23.0274999457	22.9031797168	22.9248624512	23.0236014435	23.128963595	23.0017373834	22.9664146631	23.0998417358	
2017/09/13	00:00:50	7.04252316371	7.106846732	6.9894295461	6.94790581468	6.89280839663	6.90689025079	7.0412039089	7.35514382956	23.0275739075	22.9032751514	22.9250199182	23.0236348456	23.1285961719	23.0016777368	22.9661617615	23.0997630023	
2017/09/13	00:00:55	7.04238268478	7.10700499118	6.98927831175	6.94797522033	6.89281763742	6.90695864522	7.04117039996	7.35504191042	23.0275333478	22.9034469336	22.9247216852	23.0235417969	23.1288108997	23.0016347913	22.9665792877	23.0998226489	
2017/09/13	00:01:01	7.04250049007	7.10698553404	6.98939218185	6.94804756445	6.89277433968	6.90703838372	7.04119107028	7.3549705226	23.0276430975	22.9036902917	22.924953114	23.0237541388	23.1291854803	23.0021739966	22.9664647662	23.1002282458	
2017/09/13	00:01:07	7.04227124417	7.10696673214	6.98941694045	6.94786645342	6.89287820895	6.90690598186	7.04116633778	7.35483898149	23.0277600049	22.9034278467	22.9248743805	23.0233914874	23.1286176447	23.0016586499	22.9662643536	23.0999371704	
2017/09/13	00:01:13	7.04226860759	7.10701208385	6.98936467896	6.94766255776	6.89284276831	6.906918375	7.04120547615	7.35493524607	23.0271993268	22.9031964178	22.9250914941	23.0231982324	23.1284458624	23.0020380023	22.966522027	23.0997558447	
2017/09/13	00:01:19	7.04255463594	7.10707913863	6.9893637943	6.94794141172	6.89276364951	6.90695184328	7.04123050007	7.35507629608	23.0275715216	22.9035781561	22.925146369	23.0240523718	23.129350105	23.0022455725	22.9667295972	23.1002711914	
2017/09/13	00:01:25	7.04247752024	7.1070445295	6.9892974071	6.94789704624	6.89292842553	6.90705541183	7.04117247713	7.35498664968	23.0275190326	22.9038525305	22.9249411847	23.0237135791	23.1295362024	23.0019998285	22.9669133087	23.1006075983	
2017/09/13	00:01:31	7.04258824448	7.1069536943	6.98944881283	6.94778850577	6.89273570328	6.90703046991	7.04117863279	7.35495962506	23.0277862494	22.9039241064	22.925463689	23.0241334912	23.1298105768	23.0025628925	22.9669133087	23.1005360223	
2017/09/13	00:01:37	7.04247146017	7.10687232338	6.98927795215	6.94795643178	6.89263529357	6.90703678056	7.04113525126	7.35500622277	23.0277170593	22.9036211017	22.9252179449	23.0239688666	23.1290948175	23.0026440118	22.9667510699	23.1002592621	
2017/09/13	00:01:42	7.04248750885	7.10709166471	6.98938783834	6.94788363166	6.89287892511	6.90699300581	7.04110662178	7.35494510814	23.0278339667	22.9041674646	22.9255018628	23.0240833881	23.1300276904	23.0022670453	22.9666914233	23.1008652716	
2017/09/13	00:01:48	7.0424213623	7.10690230725	6.98934378153	6.94806135138	6.89275972268	6.9069745072	7.04108462203	7.35509030979	23.0279771185	22.9038596881	22.9256450146	23.0248850385	23.12992987	23.002589137	22.9668178741	23.100963092	
2017/09/13	00:01:54	7.04255708906	7.10694972203	6.98939824687	6.94790223244	6.89278725717	6.90688640767	7.04124157389	7.3548836537	23.0280773248	22.9039932965	22.9256855743	23.0250377338	23.1293548767	23.0024268982	22.9670326019	23.1009917224	
2017/09/13	00:02:00	7.04246824833	7.10697750172	6.98935427918	6.94796796099	6.89286555397	6.90700195084	7.04121210624	7.35494367032	23.0281942322	22.9042533557	22.9260887854	23.0243577625	23.1294932568	23.002799093	22.9668321893	23.1009559344	
2017/09/13	00:02:06	7.04250746606	7.10687150257	6.9893862465	6.94797041996	6.89285480262	6.9069912838	7.04113716391	7.35503622276	23.0276574127	22.9046971265	22.9262247797	23.0248015332	23.1295886914	23.0025056317	22.9668775208	23.1009392334	
2017/09/13	00:02:12	7.0425340415	7.10690462926	6.98939556377	6.94785549433	6.89283139158	6.90698445009	7.04117941719	7.35506171659	23.027757619	22.9046327081	22.9260792419	23.0250234186	23.1303139941	23.0030042773	22.9673260632	23.1012756403	
2017/09/13	00:02:18	7.04245213249	7.10692155693	6.98939629324	6.94798041513	6.89274628821	6.9069727673	7.04119076428	7.35501414203	23.0275739075	22.904336861	22.9260506116	23.0248516364	23.1304595319	23.0030567664	22.9676338397	23.1011134015	
2017/09/13	00:02:24	7.04247853446	7.10696603378	6.98945652635	6.9479197404	6.89280948157	6.90697642856	7.04120458673	7.35497537996	23.02802245	22.9046446375	22.9263965619	23.0248301636	23.1297628595	23.0032094617	22.9674906879	23.1016430634	
2017/09/13	00:02:29	7.04249355448	7.10698156679	6.9892954074	6.94791708024	6.89269900176	6.90698733862	7.04105898131	7.35495149866	23.0277886353	22.9041340625	22.9265110834	23.0253025647	23.1301803857	23.0034265753	22.9673976392	23.1018291608	
2017/09/13	00:02:35	7.04260074853	7.10707636518	6.98936289883	6.94799508241	6.89292633233	6.90700735236	7.04115086221	7.35505414339	23.0281823029	22.9047710883	22.9265659583	23.0251856573	23.1308126398	23.003378858	22.9677722198	23.1019269812	
2017/09/13	00:02:41	7.04227101358	7.10679013154	6.98938377423	6.9478351499	6.8929282903	6.90697473945	7.0410652466	7.35498757491	23.0280081348	22.9043941217	22.9264752954	23.0256031836	23.1305144067	23.0033597711	22.9675050031	23.1023755237	
2017/09/13	00:02:47	7.04246651397	7.10699255627	6.98942527593	6.94788645156	6.89297016244	6.90694453779	7.04132678945	7.35500530487	23.0280296075	22.9049261694	22.9266804797	23.0256246564	23.1310583838	23.0039013623	22.9675264758	23.1025616211	
2017/09/13	00:02:53	7.04267419527	7.1069876658	6.98950118857	6.94794762198	6.89294073545	6.90697661611	7.04129185896	7.35501927155	23.0279103143	22.9052172449	22.9269381531	23.0257415637	23.1310822424	23.0046529095	22.9675718073	23.1026260394	
2017/09/13	00:02:59	7.04263099557	7.1070207405	6.98939899889	6.94796102813	6.89286097295	6.90695512264	7.04119487953	7.35498344773	23.0272470441	22.9045539746	22.9262653394	23.0257105475	23.1312444812	23.0039681665	22.9674286554	23.1022681598	
