data	hora	H7DC_40_D	H7DC_59_D	H7DC_47_D	H7DC_46_D	H7DC_39_D	H7DC_52_D	H7DC_33_D	H7DC_57_D	H7DC_40_T	H7DC_59_T	H7DC_47_T	H7DC_46_T	H7DC_39_T	H7DC_52_T	H7DC_33_T	H7DC_57_T
2017/09/12	00:00:36	7.54833892358	7.48532349708	7.51085114588	7.38990225151	7.44600366021	7.41655484675	7.38873132702	7.42336235399	25.0699834619	25.4645505353	24.9873132654	25.0027020898	24.6762061096	24.6531061719	24.463911908	24.4378892865	
2017/09/12	00:01:39	7.54809910408	7.48514474039	7.51055196302	7.38938798245	7.44585357441	7.41644399083	7.38852172421	7.42326223418	25.0705679987	25.4672155457	24.9882986273	25.0056390887	24.677869057	24.656038399	24.4656488171	24.4394424841	
2017/09/12	00:02:42	7.54803310746	7.48508556961	7.51063368283	7.38959310547	7.44568312159	7.41622929564	7.38841404425	7.42331987876	25.0714770129	25.4673205237	24.9897158307	25.0063214459	24.6782818115	24.6576989606	24.4680012793	24.442133739	
2017/09/12	00:03:45	7.54796506208	7.48482330828	7.51044709722	7.38941490379	7.44569019958	7.41629385993	7.3883037153	7.42295916028	25.0737101819	25.4686613794	24.9902120905	25.0050092206	24.6788305603	24.6587272681	24.4706686755	24.4451685583	
2017/09/12	00:04:48	7.54785844018	7.48484247624	7.51012464373	7.38912844059	7.44516715749	7.41587533856	7.38815896533	7.4225684868	25.0766233221	25.4704030603	24.991960929	25.0060613867	24.6804338611	24.6598796405	24.4732310938	24.4469221686	
2017/09/12	00:05:50	7.54784998934	7.48484384041	7.51009251547	7.38948449463	7.44552371684	7.41618572121	7.38848768598	7.42302332778	25.0790306592	25.4731181738	24.9950911829	25.0093562653	24.68344005	24.6623967273	24.4758388434	24.4487831427	
2017/09/12	00:06:53	7.54830033712	7.48518602811	7.51044659499	7.38968188375	7.44591833728	7.41656319935	7.38868981445	7.42339435699	25.0827502216	25.4769689587	24.9988656201	25.0118709662	24.6862124243	24.667726748	24.4787257391	24.45371711	
2017/09/12	00:07:56	7.5481367085	7.48507874774	7.51052606727	7.38961347264	7.44548898104	7.41634770141	7.38856558662	7.42290992142	25.0851718738	25.4786032758	25.0009270068	25.0148222803	24.6877035895	24.6701555579	24.4815148145	24.4577205902	
2017/09/12	00:08:59	7.5482042338	7.48515173516	7.51021871761	7.38966131067	7.44558852323	7.41615590468	7.38831705124	7.42282959085	25.0861906378	25.4788752643	25.0033868329	25.0179978656	24.6899033563	24.6716419513	24.4832016205	24.4547668903	
2017/09/12	00:10:02	7.54745872064	7.48433564265	7.50986222931	7.38910149606	7.44501061795	7.41567142512	7.38813403787	7.42254090402	25.0865938489	25.4790542041	25.0046513409	25.0206843488	24.6909555225	24.6732142358	24.4845711066	24.4579448615	
2017/09/12	00:11:05	7.54794513405	7.48514492881	7.51046791299	7.38927034045	7.44535060552	7.41576407481	7.38805967342	7.42281467732	25.087786781	25.4812372699	25.0059754956	25.0222637909	24.692422829	24.6755714697	24.4879399469	24.4641982117	
2017/09/12	00:12:07	7.54764919287	7.48471377979	7.51008235923	7.38951022245	7.44566889202	7.41595452415	7.38866253429	7.42301680707	25.091900011	25.4837185687	25.0086476636	25.0267372864	24.693723125	24.6781410455	24.4903854578	24.4638117017	
2017/09/12	00:13:10	7.54786050231	7.48487586503	7.51022027385	7.38937397768	7.44535069263	7.41599152236	7.38835829067	7.42285781428	25.0940115009	25.4856964502	25.010451377	25.0291732538	24.6947800629	24.6796369824	24.4921700842	24.4685094684	
2017/09/12	00:14:13	7.54808946437	7.48488754858	7.51045187235	7.3896969337	7.4454496024	7.41603727338	7.38815379019	7.42275748931	25.0961993384	25.4869418713	25.0124555029	25.030697821	24.6964382385	24.6803837579	24.4937757709	24.4710862018	
2017/09/12	00:15:16	7.54824946893	7.48497865549	7.51060765271	7.38965857589	7.44574065391	7.41587551103	7.38834595774	7.42282083827	25.0977382208	25.488072771	25.0135864026	25.0322557904	24.696922569	24.6814430817	24.495548468	24.4727563068	
2017/09/12	00:16:19	7.54775093168	7.48472166856	7.51022680204	7.38952503687	7.44541951899	7.41585208347	7.38821787835	7.42300449811	25.0987927728	25.4853552716	25.0150799536	25.0333938477	24.6969535852	24.6814645544	24.4962857001	24.4710504138	
2017/09/12	00:17:21	7.54762592702	7.48464989531	7.50984098536	7.38925897168	7.4450532367	7.41576024467	7.38829320309	7.42261400306	25.0979696497	25.4841337091	25.0160867883	25.0344818018	24.6969583569	24.6825310358	24.4965362158	24.4734076477	
2017/09/12	00:18:25	7.54772086666	7.48454297903	7.50973381555	7.38899728606	7.44512979521	7.41568271864	7.38796145137	7.42260251651	25.0985589581	25.4846609851	25.0167166565	25.0357272229	24.6970084601	24.6826622583	24.4970563342	24.4744693573	
2017/09/12	00:19:28	7.54760952542	7.48449513718	7.50975847678	7.38908123684	7.44515110597	7.41547168077	7.38776736065	7.42233486027	25.0991005493	25.4878198694	25.0175540948	25.0369010681	24.6979675775	24.6843061188	24.4975836102	24.4762444403	
2017/09/12	00:20:30	7.54732710567	7.48431540744	7.50970640833	7.38871435141	7.44480465622	7.4152592754	7.38772325819	7.42221940592	25.100477193	25.4905349829	25.0189832275	25.03743073	24.6995613348	24.6863603479	24.4988218738	24.4795774927	
2017/09/12	00:21:33	7.54753649625	7.48478298383	7.51013553267	7.38921476656	7.44534508087	7.415734019	7.38817668644	7.42272826942	25.1020136896	25.4924579895	25.0210422284	25.038239538	24.7032451093	24.6883072131	24.5025772241	24.4827411487	
2017/09/12	00:22:36	7.54764670285	7.48461637156	7.50980635879	7.3888791233	7.44507355765	7.41555647622	7.38797833472	7.42240582294	25.1041609674	25.4929995807	25.0214597546	25.0380343536	24.7029802783	24.6892257709	24.5039490961	24.484633139	
2017/09/12	00:23:38	7.54749091877	7.48439361799	7.50977629381	7.38875171985	7.444714899	7.41535737292	7.38773349525	7.42235434042	25.1052727802	25.4931642053	25.0233469733	25.0431854346	24.705568941	24.6901920459	24.5067310138	24.4869975305	
2017/09/12	00:24:41	7.54760180277	7.48447770025	7.50977826644	7.38871456811	7.44497648452	7.41537865332	7.38783715087	7.422189934	25.1076156989	25.4947794354	25.0254751642	25.0446885291	24.7069622858	24.6920744928	24.5094246545	24.4877252191	
2017/09/12	00:25:43	7.54711450178	7.48441811784	7.50972019013	7.38873759025	7.44457476479	7.41505584343	7.38763357077	7.42228732723	25.1080857141	25.4944430286	25.0275222357	25.0495676215	24.7083031415	24.6937016522	24.5115504596	24.4898939697	
2017/09/12	00:26:46	7.54737113975	7.48434023592	7.50977034615	7.38872892801	7.44470512697	7.41523494815	7.38758856336	7.42213449851	25.1084483655	25.4955810858	25.0287533417	25.051228183	24.7085417279	24.6937255109	24.5124141425	24.4895718781	
2017/09/12	00:27:49	7.54739732773	7.48425379177	7.50967956367	7.38873912319	7.44502272907	7.41520363365	7.38780896973	7.42195437322	25.1102115192	25.4963207037	25.0299629749	25.0518866815	24.7096416113	24.6942838031	24.5134114337	24.4938712054	
2017/09/12	00:28:52	7.54702006185	7.48404667072	7.50962980476	7.38854100015	7.44471930551	7.41516734864	7.38772145614	7.4221777599	25.1106958496	25.4946386694	25.030153844	25.0507677112	24.709524704	24.6944937592	24.5137860144	24.4946227527	
2017/09/12	00:29:55	7.54731073977	7.48443996214	7.50976108475	7.38880613261	7.44482644765	7.4150896188	7.3877095011	7.42226857301	25.1118005048	25.4957433246	25.0305809137	25.0508774609	24.7102500067	24.6950043341	24.5144397412	24.4964741833	
2017/09/12	00:30:57	7.5477020187	7.48466866532	7.50986648182	7.38921766459	7.44511645115	7.41573410687	7.38812256405	7.42251676448	25.1143486078	25.4977975537	25.0317404437	25.0519964313	24.7110110974	24.6970132318	24.5163651337	24.4982468805	
2017/09/12	00:32:00	7.54779085708	7.48483404148	7.51053729169	7.38925157018	7.44512487591	7.41555388932	7.3879716595	7.42243222584	25.1163408044	25.5003886023	25.0332721686	25.0545707788	24.7126501862	24.7004631915	24.5184551508	24.4998239368	
2017/09/12	00:33:03	7.5478276263	7.4845532867	7.50977068331	7.38899614878	7.44483596377	7.41546405401	7.38780965195	7.42239686712	25.1174120575	25.5021135822	25.0354051312	25.0598125226	24.7135568146	24.7013984503	24.5193808661	24.5022527466	
2017/09/12	00:34:05	7.54746561172	7.48430972488	7.50978776167	7.38888854553	7.44462822359	7.41514937768	7.38754969322	7.42224014476	25.1173404816	25.5014932574	25.0366123785	25.0625347937	24.7138335748	24.7024028992	24.5202397772	24.5046863281	
2017/09/12	00:35:08	7.54740751688	7.48417861643	7.5094843751	7.38861646486	7.44438828455	7.4151185491	7.38748004037	7.42182844391	25.1158636316	25.4992648602	25.0364859277	25.0639496112	24.714076933	24.7016632813	24.5206883197	24.5029064734	
2017/09/12	00:36:11	7.54746957974	7.48445417385	7.5096238376	7.38877292543	7.44472325142	7.41526863955	7.38788951369	7.42238773376	25.114995177	25.498549101	25.0369583289	25.064462572	24.7125261212	24.7017181561	24.5201610437	24.5061106891	
2017/09/12	00:37:14	7.54693344325	7.48379795431	7.50921957418	7.38849927065	7.44416599769	7.41475076792	7.38725502166	7.42169432038	25.1159328217	25.4996012671	25.0372494043	25.0648061365	24.7134995538	24.7018016614	24.5205213092	24.5089450958	
2017/09/12	00:38:16	7.54730483601	7.48410504187	7.50958216279	7.38871634272	7.44454722925	7.4150957908	7.38765597245	7.42203493652	25.1167082275	25.5001285431	25.0372684912	25.0655314392	24.7140220581	24.7028061102	24.5211869653	24.5079859784	
2017/09/12	00:39:19	7.54760781131	7.48456320256	7.50970265839	7.38892764718	7.44476553657	7.41538817349	7.38771546874	7.42226952721	25.1166438092	25.5008228296	25.0374211865	25.0655910858	24.7141413513	24.7038964502	24.5216426654	24.5077879517	
2017/09/12	00:40:22	7.54737270592	7.48410553045	7.50937971831	7.38813740685	7.44437137532	7.41489274982	7.38722350163	7.42162949517	25.1176816602	25.5003265698	25.037905517	25.0673327667	24.7138598193	24.7044738293	24.5220267896	24.5099519305	
2017/09/12	00:41:24	7.5476484677	7.48438685174	7.50976448646	7.38885330975	7.4448960914	7.41521752993	7.38769462643	7.42215158266	25.1179274042	25.4971271259	25.0380892285	25.067537951	24.7144324268	24.7049653174	24.522599397	24.5107798254	
2017/09/12	00:42:27	7.54759898431	7.48467733393	7.50983047324	7.38899923299	7.44487699019	7.4153447957	7.3877270031	7.42228746351	25.1185167126	25.4982365527	25.0385449286	25.069086377	24.7142654163	24.7051442572	24.5238209595	24.5112546124	
2017/09/12	00:43:29	7.5477145922	7.48468706425	7.50993277581	7.38913802625	7.4450674117	7.41564697763	7.38800275207	7.42217399751	25.1172068732	25.4962228833	25.0393012476	25.0716535669	24.7137214392	24.7053255829	24.5234511505	24.5097276593	
2017/09/12	00:44:32	7.54757095598	7.48485356675	7.50981630114	7.38926666619	7.44519764135	7.41592510744	7.38823980002	7.42239565155	25.1185859027	25.5009373511	25.0421523553	25.072970564	24.7147831488	24.7063181024	24.5238185736	24.5117222418	
2017/09/12	00:45:35	7.54783522985	7.4849760984	7.51019289131	7.38947345204	7.44527806255	7.41568374397	7.38831860606	7.42251822096	25.1206115015	25.5000474237	25.0428919733	25.0725434943	24.7146113666	24.7046837854	24.523565672	24.5141391223	
2017/09/12	00:46:38	7.54768387193	7.4849778203	7.50995243948	7.38912008239	7.44517429103	7.41544638877	7.38810060658	7.42246139935	25.1200603668	25.498654079	25.0435958032	25.0729920367	24.7145302472	24.7056763049	24.5235060254	24.5153463696	
2017/09/12	00:47:41	7.54771421933	7.48479323168	7.50993371348	7.3891198875	7.44498351086	7.41561691049	7.38808103949	7.42244320356	25.1191871405	25.4975971411	25.0439632263	25.0726842603	24.712917403	24.7052277625	24.5238042584	24.5129557336	
2017/09/12	00:48:44	7.54786716798	7.48493763268	7.50991712495	7.38888553584	7.44502230198	7.41572939435	7.38798359475	7.4224349906	25.1195879657	25.4969171698	25.0427583649	25.0715008716	24.7119630573	24.7035695868	24.5232173358	24.5129915216	
2017/09/12	00:49:47	7.54779233589	7.48498773278	7.50991313677	7.38895764495	7.44512709324	7.41548337011	7.38785991622	7.42246476772	25.12088349	25.497334696	25.0419042255	25.0719875879	24.7114453247	24.7044833728	24.5236801935	24.5141009485	
2017/09/12	00:50:50	7.54720411436	7.48422782586	7.50945873572	7.38838142219	7.44444398393	7.41513387675	7.38742660104	7.42188126522	25.1203848444	25.497334696	25.0442280573	25.0756498895	24.7113713629	24.7046933289	24.5231052002	24.5137096667	
2017/09/12	00:51:53	7.54753423958	7.48428039307	7.50966919634	7.3888849918	7.44485856468	7.41529259106	7.38761734158	7.42220729195	25.1198885846	25.4961107477	25.0453899731	25.075728623	24.7109681519	24.7046193671	24.5239426385	24.5145351758	
2017/09/12	00:52:56	7.54760696057	7.48428880824	7.50982777296	7.38905823425	7.44478908907	7.41539658057	7.38784511173	7.42250324841	25.119108407	25.495454635	25.0445978662	25.0738819641	24.7108297717	24.704058689	24.5241573663	24.5149145282	
2017/09/12	00:53:58	7.54774421463	7.48466000342	7.5098653382	7.38891873381	7.44476845085	7.41544080854	7.38785400127	7.42241798928	25.1183854901	25.495173103	25.0431902063	25.0734477368	24.7104456476	24.703319071	24.5230097656	24.515410788	
2017/09/12	00:55:01	7.54811772487	7.48506637607	7.51015816685	7.38921483191	7.44525878711	7.41589316128	7.38820160747	7.42278481583	25.1188459619	25.4934839111	25.0418111768	25.0726484723	24.7098205511	24.7021213672	24.5216474371	24.5144803009	
2017/09/12	00:56:04	7.54784190362	7.48494997428	7.51019187057	7.38927702338	7.44513173363	7.41576374857	7.38826258786	7.42283496224	25.1192205426	25.4941758118	25.043512298	25.0732783405	24.7087421405	24.7017086127	24.5214995135	24.518626933	
