data	hora	H7DC_40_D	H7DC_59_D	H7DC_47_D	H7DC_46_D	H7DC_39_D	H7DC_52_D	H7DC_33_D	H7DC_57_D	H7DC_40_T	H7DC_59_T	H7DC_47_T	H7DC_46_T	H7DC_39_T	H7DC_52_T	H7DC_33_T	H7DC_57_T
2017/09/09	00:00:40	7.5374194809	7.47594930378	7.50226918797	7.38105640031	7.43721415982	7.40777596501	7.38041305592	7.41542319664	25.1742218713	25.5548650409	25.1183711749	25.1710319708	24.7626149554	24.7642612018	24.5867600586	24.6405040369	
2017/09/09	00:01:44	7.53766095119	7.4761071107	7.50284057247	7.38136449623	7.43730505013	7.40790082552	7.38076170669	7.41571400005	25.1755173956	25.5553803876	25.1218569226	25.1743626373	24.767157641	24.7681191443	24.5897113727	24.641379649	
2017/09/09	00:02:46	7.53828245129	7.47657404604	7.50344357281	7.38203326338	7.43808466578	7.40869152421	7.38183662003	7.41628523172	25.1777720374	25.5578927026	25.123536571	25.1759420795	24.7695721356	24.7701351996	24.5921043945	24.6445814789	
2017/09/09	00:03:49	7.53805074297	7.4764036382	7.50313086772	7.38176620866	7.43765854907	7.40822591576	7.38117024628	7.41579545457	25.1814057086	25.5605553271	25.125137486	25.177356897	24.7716836255	24.7734539368	24.5948195081	24.6476329993	
2017/09/09	00:04:53	7.53833897139	7.47652983519	7.50351173257	7.3821274215	7.43821380573	7.40874359285	7.38200893215	7.41647856094	25.1839752844	25.5637619287	25.1279003168	25.1824626465	24.7745967657	24.7768871954	24.5968307916	24.6519537994	
2017/09/09	00:05:56	7.53853025821	7.47672331388	7.50346116697	7.38218303314	7.43813497163	7.40853461364	7.38177714488	7.41623320063	25.1842949902	25.5646089105	25.1294463568	25.1846218536	24.7770685211	24.7796953577	24.5993454926	24.6525669666	
2017/09/09	00:06:59	7.53813451375	7.47651889137	7.50347543082	7.38237235769	7.43833322958	7.40882098925	7.38182550441	7.41652909353	25.18588159	25.56816862	25.1321901007	25.1854736072	24.7797621619	24.7826967749	24.6036853796	24.6591042346	
2017/09/09	00:08:02	7.53728869234	7.47611018575	7.50293845764	7.38182021687	7.43761641628	7.40812704725	7.38118313379	7.41588394681	25.1895987665	25.5708336304	25.1336478638	25.1890571753	24.7819237549	24.7853689429	24.6073715399	24.6592640875	
2017/09/09	00:09:05	7.53729606287	7.4761181609	7.50262081296	7.38135059674	7.43728487485	7.40813811629	7.38098161952	7.41569632595	25.1913380615	25.5727256207	25.1348240948	25.1926168848	24.7838873212	24.7880697412	24.6098862408	24.6637113385	
2017/09/09	00:10:09	7.53731184668	7.47578525482	7.50247536275	7.38130572399	7.43708214777	7.40779217826	7.38073133553	7.41549112212	25.1947426898	25.5726134851	25.135313197	25.1942607452	24.7860727728	24.7902647363	24.6124796753	24.6674213574	
