data	hora	H7DC_36_D	H7DC_44_D	H7DC_42_D	H7DC_56_D	H7DC_45_D	H7DC_38_D	H7DC_32_D	H7DC_55_D	H7DC_36_T	H7DC_44_T	H7DC_42_T	H7DC_56_T	H7DC_45_T	H7DC_38_T	H7DC_32_T	H7DC_55_T
2017/09/05	00:00:54	7.43384970811	7.46071352258	7.55768657884	7.44030881014	7.55375107487	7.34393998884	7.62106161113	7.92061372725	25.1543953394	24.9938791638	24.9973362811	24.9428789294	24.2823667249	25.0199208722	24.9309233636	24.8387693567	
2017/09/05	00:01:57	7.43369155425	7.46060360404	7.55756969308	7.44006752963	7.55370013395	7.34398587557	7.62086071266	7.92047871707	25.1526679736	24.9929367474	24.9970666785	24.942447088	24.2829751202	25.0221993726	24.9380403967	24.8378293262	
2017/09/05	00:03:00	7.43358827531	7.46038755641	7.55726304139	7.4399869517	7.55363094856	7.3438495827	7.62098661866	7.92036751424	25.1520214044	24.9918821954	24.9967493585	24.942447088	24.2835787439	25.0256946637	24.9515658612	24.8371732135	
2017/09/05	00:04:03	7.43340897958	7.4603623293	7.55728200078	7.43992027564	7.55369721925	7.34384817353	7.62084202818	7.92049348752	25.1522981647	24.993120459	24.9975867969	24.9431008148	24.2834093475	25.0219941882	24.9513296606	24.8367628448	
2017/09/05	00:05:07	7.43366824693	7.46057682128	7.55755546419	7.44015594628	7.55354405138	7.34382010294	7.62073092721	7.9205019113	25.1504371906	24.9917271143	24.9961147186	24.9409630804	24.2816104059	25.01602237	24.9229665063	24.8359635803	
2017/09/05	00:06:10	7.43354512158	7.46052244166	7.55740664777	7.44000714165	7.55362418586	7.3438865839	7.62060784124	7.92050436031	25.1482875269	24.991011355	24.9943229346	24.9382503528	24.280009491	25.0196703564	24.9262470697	24.8343674371	
2017/09/05	00:07:13	7.43341529122	7.4602235498	7.55722127692	7.43975889279	7.55343835453	7.34384028446	7.62053251575	7.92029574647	25.1472067303	24.9895726788	24.9930297961	24.9369166547	24.2795084595	25.0169146832	24.9306776196	24.8341169214	
2017/09/05	00:08:16	7.4334747295	7.46015581771	7.55728197547	7.43989888034	7.55334237913	7.34388247007	7.62058631781	7.92029975637	25.1464504114	24.9895011029	24.9920468201	24.9369572144	24.2795704919	25.0193458789	24.9190632324	24.8330933856	
2017/09/05	00:09:20	7.43273060643	7.45963755547	7.55653342481	7.43929982671	7.5527481893	7.34318038793	7.61998260103	7.92046510211	25.1455151526	24.9878930304	24.9911234906	24.9352346204	24.2791863678	25.0189641406	24.9191515094	24.8324659033	
2017/09/05	00:10:23	7.43238274416	7.4592809224	7.55642990465	7.43884880946	7.55247233523	7.3427722039	7.61971251913	7.92054113324	25.144489231	24.9867621307	24.9915290875	24.9351582727	24.2788117871	25.015495094	24.9193924817	24.8315211011	
