data	hora	H7DC_40_D	H7DC_59_D	H7DC_47_D	H7DC_46_D	H7DC_39_D	H7DC_52_D	H7DC_33_D	H7DC_57_D	H7DC_40_T	H7DC_59_T	H7DC_47_T	H7DC_46_T	H7DC_39_T	H7DC_52_T	H7DC_33_T	H7DC_57_T
2017/09/07	00:00:25	7.52519127437	7.46675853146	7.49585366516	7.37579600487	7.43303478454	7.4045671067	7.37874944958	7.41380642459	25.2102293347	25.5566401239	25.1003292694	25.1571724854	24.7841569238	24.7904651489	24.6179456903	24.6662403546	
2017/09/07	00:01:28	7.52360946788	7.46578537143	7.49574775558	7.37626766349	7.43343872822	7.40427462717	7.37835064719	7.41300388294	25.2111455066	25.5567284009	25.101479256	25.1605914288	24.7844766296	24.7910926312	24.6189095795	24.6640739899	
2017/09/07	00:02:31	7.52299821417	7.46478129269	7.49470455005	7.37554912767	7.43369289588	7.4056021727	7.379708511	7.41445126192	25.2116035925	25.5567116998	25.1016033209	25.1620539636	24.7851041119	24.7912811145	24.6192626874	24.6682707251	
2017/09/07	00:03:34	7.52449933793	7.46628610845	7.49568617647	7.37580795488	7.43311155525	7.40451761061	7.37906337781	7.41416116518	25.2115582611	25.5569741449	25.1023834985	25.1637861011	24.7849538025	24.7918250916	24.6201430713	24.6691320221	
2017/09/07	00:04:36	7.52274271012	7.46443888677	7.49386418819	7.37486117489	7.43275165352	7.40441352549	7.37882750035	7.41403325001	25.2105561981	25.5541087219	25.1024240582	25.1641225079	24.784698515	24.7911928375	24.6193700513	24.6670897223	
2017/09/07	00:05:39	7.52394980291	7.46658897744	7.49670801357	7.37644052052	7.43371019674	7.40524473581	7.37893458898	7.41288678324	25.2117634454	25.5551561163	25.1023644116	25.1640008289	24.7848201941	24.7916723962	24.6202671362	24.670012406	
2017/09/07	00:06:42	7.52467109455	7.46657743099	7.49630621416	7.37639943178	7.43356055712	7.40442241886	7.3784731894	7.41294869333	25.2136196478	25.5566138794	25.1036074469	25.1637216827	24.7861252618	24.7922187592	24.6216437799	24.6708259857	
2017/09/07	00:07:45	7.52315349956	7.46451062861	7.49399172696	7.37454813125	7.43253391491	7.40426551367	7.37898641149	7.41402197429	25.2144403851	25.556830993	25.1038245605	25.1662292261	24.7868123907	24.792397699	24.6225050769	24.6720451624	
2017/09/07	00:08:47	7.5243298039	7.46605948454	7.49549270503	7.37593988214	7.43370611229	7.40537830184	7.37908720874	7.41390356325	25.2151012695	25.5572962366	25.104413869	25.1677275488	24.7878120679	24.7929345184	24.6234713519	24.6716013916	
2017/09/07	00:09:50	7.52523082756	7.46640309308	7.49527230366	7.37559434853	7.4334669758	7.40524335793	7.37906284902	7.41389663289	25.2150368512	25.5571912585	25.1045951947	25.1667350293	24.7879218176	24.7933735175	24.6243111761	24.6720833362	
2017/09/07	00:10:53	7.52426768525	7.46634847484	7.49583882886	7.37607937848	7.43367065451	7.40470900363	7.37849778252	7.41267914006	25.217747193	25.5586442499	25.105556698	25.1647905499	24.7875543945	24.7930872137	24.6248623108	24.6749845471	
2017/09/07	00:11:56	7.52480982548	7.46674920408	7.49590153671	7.37617588789	7.43325298286	7.40430105824	7.37832550368	7.413092302	25.2202022473	25.5618246069	25.1066422662	25.1682261945	24.7893962817	24.7968998248	24.6269881158	24.6774801611	
2017/09/07	00:12:59	7.52539017546	7.46701076226	7.49587730973	7.37523429128	7.43230931718	7.40400152916	7.37875747333	7.41437126311	25.2209442511	25.5622779211	25.1078853015	25.1694095831	24.7899641174	24.7984220062	24.6284387213	24.6784917676	
2017/09/07	00:14:02	7.52547816062	7.46614707979	7.49560104414	7.3759172226	7.43369810096	7.40543565793	7.37930000499	7.41437579499	25.222738421	25.5638191895	25.1094027112	25.1707313519	24.7912763428	24.8010416852	24.6301684729	24.6824594598	
2017/09/07	00:15:04	7.5256913037	7.46812435812	7.49781179781	7.37819679463	7.43570061869	7.40755743731	7.38095851445	7.41567664879	25.2255107953	25.5672452905	25.1112541418	25.172277392	24.7920469769	24.8044797156	24.6331484174	24.6879445618	
2017/09/07	00:16:07	7.5257802342	7.46823491349	7.4982925971	7.3790439767	7.43613662604	7.406883746	7.379721538	7.41381163094	25.2267371295	25.5687698578	25.1131461322	25.1763166602	24.7939986139	24.8069132971	24.635527124	24.6886006744	
2017/09/07	00:17:10	7.52869209114	7.47006333772	7.4984418677	7.37728605887	7.4344211485	7.4064253775	7.38035076626	7.41522434672	25.2287388696	25.5697790784	25.1146563843	25.1770705933	24.7962771143	24.8084641089	24.6366103064	24.6901705731	
2017/09/07	00:18:13	7.52459940258	7.4663508078	7.49656133903	7.37762446305	7.43540958571	7.40722655251	7.38073815123	7.4154203057	25.2325968121	25.5735845319	25.1163360327	25.1784543945	24.7994383844	24.8108619025	24.6390582031	24.6916354938	
2017/09/07	00:19:16	7.52587516767	7.46696531583	7.495879247	7.37617029517	7.43367783912	7.4057069538	7.37996862606	7.41512945313	25.2333650604	25.5747011163	25.1180681702	25.1816776971	24.8027022467	24.813295484	24.6413820349	24.69321255	
2017/09/07	00:20:19	7.52493168262	7.46699457842	7.49721552404	7.37800535858	7.43530934246	7.40720440466	7.38068181833	7.41542622401	25.2339782275	25.5745269482	25.1201915894	25.1829445911	24.8046013947	24.8150323932	24.6429614771	24.6927067468	
2017/09/07	00:21:21	7.52545759152	7.46695981098	7.49650113944	7.37675691914	7.43393001024	7.40598378888	7.37976165287	7.414394993	25.2352785236	25.5764523407	25.1213105597	25.1835506006	24.8060257556	24.8162515698	24.643629519	24.6953908441	
2017/09/07	00:22:24	7.52563200399	7.46718389369	7.49660399555	7.37721504662	7.43477875524	7.40685468153	7.38035143261	7.41487159804	25.237855257	25.5768078345	25.1235270276	25.1841303656	24.8072926495	24.8184298639	24.6445719354	24.6972088727	
2017/09/07	00:23:27	7.52662991392	7.46816949347	7.49675246798	7.37652066743	7.43404736433	7.40617203754	7.38035627673	7.41559831804	25.2432616254	25.5791388239	25.1251398718	25.1845502777	24.8090295587	24.8207775543	24.6454260748	24.7069718292	
2017/09/07	00:24:30	7.52558394924	7.46693971048	7.49602520489	7.37625245417	7.43362170984	7.40567465129	7.38019989636	7.41550327086	25.2483101141	25.5841849268	25.1265594611	25.1853734009	24.8119713293	24.8240986774	24.6500474939	24.712390127	
2017/09/07	00:25:33	7.52626492695	7.46769055877	7.49659094348	7.37694223951	7.43424287619	7.40574784536	7.37963417196	7.41511256051	25.2500923547	25.587942663	25.1289357819	25.1920967664	24.8159652661	24.82886802	24.6561338336	24.715675462	
2017/09/07	00:26:36	7.5260365785	7.46786501197	7.49686992685	7.37635593022	7.43352787027	7.40529777871	7.37973556741	7.41491399759	25.2535781024	25.5922634631	25.1305390826	25.194475473	24.8184584943	24.8319147687	24.6593141907	24.7174744037	
2017/09/07	00:27:39	7.52495040248	7.46694020981	7.49721103959	7.37749938038	7.43459419382	7.40570057307	7.37941749731	7.41431776391	25.2587625854	25.5941506818	25.1332995276	25.197340896	24.8211950806	24.8347730341	24.6630098944	24.7214468677	
2017/09/07	00:28:42	7.52624526157	7.46815141514	7.49755695684	7.37706944962	7.43381791948	7.4045085426	7.37896417094	7.41436255796	25.2603181689	25.5979919232	25.1349577032	25.1995406628	24.8233686029	24.8383184283	24.666760473	24.7240927911	
2017/09/07	00:29:44	7.52632872165	7.46756141827	7.49686083152	7.37665520047	7.43388780826	7.40545892638	7.37937890591	7.41418726781	25.2634937543	25.6016923987	25.1359669238	25.2012131537	24.8269831873	24.8407758685	24.6708450726	24.7288215741	
2017/09/07	00:30:47	7.52681145079	7.46783079069	7.49649441199	7.37636778358	7.43355514377	7.40508112812	7.37967871216	7.41456086041	25.2673803271	25.6052425647	25.1370811224	25.2030741278	24.8301301422	24.8431665045	24.6729589484	24.733287912	
2017/09/07	00:31:50	7.52800741829	7.46873602431	7.4975045166	7.37622393588	7.43285222525	7.40436815979	7.37878265928	7.41437420324	25.270002392	25.606626366	25.1408054565	25.20472276	24.8336898517	24.8492838605	24.6768359778	24.7374918048	
2017/09/07	00:32:53	7.52576873873	7.46717781057	7.49680898343	7.37678770252	7.43363917327	7.40461853242	7.37892136625	7.41464936973	25.2734356506	25.6098234241	25.1460424286	25.2080152527	24.8368749805	24.8541247791	24.6801236987	24.7392239423	
2017/09/07	00:33:56	7.52388190317	7.4648198782	7.49445510837	7.37539384541	7.4336222553	7.40614532415	7.38053543335	7.41593284307	25.2772506476	25.6118681097	25.1481491467	25.2087524847	24.8398811694	24.8572741199	24.683475838	24.742690603	
2017/09/07	00:34:59	7.52629962424	7.46921053027	7.49921990412	7.37771030348	7.43406840842	7.40469375399	7.37902835927	7.41434734063	25.2798894135	25.6142635175	25.1501747455	25.2108090997	24.8407615533	24.8598508533	24.6862983154	24.743499411	
2017/09/07	00:36:02	7.52263410026	7.46670677117	7.49703210289	7.37666672733	7.43309120753	7.40427943316	7.37868042922	7.41429107838	25.2818983112	25.6163129749	25.1525081207	25.2138391473	24.8422240881	24.8638519476	24.6891136353	24.745310282	
2017/09/07	00:37:05	7.5252359353	7.46720974948	7.49690282938	7.37671212535	7.43335575151	7.40467330386	7.3787328718	7.41386873696	25.283570802	25.6198893854	25.1543452362	25.2151131989	24.8462705139	24.8673138367	24.6924323724	24.753782486	
