data	hora	H7DC_36_D	H7DC_44_D	H7DC_42_D	H7DC_56_D	H7DC_45_D	H7DC_38_D	H7DC_32_D	H7DC_55_D	H7DC_36_T	H7DC_44_T	H7DC_42_T	H7DC_56_T	H7DC_45_T	H7DC_38_T	H7DC_32_T	H7DC_55_T
2017/09/08	00:00:32	7.42102654766	7.44863572772	7.54795883571	7.4341372091	7.553657223	7.3528115193	7.63968707617	7.94448541016	24.6239485248	24.4787877716	24.4605788556	24.3918993671	23.7007908392	24.457653786	24.3613054297	24.2581502026	
2017/09/08	00:01:35	7.42150865839	7.44926265163	7.54864227052	7.43489434577	7.55441892705	7.35340939766	7.6392787232	7.94467733114	24.6260552429	24.4813740485	24.4635540283	24.3954972504	23.7054098724	24.4614067505	24.3655093225	24.261113446	
2017/09/08	00:02:37	7.42122251167	7.44885881653	7.54834592193	7.43444470525	7.55370602389	7.35279481929	7.63937701557	7.94466583333	24.6280021082	24.4833638593	24.465071438	24.3974154852	23.707790965	24.4696021942	24.3654926215	24.2626236981	
2017/09/08	00:03:39	7.42162823967	7.4486696092	7.54790373329	7.43360888693	7.55291586273	7.3524749639	7.63939041016	7.94456318996	24.6306027002	24.4845854218	24.4680919421	24.4002117181	23.7113960059	24.464226842	24.3586165607	24.2622586609	
2017/09/08	00:04:42	7.42099370248	7.4483638151	7.5479048097	7.43372138314	7.55304354647	7.35202689626	7.63819960729	7.94440603113	24.6325161633	24.4860384131	24.4691059344	24.4015311011	23.7116369781	24.4624398297	24.3569607709	24.2612160382	
2017/09/08	00:05:44	7.42020758621	7.44784509432	7.54748546006	7.43358092507	7.55335786724	7.35250365175	7.63887357419	7.94442395274	24.6351859454	24.4892879602	24.4721431396	24.4041889539	23.7141325922	24.4679702631	24.3691072058	24.2636090601	
2017/09/08	00:06:47	7.42001895101	7.44758634871	7.54745596253	7.43401926269	7.55358268256	7.35261202497	7.63873612944	7.9445800778	24.6384760522	24.4936039886	24.4772846771	24.4103945868	23.7179189587	24.4692586298	24.362512677	24.265419931	
2017/09/08	00:07:49	7.4200227043	7.44751647779	7.54717125389	7.43360902371	7.55319819058	7.35252421478	7.63892784213	7.94434399737	24.640010163	24.4943197479	24.4785730438	24.4113656335	23.7200781659	24.4754952789	24.3797934918	24.2668108899	
2017/09/08	00:08:51	7.42007641514	7.44766246896	7.54699926848	7.4336028737	7.5529891038	7.35223590865	7.63899708758	7.9444501999	24.6439301379	24.4990366016	24.4826982031	24.4155838416	23.7240506299	24.4707450232	24.3770044165	24.2682567236	
2017/09/08	00:09:54	7.42169697495	7.44910542084	7.54843504086	7.4344630394	7.55363506659	7.35226651947	7.63866840696	7.9446330298	24.6476258417	24.5018614648	24.4847548181	24.4170678491	23.726193136	24.4737034949	24.3767920746	24.2713249451	
