data	hora	H7DC_51_D	H7DC_49_D	H7DC_35_D	H7DC_34_D	H7DC_48_D	H7DC_50_D	H7DC_41_D	H7DC_54_D	H7DC_51_T	H7DC_49_T	H7DC_35_T	H7DC_34_T	H7DC_48_T	H7DC_50_T	H7DC_41_T	H7DC_54_T
2017/09/06	00:00:01	7.02775877682	7.09306200188	6.97546538798	6.93375158084	6.87908402948	6.89355201666	7.02733732479	7.34152059704	23.0145208441	22.9187474811	22.9451756995	23.0273830383	23.0970144867	22.9689150488	22.9323755377	23.092509975	
2017/09/06	00:00:07	7.02778063219	7.09294322964	6.97531529872	6.93376692935	6.878843298	6.89352449868	7.02743966471	7.34151039115	23.0144373389	22.9186639758	22.9458198828	23.0275428912	23.0975322192	22.9683710718	22.9324447278	23.0927533331	
2017/09/06	00:00:13	7.02767997439	7.09298287123	6.9753754209	6.93401848074	6.87883383489	6.89348455153	7.02740141501	7.34133363557	23.0142178394	22.9188333722	22.9459177032	23.0278053363	23.0980093921	22.9688482446	22.9327071729	23.0922690027	
2017/09/06	00:00:19	7.02770487713	7.09290233821	6.97537833785	6.93392801508	6.87896189656	6.89346398934	7.02731257349	7.3416090943	23.0143776923	22.9189216492	22.9458031818	23.0276908148	23.0982408209	22.9689174347	22.9322968042	23.0926435834	
2017/09/06	00:00:24	7.02774512742	7.09308210644	6.97549921917	6.93397592078	6.8789228348	6.8935230901	7.02740771948	7.34149213423	23.0142226111	22.9187761115	22.9454930194	23.0278411243	23.0978304523	22.9690987604	22.9323230487	23.0924980457	
2017/09/06	00:00:30	7.02782256675	7.0930692668	6.9754178022	6.93395295501	6.87875110747	6.89334768668	7.0273443541	7.34134158352	23.0146568384	22.9187999701	22.9457721655	23.0280797107	23.0973747522	22.9692347546	22.9325210754	23.0922570734	
2017/09/06	00:00:36	7.02768847141	7.09289061386	6.97526682817	6.93399382021	6.87877514896	6.89341728008	7.02729034938	7.34145828756	23.0146162787	22.9187808832	22.9461610614	23.0281321997	23.0977421753	22.969439939	22.9328598682	23.0925242902	
2017/09/06	00:00:42	7.02780883523	7.09301028869	6.97525908017	6.93394866053	6.87884208708	6.89345306035	7.02731530149	7.34143524091	23.0147498871	22.918485036	22.9465117834	23.028215705	23.0974367847	22.968929364	22.9328717975	23.0928201373	
2017/09/06	00:00:48	7.02769047889	7.09292256668	6.97540999944	6.93395614419	6.87890120195	6.89332510417	7.02742773445	7.3415394954	23.014785675	22.9184063025	22.94611573	23.0284638348	23.0974988171	22.9691178473	22.9325258472	23.0923525079	
2017/09/06	00:00:54	7.02783576088	7.09298963553	6.97543710328	6.93390325559	6.87883288171	6.89343317544	7.02730444698	7.34137604429	23.0149574573	22.9185399109	22.9465762018	23.0286069867	23.0974105402	22.9690868311	22.9327835205	23.0925910944	
