data	hora	H7DC_51_D	H7DC_49_D	H7DC_35_D	H7DC_34_D	H7DC_48_D	H7DC_50_D	H7DC_41_D	H7DC_54_D	H7DC_51_T	H7DC_49_T	H7DC_35_T	H7DC_34_T	H7DC_48_T	H7DC_50_T	H7DC_41_T	H7DC_54_T
2017/10/24	15:12:31	8.14544879014	8.26773403928	8.1579441657	8.15534479498	8.139179333	8.19497685923	8.35624459186	8.72221281375	21.4340790283	21.3058936993	21.2747844153	21.4869736389	21.4512500934	21.3534559033	21.3495144556	21.3993384589	
2017/10/24	15:12:34	8.14551984945	8.2677129337	8.15798997265	8.15530846321	8.13923575258	8.19511114653	8.3561889578	8.72225498201	21.4348496625	21.3065903717	21.2755741364	21.4873434479	21.4522330695	21.3541311029	21.3503662091	21.4002092993	
2017/10/24	15:12:36	8.14562639336	8.26767326914	8.15806675145	8.15515745005	8.13915258443	8.19517712927	8.35622245015	8.72228297746	21.4355821228	21.3070269849	21.2761133417	21.487851637	21.4519443799	21.3548564056	21.3506596704	21.4003095056	
2017/10/24	15:12:39	8.14545683301	8.26791417761	8.15801841241	8.15524752171	8.13926915753	8.19510298613	8.35639054277	8.72218399171	21.4363360559	21.3072989734	21.2766310742	21.488238147	21.4529655298	21.3553025623	21.3510247076	21.4010014063	
2017/10/24	15:12:43	8.14555230216	8.26793552102	8.15795924015	8.15515654904	8.13921405002	8.19509862796	8.35615383675	8.72224396252	21.4370064838	21.3081125531	21.2770867743	21.4889682214	21.4532852356	21.3557773492	21.3516951355	21.4017624969	
2017/10/24	15:12:46	8.14543546575	8.2678524426	8.15795725622	8.15505887625	8.13913963168	8.19514176292	8.35631426754	8.72231431773	21.4374383252	21.3085348511	21.2780196472	21.4892378241	21.4538626147	21.356414375	21.3523297754	21.4022993164	
2017/10/24	15:12:48	8.14548876654	8.26787067179	8.15792302321	8.15486489256	8.13920826988	8.19508042154	8.35616179501	8.72236047421	21.4384165295	21.3097993591	21.2789787646	21.4904617725	21.4545545154	21.3571778516	21.3531576703	21.4034827051	
2017/10/24	15:12:51	8.14542803628	8.26773347953	8.15789119373	8.15484865564	8.13917613904	8.1950234427	8.35610971169	8.72227162102	21.4390225391	21.3102001843	21.2795227417	21.4906168536	21.4550149872	21.3578864532	21.3538328699	21.4039837366	
2017/10/24	15:12:53	8.14547325124	8.26768951115	8.15781213704	8.15482582138	8.13917754609	8.19517637748	8.35613726438	8.72230762381	21.4395784454	21.3106654279	21.2802933759	21.4910200647	21.4557068878	21.3581345831	21.3541239453	21.4042867413	
2017/10/24	15:12:55	8.14542756999	8.26778474771	8.15783914211	8.15479693768	8.13918974523	8.19514823174	8.35613150399	8.72227437026	21.4396834235	21.3111688452	21.2807872498	21.491647547	21.4563844733	21.3591509613	21.3547108679	21.4051074786	
