data	hora	D40	D41	D42	D43	D44	D45	D46	D47	T40	T41	T42	T43	T44	T45	T46	T47
15/05/2017	14:04:41	10.0405084059	10.0409939443	10.0408992381	10.0396125494	10.0372916885	10.0441265878	8.2268784469	5.55007515348	23.2496501526	23.2973173346	23.1733335126	23.1901729425	22.7728304089	23.4447876044	23.2416956812	23.0936217877	
15/05/2017	14:04:47	10.0405491896	10.041024184	10.0409296821	10.0396479899	10.0373244683	10.0441541134	8.22490249516	5.55103673053	23.2505233789	23.296677923	23.1727251172	23.1902803064	22.7725584204	23.4437712262	23.2413330298	23.0939009338	
15/05/2017	14:04:54	10.040562912	10.0410234871	10.0409268606	10.0396552458	10.0373305562	10.0441508416	8.22655412505	5.5507731007	23.2517926587	23.2958929736	23.1716323914	23.1906286426	22.7727445178	23.4426283972	23.2415286707	23.0937506244	
15/05/2017	14:05:01	10.0406010075	10.0410456259	10.0409504135	10.0396840822	10.0373543053	10.0441695438	8.22587064205	5.55033184016	23.2534484485	23.2952678772	23.1712100934	23.1909626636	22.7723484644	23.4415237421	23.2411564758	23.0942158679	
15/05/2017	14:05:07	10.0405798357	10.0410098855	10.0409133282	10.0396594656	10.0373272649	10.0441365473	8.2262942286	5.55333259027	23.2540663873	23.2938220435	23.1695590753	23.1910938861	22.7721241931	23.4404739618	23.2407962103	23.0943661774	
15/05/2017	14:05:14	10.040585632	10.0410046834	10.0409087317	10.0396593586	10.0373251602	10.044127927	8.22861054614	5.5535996676	23.2551662708	23.2933567999	23.169177337	23.1913539453	22.7720979486	23.4395291595	23.2402689343	23.0944234381	
15/05/2017	14:05:21	10.040616954	10.041023626	10.0409263839	10.0396863799	10.0373495012	10.0441515286	8.2261041618	5.55188836138	23.2559941656	23.2924143835	23.1680488232	23.1915662872	22.7719285522	23.4392523993	23.2406363574	23.0947789319	
15/05/2017	14:05:27	10.0406322622	10.0410304105	10.0409308465	10.0396992646	10.0373587033	10.0441577892	8.22627264559	5.55130035189	23.2565977893	23.2918012164	23.1671016351	23.1918239606	22.7716565637	23.4385700421	23.2405361511	23.0951487408	
15/05/2017	14:05:34	10.0406449127	10.0410340276	10.040932683	10.0397108426	10.0373625384	10.0441602869	8.22839523751	5.55244613166	23.257165625	23.2910806854	23.1661234308	23.192239101	22.7709527338	23.4376968158	23.239834707	23.0950199042	
15/05/2017	14:05:41	10.0406412101	10.0410153594	10.0409166341	10.0396994349	10.0373474921	10.0441393844	8.22707931576	5.55282989955	23.2584205896	23.290209845	23.1656200134	23.1923989539	22.7705829248	23.436515813	23.2400971521	23.095251333	
