data	hora	D32	D33	D34	D35	D36	D37	D38	D39	T32	T33	T34	T35	T36	T37	T38	T39
2017/10/30	16:10:12	10.0294254183	8.21995272865	8.13056021816	8.13882826436	8.13838335268	8.20075692909	8.36980974083	8.74695240493	21.0981946722	22.7194395386	22.5917075238	22.7621512805	22.8394675977	22.7975646637	22.7407954095	22.9433266547	
2017/10/30	16:10:28	10.0293954422	8.22003707332	8.13059261932	8.13920291864	8.13847299111	8.20081341892	8.37005552353	8.74730885868	21.0983378241	22.7189027191	22.5909869928	22.7615929883	22.8388472729	22.7970373877	22.7411079578	22.9427158734	
2017/10/30	16:10:44	10.0293952087	8.22036973821	8.13090675843	8.13920783331	8.13852916358	8.2005160023	8.36929210627	8.74643627667	21.098146955	22.7183205682	22.5904883472	22.7615524286	22.8388592023	22.7970397736	22.7406594153	22.942880498	
2017/10/30	16:11:00	10.0294347187	8.22018081783	8.13107645725	8.13947060537	8.13893609552	8.20069170083	8.36937304755	8.746667352	21.0986002692	22.717814765	22.5904310864	22.7608199683	22.8390071259	22.7969920563	22.7403874268	22.9432646222	
2017/10/30	16:11:16	10.029407641	8.22011134989	8.13087538239	8.13956812643	8.13886744842	8.20063622645	8.36971776503	8.74718621068	21.0978988251	22.7173709943	22.5897821313	22.7603571106	22.8381649158	22.7964266064	22.7399030963	22.9430689813	
2017/10/30	16:11:32	10.0293948739	8.22049290863	8.13129156396	8.13955150417	8.13898486804	8.20062644897	8.36928424498	8.74654487448	21.097478913	22.7169081366	22.589717713	22.7596699817	22.8382030896	22.795994765	22.7399007104	22.9422267712	
2017/10/30	16:11:48	10.0293797577	8.22013140043	8.13107330322	8.13940417666	8.13897639445	8.20085908139	8.36966490469	8.74720839317	21.0969921967	22.7166790936	22.5887538239	22.7594099225	22.8376280963	22.7956750592	22.7398983246	22.9418641199	
2017/10/30	16:12:04	10.0294083072	8.22015533246	8.13092152782	8.13982847839	8.13923167407	8.20081322277	8.3697992499	8.74722361837	21.0970828595	22.7157724652	22.5891952087	22.7596174927	22.837651955	22.7958110535	22.7391825653	22.9418999078	
2017/10/30	16:12:19	10.0293805796	8.22042195354	8.13092102916	8.13950965037	8.1387789269	8.20096882195	8.36983476106	8.74682549539	21.0964315186	22.7154456018	22.5886035144	22.7595172864	22.8371294507	22.7956679016	22.7389177344	22.9416422345	
2017/10/30	16:12:35	10.0293939658	8.22035121726	8.13109278381	8.13956609145	8.13910824533	8.2007774908	8.36963263732	8.74720848431	21.095720531	22.7150877222	22.5888301715	22.7593645911	22.8369552826	22.7960377106	22.7387459521	22.9409885077	
2017/10/30	16:12:51	10.0294078567	8.22075853032	8.13127649459	8.13965287096	8.13868739886	8.20074100476	8.36920678919	8.74667935239	21.0959352588	22.7152714337	22.5891069318	22.7593121021	22.8365878595	22.7953505817	22.7385598547	22.9408143396	
2017/10/30	16:13:07	10.0293797698	8.22029893643	8.13114177085	8.13976191472	8.1391616892	8.20114797493	8.37002519662	8.74720654203	21.0952266571	22.7149254834	22.5884722919	22.7589351355	22.8366594354	22.7954126141	22.7386529034	22.9409169318	
2017/10/30	16:13:23	10.0293923616	8.22044542661	8.13101272191	8.13969200395	8.13889134473	8.20116701947	8.3700022358	8.74733823067	21.0947733429	22.7141500775	22.5877064294	22.7585080658	22.8365496857	22.7953959131	22.7386552893	22.9397430865	
2017/10/30	16:13:39	10.0293920889	8.22035267943	8.13114896177	8.13976015201	8.13879348668	8.20122954625	8.36998704795	8.74743837558	21.094806745	22.7134653345	22.5873413922	22.7581096265	22.8361130725	22.795274234	22.7385860992	22.9399912164	
2017/10/30	16:13:55	10.0294307079	8.22097050434	8.13140467044	8.13959769716	8.13868026817	8.20090184144	8.36987843066	8.74718158099	21.0941959637	22.7127304883	22.5874320551	22.7580809961	22.8363898328	22.7958277545	22.7382091327	22.9404540741	
2017/10/30	16:14:11	10.029355079	8.22034761533	8.13110352846	8.1397020075	8.13905091598	8.20112529297	8.37022847423	8.74745137201	21.0929839447	22.7117260394	22.5863273999	22.7574773724	22.8360104803	22.7952551471	22.7380349646	22.9404421448	
