data	hora	D32	D33	D34	D35	D36	D37	D38	D39	T32	T33	T34	T35	T36	T37	T38	T39
2017/08/03	00:00:05	7.21872044693	7.39745290849	7.32449843318	7.28865369698	7.25092639251	7.29260460337	7.453458602	7.77530551009	22.8837993414	22.8168710773	23.0190587579	23.0318994794	23.0491516638	22.9366581641	22.9336400458	22.9998620941	
2017/08/03	00:00:11	7.21865949098	7.39751365544	7.32474796988	7.28875739685	7.2508551897	7.29263258385	7.45347423948	7.77543035594	22.8836895917	22.8168305176	23.0191518066	23.0316966809	23.0487532245	22.9366104468	22.9335183667	22.9998143768	
2017/08/03	00:00:17	7.21864468827	7.39742375053	7.32469165956	7.28875244781	7.25088810796	7.29253779927	7.45340969439	7.77541620433	22.8836728906	22.8169903705	23.0191255621	23.031730083	23.0487866266	22.936693952	22.9332058185	22.9997857465	
2017/08/03	00:00:23	7.21865940501	7.39755354029	7.32460201113	7.28854784112	7.2509808554	7.29256564703	7.45352401572	7.77543769705	22.8836156299	22.8169426532	23.0193235889	23.0317253113	23.0488128711	22.9371281793	22.9336281165	22.9999432135	
2017/08/03	00:00:29	7.21870610812	7.39756650823	7.32455996747	7.28883045645	7.25086236505	7.29273261946	7.45351602305	7.77544373663	22.8836561896	22.8167470123	23.0191494208	23.031694295	23.048638703	22.9372522443	22.9338857898	23.0000243329	
2017/08/03	00:00:35	7.21859604681	7.39746179187	7.32457200162	7.28859706597	7.2510065974	7.29283710104	7.45361283981	7.77519732539	22.8837516241	22.8171406799	23.0192376978	23.0318541479	23.0490228271	22.9368895929	22.9339931537	23.0000529633	
2017/08/03	00:00:41	7.21879229818	7.39759679575	7.32457832302	7.28867906176	7.2509184244	7.29262056386	7.45362535471	7.77542364358	22.8838160425	22.8170309302	23.0191971381	23.0316895233	23.0486959637	22.9372069128	22.9341792511	22.9999909308	
2017/08/03	00:00:47	7.21872340958	7.39744415583	7.32450519469	7.2887390792	7.25085032679	7.29267268873	7.4536231607	7.77545005266	22.883878075	22.8163032416	23.018951394	23.0316203333	23.0488605884	22.9371663531	22.9341076752	23.0002056586	
2017/08/03	00:00:53	7.21869958409	7.39748718021	7.32463765407	7.28867487661	7.25095360519	7.29262641854	7.45363036847	7.77538137677	22.8837325372	22.8168973218	23.0192782574	23.031730083	23.0496479236	22.9374812872	22.9342484412	23.0006255707	
2017/08/03	00:00:59	7.21871230948	7.39752029489	7.32459710056	7.28872082895	7.25098792812	7.29272986339	7.45349213274	7.77525746706	22.8835058801	22.8168639197	23.0191756653	23.0317706427	23.0494928424	22.9375123035	22.9341363055	23.0007353204	
2017/08/03	00:01:05	7.2187268043	7.39750913604	7.32468477272	7.28869847696	7.25097036136	7.29269743619	7.45362361873	7.77538913643	22.8837635535	22.8167326971	23.0191852087	23.0322836035	23.0492685712	22.9374717438	22.9340742731	23.0003678973	
