data	hora	D40	D41	D42	D43	D44	D45	D46	D47	T40	T41	T42	T43	T44	T45	T46	T47
14/08/2015	09:30:51	10.4620169554	10.0297952133	10.0314638923	10.0295005496	10.029438143	10.0285994481	8.0951221125	8.4425804161	-36.0245228821	21.5142655402	21.6529725305	21.5665422119	21.4681754144	20.9950943201	21.8077554742	21.5381217969	
14/08/2015	09:30:57	10.4620373856	10.0298285422	10.0314994738	10.0295368162	10.0294726341	10.0286393346	8.09527523056	8.44273449737	-36.024207948	21.5149455115	21.654000838	21.567682655	21.4690510266	20.9968455444	21.8089794226	21.5392837128	
14/08/2015	09:31:04	10.4620378183	10.0298179241	10.0314882983	10.029528466	10.0294589575	10.0286309583	8.09618400259	8.44144626331	-36.0247042078	21.5152461304	21.6542107941	21.5683316101	21.4688697009	20.9975135864	21.8100363605	21.539737027	
14/08/2015	09:31:11	10.4620431838	10.0298299845	10.0315020879	10.0295411079	10.0294720403	10.0286490588	8.09558647362	8.44179273741	-36.0245801428	21.5157710205	21.6550005151	21.5689471631	21.4695592157	20.9990214526	21.8109907062	21.5408870135	
14/08/2015	09:31:18	10.4620260738	10.0298205991	10.0314966193	10.0295396988	10.0294628798	10.0286424819	8.09543437574	8.44201364095	-36.0242675946	21.5157376184	21.6555707367	21.5701496387	21.4695568298	20.999436593	21.8118162152	21.5415789142	
14/08/2015	09:31:25	10.4620548201	10.0298475466	10.0315198889	10.0295703361	10.0294862216	10.0286724061	8.09447391171	8.442825723	-36.0245515125	21.5165511981	21.6558140948	21.5715382117	21.4698192749	21.0007512042	21.8126130939	21.5421992389	
14/08/2015	09:31:32	10.4620579589	10.029863668	10.0315356668	10.0295868345	10.0295045009	10.0286906442	8.09592011971	8.44138103166	-36.0241936328	21.5171071045	21.6563151263	21.5721537646	21.4707187457	21.0016626044	21.8135340375	21.5427837756	
14/08/2015	09:31:38	10.4620307802	10.0298274456	10.0314973308	10.0295540423	10.0294698328	10.0286562399	8.09581352557	8.44121763907	-36.0246159308	21.5174792993	21.6563509143	21.5730484637	21.4713175977	21.0023354181	21.8142330957	21.5431869867	
14/08/2015	09:31:45	10.4620376652	10.029844623	10.0315170119	10.0295780567	10.029495557	10.0286813042	8.09572462895	8.44139150493	-36.0242556653	21.5175985925	21.6568591034	21.5742318524	21.4727777466	21.0037216052	21.8160797546	21.5441866638	
14/08/2015	09:31:52	10.4620268894	10.0298454969	10.0315198231	10.0295823626	10.0295010168	10.0286874732	8.09679305989	8.44026940003	-36.023838139	21.5177345868	21.6572933307	21.5748998944	21.4736295001	21.004709353	21.8175661481	21.5451624823	
14/08/2015	09:31:59	10.4620479501	10.0298501317	10.0315251107	10.0295922625	10.0295076115	10.0286999641	8.09547654831	8.44122801152	-36.0244513062	21.5176296088	21.6572909448	21.5756132678	21.4738322986	21.0058593396	21.8189571069	21.5462528223	
14/08/2015	09:32:06	10.4620665164	10.02986515	10.0315402645	10.0296122118	10.0295244858	10.0287159569	8.09617637275	8.44055274505	-36.0247280664	21.5181640424	21.6578444653	21.5769135638	21.4746625793	21.0065655554	21.8197444421	21.5470115271	
14/08/2015	09:32:13	10.4620850061	10.0298834001	10.0315610799	10.0296338696	10.0295471363	10.0287374726	8.0952197908	8.44143674543	-36.0247805554	21.5183000366	21.6583788989	21.5775816058	21.4754928601	21.0072288257	21.8208944287	21.5474242816	
14/08/2015	09:32:19	10.4620478337	10.0298600107	10.0315367337	10.0296142771	10.0295270253	10.0287173213	8.09581138204	8.4409834875	-36.0243176978	21.5186412152	21.6585649963	21.5785049353	21.4763350702	21.0080972803	21.8222472137	21.5481638995	
14/08/2015	09:32:26	10.4620404944	10.0298641128	10.0315385004	10.0296182609	10.0295316388	10.0287194804	8.09569463991	8.44095472946	-36.0240886548	21.5195048981	21.6590612561	21.5793471454	21.4772798724	21.0086746594	21.8230178479	21.5489965662	
14/08/2015	09:32:33	10.4620536086	10.0298818753	10.0315578165	10.0296342533	10.0295510678	10.0287383023	8.09423123841	8.44232907634	-36.0241172852	21.5203160919	21.6601086505	21.5798839648	21.4783582831	21.0096791083	21.8237383789	21.5495524725	
14/08/2015	09:32:40	10.4620733547	10.0298978013	10.0315690368	10.0296480873	10.0295634043	10.0287490642	8.09555631503	8.44075903433	-36.0245873004	21.5215925293	21.6606502417	21.5808335388	21.4790812	21.0101658246	21.8244946979	21.5499198956	
14/08/2015	09:32:47	10.462056754	10.0298953396	10.0315624537	10.0296446012	10.0295591935	10.028746046	8.09575940186	8.44077295669	-36.024312926	21.5227114996	21.6611226428	21.5817878845	21.4799257959	21.0112275342	21.8256208258	21.5506070245	
14/08/2015	09:32:54	10.462096972	10.0299279132	10.0315955814	10.0296778177	10.029591205	10.0287822474	8.09512260541	8.44131367907	-36.0248569031	21.5236491443	21.6621437927	21.5828281213	21.4807894788	21.0127735742	21.8269497522	21.5521578363	
14/08/2015	09:33:00	10.462047639	10.0298833661	10.0315502052	10.0296301278	10.0295418118	10.0287377904	8.09429552181	8.44201328778	-36.0248449738	21.5244531805	21.6628046771	21.5831311261	21.4808181091	21.0136133984	21.8277323157	21.5524322107	
14/08/2015	09:33:07	10.462096353	10.0299322627	10.0315964087	10.0296750453	10.0295848692	10.0287828124	8.09402119872	8.44205518467	-36.0252386414	21.5259777478	21.6639093323	21.5840425262	21.481452749	21.0145629724	21.8285745258	21.5538136261	
14/08/2015	09:33:14	10.4620766167	10.0299260008	10.031590262	10.0296681552	10.0295808607	10.0287776867	8.09511902061	8.44107619465	-36.0249165497	21.5268056427	21.6647467706	21.584767829	21.4826289801	21.0155960516	21.8299320825	21.5542311523	
14/08/2015	09:33:21	10.4620617983	10.0299308732	10.031595995	10.0296725309	10.0295884157	10.0287851748	8.09415243374	8.44182188305	-36.0244346051	21.5279389282	21.6660041211	21.5858199951	21.4841821777	21.0171802655	21.8313087262	21.5551401666	
14/08/2015	09:33:28	10.4620246692	10.0299052968	10.0315694245	10.0296471365	10.0295623769	10.0287595448	8.09501190004	8.44130463309	-36.0241578448	21.5286904755	21.6665910437	21.5865906293	21.4848502197	21.0179437421	21.8320483441	21.5557175458	
14/08/2015	09:33:35	10.4620939214	10.0299667017	10.0316358409	10.0297084165	10.0296277452	10.0288233224	8.09448098453	8.44162662247	-36.0247018219	21.5295326855	21.6682110455	21.5874232959	21.4863366132	21.0191915491	21.8337637805	21.5571753088	
14/08/2015	09:33:41	10.4620504549	10.0299200935	10.0315862749	10.029665139	10.0295789115	10.0287789514	8.09526598996	8.44064945439	-36.0249356366	21.5300909778	21.6682993225	21.5884850055	21.4865274823	21.0201220361	21.8345153278	21.5580700079	
14/08/2015	09:33:48	10.4620579788	10.0299429442	10.0316120345	10.029696007	10.0296021591	10.0288047719	8.09521836307	8.44043686257	-36.02448948	21.5306421124	21.6692989996	21.5902815613	21.4871501929	21.0211646588	21.8359659332	21.5592653259	
14/08/2015	09:33:55	10.4620977043	10.0299796014	10.0316452268	10.0297259942	10.0296336677	10.0288373988	8.09423970182	8.44192344314	-36.0250143701	21.532214397	21.670329693	21.5908207666	21.4879351422	21.0221380914	21.8369679962	21.5602029706	
14/08/2015	09:34:02	10.46207324	10.0299626541	10.0316297404	10.0297071123	10.0296160351	10.0288203564	8.09472399413	8.4409948874	-36.0249332507	21.5331067102	21.671436734	21.5914053033	21.488712934	21.0230399481	21.8376956848	21.560952132	
14/08/2015	09:34:09	10.4620576443	10.0299716986	10.0316376579	10.0297143515	10.0296192257	10.0288288047	8.09395359885	8.44181214457	-36.0243105402	21.5344380225	21.6725843347	21.5924526978	21.4891352319	21.0243139996	21.8389029321	21.5620901892	
14/08/2015	09:34:16	10.4620909725	10.029989888	10.0316603152	10.0297365607	10.0296394636	10.0288507598	8.09398542439	8.44159572914	-36.0251408209	21.5353899823	21.6742210376	21.5940273682	21.4904140552	21.0258958276	21.8401745978	21.5633165234	
14/08/2015	09:34:22	10.4620413898	10.0299703051	10.031641727	10.029720062	10.0296211923	10.0288347275	8.09387034312	8.44160547429	-36.0241602307	21.5361725458	21.6751467529	21.5952799469	21.4913922595	21.0272676996	21.8415894153	21.5643663037	
14/08/2015	09:34:29	10.4620356282	10.029973051	10.0316421965	10.0297211127	10.0296223563	10.0288388743	8.09496696176	8.44050074863	-36.02410297	21.5372748151	21.6758887567	21.5961149994	21.4922487848	21.0286252563	21.842841994	21.5653134918	
14/08/2015	09:34:36	10.4620702925	10.030006637	10.0316735737	10.0297520569	10.0296517791	10.0288711752	8.09257226697	8.44297617019	-36.0244870941	21.538594198	21.6768621893	21.5970263995	21.4929335278	21.0297776288	21.8439895947	21.5666543475	
14/08/2015	09:34:43	10.4620720283	10.0300134415	10.0316800144	10.0297613862	10.0296582296	10.0288837107	8.09316939633	8.4421186805	-36.0244990234	21.5394268646	21.6776328235	21.598247962	21.4937137054	21.0315503259	21.8451181085	21.567384422	
14/08/2015	09:34:50	10.4620932741	10.0300296488	10.0316931263	10.0297674578	10.0296712563	10.0288950632	8.09346417876	8.4420997915	-36.0251193481	21.5411208282	21.6788376849	21.5983672552	21.4949185669	21.032516601	21.8468359308	21.5684461316	
14/08/2015	09:34:56	10.462077978	10.0300287349	10.0316926783	10.0297636834	10.0296708063	10.0288948594	8.09436719597	8.44097067006	-36.024840202	21.5422541138	21.6800330029	21.5990519983	21.4961234283	21.0337954242	21.8478141351	21.5697846014	
14/08/2015	09:35:03	10.4620275616	10.0299948702	10.0316576827	10.0297389686	10.0296486032	10.0288750551	8.09437728458	8.44089734666	-36.0244727789	21.5434422742	21.6810302942	21.5997033392	21.4971636652	21.035257959	21.8489545782	21.5704144696	
14/08/2015	09:35:10	10.4620519726	10.0300349793	10.0316952669	10.0297620005	10.0296742815	10.0289036229	8.09449689149	8.44031275562	-36.0242198773	21.5447998309	21.6819941833	21.6003594519	21.4982396899	21.0368159283	21.8502572601	21.5717672546	
14/08/2015	09:35:17	10.4620905164	10.0300673711	10.0317263523	10.029790482	10.029706585	10.0289376887	8.09440665836	8.44037478071	-36.0247543109	21.5459331165	21.6829222845	21.6008891138	21.4993729755	21.0382498328	21.8514000891	21.5728265784	
14/08/2015	09:35:24	10.4620855738	10.0300555839	10.0317182157	10.0297793217	10.0296924735	10.0289260791	8.09236097542	8.44236704686	-36.025226712	21.546801571	21.6843442596	21.6018482312	21.499874007	21.0391707764	21.8526073364	21.5735113214	
14/08/2015	13:04:25	10.4623700008	10.0414095242	10.0426563732	10.040148055	10.0409735951	10.0401924058	8.09103376107	8.408758294	-36.0249237073	23.1925516492	23.2600668359	23.1023134912	23.1390987463	22.7142980011	23.3168360901	23.3311107159	
14/08/2015	13:04:32	10.4624006531	10.041410235	10.0426704058	10.040149294	10.0409819299	10.040193551	8.09132820265	8.40836779423	-36.0256871838	23.1910676416	23.260486748	23.1009010596	23.1387074646	22.7128426239	23.3163541455	23.3304569891	
14/08/2015	13:04:39	10.4623925899	10.0413960516	10.0426630933	10.0401415515	10.040972714	10.040182042	8.09126683402	8.40851571124	-36.0256513959	23.1900751221	23.2604748187	23.1008270978	23.1384211609	22.7122175275	23.3164352649	23.3303830273	
14/08/2015	13:04:46	10.4623794438	10.0414072139	10.0426769042	10.0401514358	10.0409842116	10.0401912055	8.09121852615	8.40855890235	-36.024699436	23.1900154755	23.2607945245	23.1005861255	23.1384140033	22.7118644196	23.3163970911	23.3298128058	
14/08/2015	13:04:53	10.4624262508	10.0414245177	10.042704482	10.040175558	10.0410135894	10.0402132191	8.090219088	8.40944365069	-36.0254987006	23.1886960925	23.2609472198	23.1002449469	23.1388315295	22.7112035352	23.3162730261	23.3297316864	
14/08/2015	13:04:59	10.4624142848	10.0414089594	10.0426940099	10.0401601866	10.0410001375	10.0402000392	8.09063197592	8.40886064788	-36.0254223529	23.1879206866	23.2608971167	23.0994910138	23.1383519708	22.7107573785	23.316222923	23.3293117743	
14/08/2015	13:05:06	10.4623756393	10.0413746794	10.0426649154	10.0401316095	10.040973445	10.0401683845	8.09119163712	8.4085576682	-36.0249761963	23.1869520258	23.2606656879	23.0993311609	23.1384569489	22.7101489832	23.3157147339	23.3287224658	
14/08/2015	13:05:13	10.4623792808	10.0413540936	10.0426539832	10.040118565	10.0409635537	10.0401559575	8.09088552141	8.40883771569	-36.0254676843	23.1853200946	23.2604127863	23.0987728687	23.138349585	22.7096718103	23.3154928485	23.3284290045	
14/08/2015	13:05:20	10.4623904444	10.0413686913	10.0426739864	10.040141925	10.0409859511	10.0401800322	8.08980682361	8.40967886536	-36.025033457	23.1841653363	23.2600358197	23.0988754608	23.1383185687	22.7098769946	23.3154928485	23.3285125098	
14/08/2015	13:05:27	10.4624170094	10.0413689317	10.0426797331	10.0401456108	10.0409933311	10.0401823947	8.09051890125	8.40928862879	-36.0257492163	23.1830272791	23.2596874835	23.0982288916	23.1382040472	22.7090228552	23.3152781207	23.3279900055	
14/08/2015	13:05:33	10.4623895874	10.0413522065	10.0426750407	10.0401390336	10.0409856828	10.0401723609	8.09070559815	8.40893686302	-36.0250740167	23.1820848627	23.2604605035	23.0987370807	23.1382112048	22.7086840625	23.3148128772	23.3277609625	
14/08/2015	13:05:40	10.462393069	10.0413284942	10.042668917	10.0401336647	10.0409636953	10.0401587275	8.09078500961	8.40918506317	-36.025245799	23.1788329297	23.2597256573	23.0981048267	23.1355438086	22.7071833539	23.3149608008	23.3279685327	
14/08/2015	13:05:47	10.462383666	10.0412664294	10.0425621048	10.0400864823	10.0409031176	10.040102141	8.09079191273	8.40873146496	-36.0253794073	23.1718208746	23.2463624316	23.0931994897	23.1287250085	22.7008083246	23.314746073	23.3276321259	
14/08/2015	13:05:54	10.4624174835	10.0412585628	10.042465541	10.0400515219	10.0408799807	10.0400858296	8.09007533965	8.40960931422	-36.0252696576	23.165381427	23.2273041479	23.0828519965	23.1200977234	22.6929826898	23.3148033337	23.3274842023	
14/08/2015	13:06:01	10.4623888336	10.0411818543	10.0423309727	10.039940507	10.0407866928	10.0400032397	8.09096874625	8.40886977125	-36.0255058582	23.1594453967	23.2131225708	23.0719557544	23.1117567419	22.6860445966	23.3141329059	23.327190741	
14/08/2015	13:06:07	10.4623753697	10.0411524518	10.0422664967	10.039875936	10.0407416937	10.0399600309	8.09142707956	8.40820582043	-36.0250764026	23.1555826825	23.2042614709	23.0630206927	23.1056465436	22.6800680066	23.3143380902	23.3273983112	
14/08/2015	13:06:14	10.4623999824	10.0411451275	10.0422415032	10.0398381898	10.0407210647	10.0399401826	8.09077551884	8.40866036382	-36.0255321027	23.1526695422	23.1988336298	23.055722334	23.100822326	22.6752509467	23.3130043921	23.3267779865	
14/08/2015	13:06:21	10.4623667356	10.0411107625	10.0421920817	10.0397823086	10.0406777317	10.0398988029	8.09064101465	8.40783433073	-36.0250000549	23.150581911	23.1945963348	23.0505259216	23.0974343988	22.6720849048	23.313111756	23.326047912	
14/08/2015	13:06:28	10.4623893843	10.0411061873	10.0421876603	10.0397687079	10.0406671817	10.039892239	8.09079050801	8.40811242377	-36.0252505707	23.1475781079	23.191623548	23.0462122791	23.0935716846	22.6687184503	23.3128898706	23.3259381622	
14/08/2015	13:06:35	10.4623737903	10.0410735646	10.042159562	10.0397304185	10.0406408096	10.0398642846	8.09008700968	8.40862991555	-36.0251074188	23.1446339514	23.1891923523	23.0422970758	23.0913743036	22.6662466949	23.3128612402	23.3254586035	
14/08/2015	13:06:42	10.4624110115	10.041072624	10.0421696801	10.0397328453	10.040641331	10.0398647877	8.09035224345	8.40860766364	-36.0258303357	23.1418043164	23.188090083	23.0400806079	23.0888930048	22.6637033636	23.3127109308	23.325432359	
14/08/2015	13:06:49	10.4623956452	10.0410598966	10.0421614286	10.0397186257	10.0406344011	10.0398523789	8.09011246144	8.40889895404	-36.0251980817	23.139843136	23.1867730859	23.0378951563	23.0877597192	22.6617421832	23.3119665411	23.3247690887	
14/08/2015	13:06:56	10.4624225429	10.041062677	10.0421729563	10.0397262729	10.0406409414	10.0398607437	8.09008070189	8.40890560304	-36.025613222	23.137891499	23.1860787994	23.0366378058	23.0863496735	22.6605635663	23.312021416	23.3242919159	
14/08/2015	13:07:03	10.4623295939	10.0410022195	10.0421568329	10.0397024949	10.0406252072	10.0398450668	8.08971231551	8.40940821405	-36.0224543378	23.1360734705	23.1854274585	23.0348794238	23.0857484357	22.6599623285	23.3119808563	23.3238839331	
14/08/2015	13:07:09	10.4623723542	10.0409904114	10.0421169261	10.0396591865	10.0405824739	10.0398015341	8.09011225441	8.40876305976	-36.025439054	23.1341743225	23.1846830688	23.0336387744	23.0845865198	22.6586715759	23.310931076	23.3238767755	
14/08/2015	13:07:16	10.4623837443	10.0409989265	9.45131933659	10.0188097853	10.0405939373	10.0398067729	8.08981285653	8.40927455085	-36.0254008801	23.1335969434	23.1845446887	23.0329969769	23.0844362103	22.6576003229	23.3106901038	23.3232278204	
14/08/2015	13:07:23	10.4624110862	10.0410095816	10.0421496843	10.0396872517	10.0406059196	10.0398238447	8.09008697234	8.40909043349	-36.0255750482	23.1318051593	23.1842679285	23.0325460486	23.0828400671	22.6567080096	23.310210545	23.322707702	
14/08/2015	13:07:30	10.4623308759	10.0035097546	10.0421154167	10.0396634172	10.0405560427	10.0397901385	8.09035310617	8.40863462043	-36.0230388745	23.1277635052	23.1815050977	23.0312648395	23.0778178229	22.6539571082	23.3099910455	23.322232915	
14/08/2015	13:07:37	10.4623721661	10.0409329309	10.0420317597	10.0396222114	10.0405116574	10.0397572927	8.09264508426	8.4062898956	-36.0244727789	23.1223404358	23.1689220496	23.0247060986	23.0708176971	22.6485006366	23.3091679224	23.3221255511	
14/08/2015	13:07:43	10.4623993864	10.0409077358	10.0419600222	10.0395821177	10.040475917	10.0397259498	8.09139174942	8.40786301774	-36.025121734	23.1172060559	23.1571406519	23.0174029681	23.06415875	22.6423427209	23.3086573474	23.3221565674	
14/08/2015	13:07:50	10.4624042794	10.040870787	10.0419084351	10.039532389	10.0404300541	10.0396933236	8.09063476512	8.40830921185	-36.0252744293	23.1117686713	23.1496180219	23.0100974518	23.0574258411	22.6374111395	23.3088148145	23.3222949475	
14/08/2015	13:07:57	10.4623016269	9.97371972268	10.041856455	10.0394777073	10.04037846	10.0396395714	8.09018906988	8.40914749528	-36.0221083875	23.1073214203	23.1452113306	23.0052708484	23.053050166	22.6326346393	23.3090009119	23.3221207794	
14/08/2015	13:08:04	10.4623135366	10.0012485585	10.041834492	10.0394502711	10.0403485386	10.0396112377	8.08988770535	8.40943243154	-36.0227358698	23.104532345	23.1426870862	23.0019401819	23.0493687775	22.6291107178	23.3081515442	23.3221016925	
14/08/2015	13:08:11	10.4623411363	10.0408009407	9.7736215242	10.039454428	10.0403539081	10.039614954	8.09070580666	8.40836259597	-36.0228647064	23.1018864215	23.1411672906	22.9989960254	23.0466107184	22.6260424963	23.3075646216	23.3221064642	
14/08/2015	13:08:18	10.4623133346	10.0407777895	9.85817089638	10.0394288031	10.040326642	10.0395886639	8.09074063633	8.40853238898	-36.0222300665	23.10022586	23.1403656403	22.9969680408	23.0443489191	22.6238809033	23.306784444	23.3212427814	
14/08/2015	13:08:24	10.4623812717	9.725363523	10.0418561172	10.0394491564	10.0403439551	10.039605699	8.09070093257	8.40843604394	-36.0237928076	23.098467478	23.1399170978	22.9958729291	23.0428243518	22.6222728308	23.3073880676	23.3209803363	
14/08/2015	13:08:31	10.4623562238	9.86063507179	10.0411819401	10.0394300192	10.0403230246	10.0395801539	8.09090863812	8.40819004328	-36.0232464447	23.0964848248	23.139509115	22.9947110132	23.0414047626	22.6201494116	23.3070111011	23.3211640479	
14/08/2015	13:08:38	10.4623356454	10.0407383587	9.79783005472	10.0394029727	10.0402995346	10.0395499809	8.08867885965	8.41054411472	-36.0231867981	23.0949125403	23.1392967731	22.993589657	23.0407939813	22.6185508826	23.3066651508	23.3209302332	
14/08/2015	13:08:45	10.462286074	9.98388146018	9.89755938241	10.0393688392	10.0402654275	10.03951488	8.08994011658	8.40954254533	-36.0223541315	23.093721994	23.1387480243	22.9927665338	23.0399708582	22.6175750641	23.3067200256	23.320739364	
14/08/2015	13:08:52	10.4623372317	9.81220527823	10.0208120038	10.039402073	10.040293208	10.0395460623	8.09039978256	8.40879647648	-36.0230269452	23.0921592529	23.1383114111	22.9926257678	23.0390523004	22.6171241357	23.3067247974	23.3209397766	
14/08/2015	13:08:58	10.4623210927	9.88185801595	9.99392715038	10.0393929781	10.0402857624	10.0395359653	8.09067368131	8.4083275377	-36.0225306854	23.091049826	23.1380704388	22.9918002588	23.0384653778	22.6161363879	23.3062476245	23.3204220441	
14/08/2015	13:09:05	10.4623130247	9.98168474772	9.87094315224	10.0393818073	10.0402793425	10.0395256759	8.09081209267	8.40833971021	-36.0224209357	23.0901933008	23.1378700262	22.990953277	23.038303139	22.6154039276	23.3061879779	23.3207512933	
14/08/2015	13:09:12	10.4623417209	9.95441044448	9.9134578549	10.039404108	10.0403006812	10.0395498211	8.09050390894	8.4085221871	-36.0226475928	23.0897757745	23.1381897321	22.9908339838	23.0380502374	22.6155494653	23.3060686847	23.3204769189	
14/08/2015	13:09:19	10.4623447682	9.24308001255	9.98738956255	10.0393766599	10.0402763913	10.0395201827	8.09057568685	8.40854451469	-36.0236878296	23.0890671729	23.1382660797	22.9903496533	23.0380168353	22.6147382715	23.3058300983	23.3205771252	
14/08/2015	13:09:26	10.4623537706	9.40585805094	9.51018958797	10.0393930225	10.0402964829	10.0395352912	8.09086473256	8.40811193252	-36.0232989337	23.088678277	23.1388601599	22.9899297412	23.0381385144	22.6141227185	23.30544836	23.3201643707	
14/08/2015	13:09:33	10.4623141034	9.43166237688	9.0509168237	9.64409907649	10.0402572625	10.0394938942	8.0907460818	8.40850687402	-36.0231820264	23.0884874078	23.1389365076	22.9891591071	23.0378259662	22.6134976221	23.3052097736	23.3206821033	
14/08/2015	13:09:39	10.4623605683	9.14816772545	9.10496393381	9.68668738343	10.0402855669	10.0395199303	8.09069334843	8.40832097446	-36.0239311877	23.0882774518	23.1397071417	22.9892426123	23.037952417	22.6132828943	23.3048972253	23.3204005713	
14/08/2015	13:09:46	10.4623485458	8.91808549762	9.05894170291	9.63956464291	10.0402714827	10.0395005835	8.09089811511	8.40840643921	-36.023926416	23.0871012207	23.1402081732	22.9901229962	23.0376565698	22.6122116412	23.3046013782	23.3203480823	
