data	hora	D40	D41	D42	D43	D44	D45	D46	D47	T40	T41	T42	T43	T44	T45	T46	T47
2017/05/21	00:00:02	7.39978950555	7.24600938737	7.67131736704	7.37386656135	7.10107416585	7.50177955016	7.63032445917	7.55056130477	25.5700415234	24.9525202069	24.9996887433	25.4199658899	24.5717529724	25.2407588538	25.2119328418	25.1796831146	
2017/05/21	00:00:09	7.39959359489	7.24603426698	7.67037032685	7.37617123774	7.10135241755	7.50178613786	7.63015299918	7.55114320412	25.5703707727	24.9520406482	24.9999154004	25.4199372595	24.5726023401	25.2415485748	25.2125078351	25.1799598749	
2017/05/21	00:00:16	7.39841512164	7.24578088435	7.67115570041	7.37579827493	7.1016862732	7.50214874423	7.63048522979	7.55121326022	25.5702371643	24.9519547571	24.9994620862	25.4194242987	24.5725546228	25.2414841565	25.2128633289	25.1801412006	
2017/05/21	00:00:22	7.39983304967	7.24628656921	7.67097736164	7.37606959009	7.10185630075	7.50180764983	7.6303711669	7.5511874047	25.5709409943	24.9522243597	24.9998247375	25.4197368469	24.5721585693	25.2415199445	25.2127154053	25.1803010535	
2017/05/21	00:00:29	7.3986646879	7.24589762682	7.6712201791	7.37528207039	7.10057689181	7.50211449263	7.62996641564	7.55120743887	25.57119151	24.952167099	24.99988677	25.4200827972	24.5724830469	25.2416010638	25.2129706927	25.1803225262	
2017/05/21	00:00:36	7.39974684392	7.24635643749	7.67096148128	7.37510081314	7.10057570476	7.50190717379	7.6302239991	7.55116244034	25.5710841461	24.9521766425	24.9998772266	25.4199134009	24.5725403076	25.2423406818	25.2129110461	25.1801698309	
2017/05/21	00:00:42	7.3991529922	7.24568935799	7.67035544343	7.37476475107	7.10117251319	7.50175321511	7.63042713165	7.5512064187	25.5714062378	24.9526705164	25.0001468292	25.4203571716	24.5728910297	25.2427033331	25.2132736975	25.1811671222	
2017/05/21	00:00:49	7.39927569329	7.24617038783	7.67043499201	7.3755622965	7.10041040743	7.50153316033	7.63011327177	7.55065369816	25.5708861194	24.952677674	25.000132514	25.4205551984	24.5729936218	25.2431065442	25.2134216211	25.1806183734	
2017/05/21	00:00:56	7.39907509907	7.24621444023	7.67175903391	7.37569649301	7.10197949799	7.50275787431	7.63048748678	7.55109175662	25.5708861194	24.9528828583	25.0002160193	25.4206363177	24.5733825177	25.2439344391	25.2136769086	25.1804251184	
2017/05/21	00:01:02	7.3990837037	7.24675073735	7.67053439305	7.3750824801	7.10158058258	7.50282752947	7.6317523633	7.55148600421	25.5714825854	24.9525941687	25.0002327203	25.42087729	24.5734636371	25.24497229	25.2140514893	25.1809619379	
2017/05/21	00:01:09	7.39993655411	7.24658857913	7.6714322894	7.37640105511	7.1019030108	7.50338829704	7.63134393206	7.55200888441	25.5715279169	24.952553609	24.9998366669	25.4204287476	24.5731773334	25.245394588	25.2139202667	25.1811909808	
2017/05/21	00:01:16	7.39826783987	7.24560999175	7.67068909908	7.37408800662	7.1002669158	7.50155795513	7.63089478454	7.55106754272	25.5711461786	24.9519165833	25.0001587585	25.4207532251	24.5729888501	25.2459934399	25.2140705762	25.1810955463	
2017/05/21	00:01:22	7.40029705729	7.24568035689	7.66991237955	7.37480692888	7.10074545316	7.50201876768	7.63095064832	7.5516501749	25.571243999	24.9519571429	25.0000251501	25.4203428564	24.5728600134	25.246308374	25.2140180872	25.1814605835	
2017/05/21	00:01:29	7.39966132538	7.24712030762	7.67195106866	7.37563516363	7.10032570935	7.50286141445	7.63073491917	7.55124272575	25.5715589331	24.9519428278	25.0001969324	25.4211254199	24.5728552417	25.2470217474	25.2141898694	25.1816108929	
2017/05/21	00:01:36	7.39847955109	7.24612799534	7.67097045069	7.37518098561	7.10135547763	7.50119652536	7.63036291987	7.55091571539	25.5715374603	24.9521026807	25.0001921606	25.4204812366	24.5728886438	25.246907226	25.2146861292	25.1815989636	
