data	hora	D32	D33	D34	D35	D36	D37	D38	D39	T32	T33	T34	T35	T36	T37	T38	T39
2017/05/21	00:00:02	7.53256248135	7.38062195365	7.42279442821	7.39935447795	7.50342612664	7.51416998166	7.32288044157	7.7496308722	25.0823255377	25.9639262396	25.0885240131	25.1861583502	24.8831512036	25.3274444598	24.819570307	25.2758763898	
2017/05/21	00:00:09	7.53353804195	7.38036155654	7.42392113087	7.40086141541	7.50500896691	7.51555647424	7.32360068415	7.74977495061	25.0821537555	25.9638117181	25.0886981812	25.1861488068	24.8828362695	25.3271581561	24.8195106604	25.2759694385	
2017/05/21	00:00:16	7.53381924566	7.38077803644	7.42393697265	7.40008387192	7.50386763368	7.51415305041	7.32193423598	7.74884107821	25.0823136084	25.9641194946	25.0884691382	25.1862561707	24.8839051367	25.3279025458	24.819727774	25.2760672589	
2017/05/21	00:00:22	7.53356663067	7.38100604322	7.42364806674	7.40059011414	7.50503559233	7.51454821347	7.3222861603	7.74923078611	25.081495257	25.9637138977	25.0884381219	25.186091546	24.8836307623	25.3280623987	24.8202526642	25.2760863458	
2017/05/21	00:00:29	7.53342760853	7.38144469508	7.4229576304	7.4001883311	7.50355272768	7.514013773	7.32286361964	7.74991260265	25.0820630927	25.9634395233	25.0882901984	25.1863134314	24.8836236047	25.3277546222	24.82025505	25.2762271118	
2017/05/21	00:00:36	7.53394202725	7.38190624443	7.42339172796	7.40068623764	7.50396354119	7.51477652585	7.32276045728	7.74918604886	25.082268277	25.9633798767	25.0883116711	25.1865090723	24.8837786859	25.3285013977	24.8205628265	25.2765849915	
2017/05/21	00:00:42	7.53454209759	7.37837115952	7.42354751303	7.40061061239	7.50356890689	7.51429915651	7.32159653248	7.74936875097	25.0816264795	25.9638928375	25.0884381219	25.1864804419	24.8840387451	25.3285562726	24.8205270386	25.276752002	
2017/05/21	00:00:49	7.53391898822	7.38029073853	7.42215080013	7.39996227993	7.50343980879	7.51359289935	7.32315893417	7.74915158449	25.081741001	25.9638260333	25.0884285785	25.1864112518	24.8838955933	25.3287519135	24.8205675983	25.2762438129	
2017/05/21	00:00:56	7.53483530074	7.38004020277	7.42221005894	7.39962188377	7.5035033526	7.51327619982	7.32163929069	7.74931144885	25.081950957	25.9639500983	25.0886695508	25.1864565833	24.8839743268	25.3286350061	24.8206367883	25.2765038721	
2017/05/21	00:01:02	7.5313811826	7.38045574687	7.42286379342	7.3992394214	7.50305419504	7.51366537881	7.31980874375	7.74671666259	25.0824305157	25.9641767554	25.0885860455	25.1866999414	24.8842463153	25.3288974512	24.8209708093	25.2766565674	
2017/05/21	00:01:09	7.53324202722	7.38157317594	7.42292511175	7.39975066416	7.5035797886	7.51386829763	7.3226868477	7.75030862208	25.0821179675	25.9641886847	25.0885908173	25.1865114581	24.8843846954	25.3288115601	24.8211282764	25.2766088501	
2017/05/21	00:01:16	7.53416786317	7.38113738876	7.42264623076	7.40042015255	7.5044484418	7.51388311961	7.32212334706	7.74796102864	25.0817648596	25.9638904517	25.0887697571	25.186425567	24.8839719409	25.3284679956	24.8207250653	25.2760219275	
2017/05/21	00:01:22	7.53298657072	7.38011882399	7.42300336155	7.4003291963	7.50372644928	7.51460961354	7.32274681341	7.74986617681	25.0820129895	25.9638809082	25.0889248383	25.1867118707	24.884391853	25.3286039899	24.8209731952	25.2763511768	
