data	hora	D32	D33	D34	D35	D36	D37	D38	D39	T32	T33	T34	T35	T36	T37	T38	T39
28/07/2015	14:43:19	-0.0538946423307	5.71818843924	6.55628485023	-0.0538948547779	-0.0538946749692	-0.0538948096922	-0.0538947403787	-0.0538948200639	-3.86041092873e-05	23.7108898163	24.6682262421	-3.87525725365e-05	-3.86413884163e-05	-3.87152934074e-05	-3.86740899086e-05	-3.87493038177e-05	
28/07/2015	14:43:25	-0.0538945664264	5.71822689485	6.55646499971	-0.0538947716625	-0.053894583996	-0.0538947232712	-0.0538946566414	-0.0538947461895	-3.8588373661e-05	23.7115097046	24.6685791016	-3.87394523621e-05	-3.86269593239e-05	-3.87113308907e-05	-3.86491966248e-05	-3.87139463425e-05	
28/07/2015	14:43:31	-0.0538946588578	5.71791768802	6.55614341453	-0.0538948542903	-0.0538946659053	-0.0538947935	-0.0538947424761	-0.053894813705	-3.85661506653e-05	23.7123775482	24.6691393852	-3.8707420826e-05	-3.86152029037e-05	-3.86655640602e-05	-3.86407089233e-05	-3.86969566345e-05	
28/07/2015	14:43:37	-0.0538946737661	5.71783089588	6.55628567191	-0.0538948777859	-0.0538946880895	-0.0538948149815	-0.0538947665509	-0.0538948286326	-3.86080336571e-05	23.7128305435	24.6690630913	-3.87283754349e-05	-3.86355018616e-05	-3.86995983124e-05	-3.86839008331e-05	-3.87342596054e-05	
28/07/2015	14:43:43	-0.0538946769848	5.71925456862	6.55546993031	-0.0538948999679	-0.0538946958403	-0.053894818789	-0.0538947670921	-0.053894844966	-3.85976481438e-05	23.7137079239	24.6697688103	-3.87297606468e-05	-3.86434292793e-05	-3.87114477158e-05	-3.86924815178e-05	-3.87212586403e-05	
28/07/2015	14:43:49	-0.0538945835278	5.71878473749	6.55602062893	-0.0538947894534	-0.0538945978249	-0.0538947017317	-0.0538946762511	-0.0538947415985	-3.85485315323e-05	23.7150883675	24.6702885628	-3.8688492775e-05	-3.85858106613e-05	-3.86669111252e-05	-3.86453270912e-05	-3.86976504326e-05	
28/07/2015	14:43:55	-0.0538946751448	5.71887110152	6.55567392917	-0.0538949020375	-0.0538947006399	-0.0538948137159	-0.053894781709	-0.0538948470978	-3.85994911194e-05	23.7160873413	24.6706938744	-3.87368369102e-05	-3.86164951324e-05	-3.86995577812e-05	-3.86694717407e-05	-3.87087130547e-05	
28/07/2015	14:44:01	-0.0538945985812	5.48358772438	6.7970729998	-0.0538947953258	-0.0538946122343	-0.0538947410626	-0.0538946828545	-0.0538947528017	-3.86984825134e-05	23.7172937393	24.6707201004	-3.8841714859e-05	-3.87324905396e-05	-3.88050889969e-05	-3.87743496895e-05	-3.88220930099e-05	
28/07/2015	14:44:07	-0.0538944054456	5.17801068714	7.10751193057	-0.0538946264152	-0.0538944374145	-0.053894564914	-0.0538945093668	-0.0538945904567	-3.8750538826e-05	23.7178254128	24.6709489822	-3.88970422745e-05	-3.87910890579e-05	-3.88715338707e-05	-3.88270616531e-05	-3.88734960556e-05	
28/07/2015	14:44:13	-0.0538944425563	4.88557660455	7.40365409438	-0.0538946634204	-0.0538944411213	-0.0538945830594	-0.0538945202432	-0.053894596696	-3.88205289841e-05	23.7184023857	24.6713638306	-3.90003871918e-05	-3.88604235649e-05	-3.89304041862e-05	-3.89068603516e-05	-3.89696478844e-05	
