data	hora	D32	D33	D34	D35	D36	D37	D38	D39	T32	T33	T34	T35	T36	T37	T38	T39
2017/06/26	00:00:03	7.50640139725	7.49305401691	7.23375019928	7.02444275695	6.80440607346	6.66816281157	6.63673697691	6.78164842778	23.0015417426	22.8367930438	23.0922976331	23.0625292047	22.9838481732	22.9267997729	22.9614282068	22.9971422089	
2017/06/26	00:00:09	7.50649257432	7.49292494757	7.23379014649	7.02450258321	6.80435952793	6.66832102855	6.63695875156	6.7817313464	23.0012124933	22.8365854736	23.0921640247	23.0619041083	22.9840414282	22.9268618054	22.9614997827	22.9968654486	
2017/06/26	00:00:15	7.5065522987	7.49292775151	7.23377060126	7.02439660865	6.80442064302	6.66829719802	6.63697585867	6.78178200187	23.0012602106	22.8363278003	23.0923954535	23.0621760968	22.9838457874	22.9269810986	22.9617312115	22.9970133722	
2017/06/26	00:00:21	7.50658504091	7.49301410768	7.23377961774	7.02433807464	6.80446539912	6.66839059537	6.63697322244	6.78172555312	23.0011170587	22.8362967841	23.0921807257	23.0619518256	22.9838052277	22.9268379468	22.9612826691	22.9966364056	
2017/06/26	00:00:26	7.50647872353	7.49271683042	7.2337405805	7.02432943344	6.80442833822	6.66818100844	6.6371444373	6.7816456917	23.0010693414	22.8359627631	23.0918443188	23.0617203967	22.9833972449	22.9266256049	22.9609581915	22.9964646234	
2017/06/26	00:00:32	7.50665477103	7.49287987038	7.23384588646	7.02453369749	6.80439349062	6.66828240216	6.63698478335	6.78181606703	23.0005468372	22.8357146332	23.0917727429	23.0619947711	22.9836310596	22.9268284033	22.9612421094	22.9962999988	
2017/06/26	00:00:38	7.50668854111	7.49301135599	7.23385317261	7.0243927134	6.80457565737	6.66815824935	6.6368768412	6.78170943569	23.0005086633	22.835454574	23.0916415204	23.0617919727	22.9833686145	22.9271910547	22.961072713	22.9964049768	
2017/06/26	00:00:44	7.50658748744	7.49305258354	7.23383027474	7.0244988493	6.80424084469	6.66821763202	6.63701794491	6.78178248783	23.0001865717	22.8353996991	23.0913098853	23.0618802496	22.9835069946	22.926675708	22.9605549805	22.9961544611	
2017/06/26	00:00:50	7.50647090736	7.49310958222	7.23374859486	7.02457088773	6.80445733243	6.66827811479	6.63688755526	6.78179113202	23.0001579413	22.8351444116	23.0914363361	23.0613195715	22.9832350061	22.9268713489	22.9605692957	22.9954625604	
2017/06/26	00:00:56	7.50650486984	7.49306338609	7.23376861439	7.0244943297	6.80438678274	6.66824498754	6.6368051141	6.78185195258	23.0002080444	22.8353257373	23.0916081183	23.0615844025	22.9834067883	22.926921452	22.9606265564	22.9956844458	
2017/06/26	00:01:02	7.50645914927	7.49297159352	7.23377650107	7.02448550096	6.80438350592	6.6681202565	6.63705436515	6.78176659362	23.0000100177	22.8351992865	23.0910593695	23.0614364789	22.9831968323	22.9267329688	22.960335481	22.9955985547	
2017/06/26	00:01:08	7.50658092176	7.49286139133	7.23369327338	7.02442397997	6.80434147829	6.66831810702	6.63691969136	6.78186349062	23.000162713	22.8353949274	23.0915723303	23.0618253748	22.9836072009	22.9271433374	22.9604714752	22.9958442987	
2017/06/26	00:01:13	7.50656500243	7.49304600908	7.23386053137	7.02451152308	6.80429760677	6.66817405492	6.63703087347	6.78186203546	23.0003726691	22.8351849713	23.0913337439	23.0614651093	22.9832851093	22.9264609802	22.9602305029	22.9956247992	
2017/06/26	00:01:19	7.50653901427	7.49300582542	7.2338064843	7.02434249272	6.80446823487	6.66828565135	6.63690627481	6.78189190193	22.9998430072	22.8354426447	23.0909543915	23.0615867883	22.9834187177	22.9266661646	22.9601183673	22.9958419128	
2017/06/26	00:01:25	7.50662330438	7.49307278584	7.23386643301	7.02430166635	6.80429078211	6.66839753515	6.6369850491	6.78181490637	23.0000434198	22.8356335138	23.0911142444	23.0619732983	22.9836310596	22.926816474	22.9597557159	22.995734549	
2017/06/26	00:01:31	7.50654282356	7.492901646	7.23399603959	7.02445668114	6.80430907185	6.66833373882	6.63682794506	6.78180585749	22.9999718439	22.8352732483	23.0914959827	23.061768114	22.983588114	22.9268975934	22.9599394275	22.9954673322	
2017/06/26	00:01:37	7.50648999464	7.49292381577	7.2338384908	7.02453467291	6.80463321417	6.66822441883	6.63681593307	6.7818387231	23.0003368811	22.8358649426	23.0917655853	23.0618134454	22.9838815753	22.9269262238	22.9601827856	22.9954434735	
2017/06/26	00:01:43	7.50660017679	7.49291327713	7.2338179977	7.02447532525	6.80451217663	6.66835911453	6.63690175737	6.78184904508	22.9996736108	22.835752807	23.0916248193	23.0619303528	22.9836883203	22.9269787128	22.9596722107	22.9954148431	
2017/06/26	00:01:49	7.50671054598	7.49287649944	7.23383916463	7.02438952752	6.8044454678	6.66830873457	6.63707721036	6.78192747801	23.0001961151	22.8359913934	23.0916677649	23.0618086737	22.9836811627	22.9265420996	22.9602185736	22.9958777008	
2017/06/26	00:01:55	7.50655984159	7.49298298388	7.23386364676	7.02441019937	6.80434926953	6.6683134312	6.63698536847	6.7817630714	23.0000959088	22.8355834106	23.091648678	23.0619112659	22.9841416345	22.9266136755	22.9606265564	22.995787038	
2017/06/26	00:02:00	7.50653897517	7.49312539123	7.23390692765	7.02451398196	6.80458429191	6.66840873246	6.63691846448	6.78191219642	23.000496734	22.8356764594	23.0916105042	23.0621092926	22.9839817816	22.9265945886	22.9606814313	22.9957393207	
2017/06/26	00:02:06	7.50657805915	7.49293979648	7.23383435557	7.02451048341	6.80459589412	6.66839399422	6.63695547818	6.78200302489	23.0004418591	22.8357241766	23.0916272052	23.0620544177	22.9835785706	22.9262343231	22.9607076758	22.9958586139	
2017/06/26	00:02:12	7.50649627529	7.49294908575	7.23385426615	7.02448319115	6.80439763081	6.66834209518	6.63693317678	6.78188615955	23.0002915497	22.8356693018	23.0920017859	23.0623383356	22.9839531512	22.9265683441	22.960142226	22.995557995	
2017/06/26	00:02:18	7.50653293143	7.49290397839	7.23384155127	7.02438954641	6.80452566432	6.66823249807	6.63687160333	6.7818820242	22.9999145831	22.8359961652	23.0918872644	23.062242901	22.98411539	22.9266685504	22.9603951276	22.9960972003	
2017/06/26	00:02:24	7.50663552128	7.49298991988	7.23368290926	7.02446091007	6.80451142382	6.66823603569	6.63686811831	6.78189146091	22.9999384418	22.8358148395	23.0920137152	23.0622882324	22.9841297052	22.9270813049	22.9603283234	22.9963071564	
2017/06/26	00:02:30	7.50676666325	7.49298747251	7.23372098058	7.02442118296	6.80433753441	6.66827770546	6.63702752934	6.78192492079	23.0002987073	22.8362466809	23.0920685901	23.0626174817	22.9842656995	22.9270025714	22.9609653491	22.9966984381	
2017/06/26	00:02:36	7.50667546578	7.49294201457	7.23386169799	7.02454507142	6.80446397389	6.66834423128	6.63699394263	6.78202525892	23.0000291046	22.8358625568	23.091858634	23.0626747424	22.9839436078	22.9268761206	22.9603378668	22.9968988507	
2017/06/26	00:02:41	7.50662208692	7.49287436677	7.23382677786	7.02437279835	6.80435597149	6.66842083551	6.63686988629	6.78191284256	22.9998191486	22.8356430573	23.0916892377	23.0623431073	22.9840724445	22.9272888751	22.9607720941	22.9967604706	
2017/06/26	00:02:47	7.50674480434	7.49302600841	7.23396942694	7.02443736023	6.80443129991	6.66835529507	6.63683294154	6.78174417427	23.0001913434	22.8361798767	23.0919803131	23.0625816937	22.9840438141	22.9273127338	22.9609391046	22.9972233282	
2017/06/26	00:02:53	7.50669277156	7.49306856547	7.23399383608	7.02443515244	6.8043338478	6.66835405336	6.63678793706	6.78173975606	23.0001913434	22.8363659741	23.0918896503	23.0624791016	22.9842489984	22.9272745599	22.9611848486	22.9971111926	
