data	hora	H7DC_51_D	H7DC_49_D	H7DC_35_D	H7DC_34_D	H7DC_48_D	H7DC_50_D	H7DC_41_D	H7DC_54_D	H7DC_51_T	H7DC_49_T	H7DC_35_T	H7DC_34_T	H7DC_48_T	H7DC_50_T	H7DC_41_T	H7DC_54_T
2017/12/06	10:57:14	6.92701205456	7.23294674402	7.38189552454	7.59322296568	7.77883360602	8.01312823231	8.64472914198	9.02835559132	23.0794712268	23.0071342084	22.9621415802	23.119646795	23.1560932574	23.0921711823	23.3630311938	23.189232912	
2017/12/06	10:57:15	6.92708209361	7.23269615565	7.38184520355	7.59330196989	7.77874872303	8.01303282332	8.64461149479	9.02837709697	23.0793066022	23.0073489362	22.9625901227	23.1195752191	23.1569712555	23.0925696216	23.3633556714	23.1892424554	
2017/12/06	10:57:16	6.92700490238	7.2327130706	7.38184891249	7.59321039345	7.77876958678	8.01297810413	8.64477791034	9.02829305148	23.0793423901	23.007053089	22.9626426117	23.1194869421	23.1567278973	23.0920495032	23.3633699866	23.1890826025	
2017/12/06	10:57:18	6.92701250163	7.23267969461	7.38178543105	7.59336218576	7.77863480951	8.01288802908	8.64484819656	9.02833856573	23.079344776	23.0068956219	22.9623825525	23.1194296814	23.1565370282	23.0917989874	23.3630574384	23.1886579187	
2017/12/06	10:57:19	6.92718825242	7.23260739717	7.38189554149	7.59327942303	7.77868254379	8.01286309625	8.64488917898	9.02826804102	23.079433053	23.0071270508	22.9626449976	23.1195990778	23.1569736414	23.092070976	23.3633699866	23.1889179779	
2017/12/06	10:57:20	6.92697697824	7.23279786472	7.38184904	7.59322632748	7.77866200986	8.01288831432	8.64498011319	9.02826636753	23.079115733	23.0071270508	22.963129328	23.1197470013	23.1566014465	23.0922499158	23.3633151117	23.1890157983	
2017/12/06	10:57:22	6.92700429821	7.23275865089	7.38185690709	7.59317170995	7.77866899821	8.01300336629	8.64485846831	9.02818828778	23.0795714331	23.0075708215	22.9628239374	23.119787561	23.1567445984	23.0923930676	23.3633556714	23.1889561517	
2017/12/06	10:57:23	6.926996437	7.23291456497	7.38195355195	7.5931395783	7.7786651221	8.01298495136	8.64480410585	9.0283506376	23.0791968524	23.0071652246	22.9628072363	23.1196396375	23.156575202	23.0921115356	23.3631266284	23.1892066675	
2017/12/06	10:57:24	6.92697961151	7.23278892744	7.38185614553	7.59323732361	7.77890970978	8.01304129493	8.64480908802	9.02828070805	23.0796573242	23.0071652246	22.9627857635	23.1197923328	23.1563413873	23.0921831116	23.3631266284	23.1886937067	
2017/12/06	10:57:26	6.92708929637	7.23276382557	7.38183316073	7.59330047952	7.77874186545	8.01301914805	8.64488005402	9.02830879898	23.0791038037	23.0073179199	22.9630004913	23.1195346594	23.1565942889	23.0918133026	23.3632268347	23.1885600983	
2017/12/06	10:57:27	6.9269800688	7.23275692983	7.38181126701	7.59330334532	7.77858015585	8.01296199305	8.64489186342	9.02841509074	23.0795475745	23.0072200995	22.9629837903	23.1196945123	23.1567827722	23.0920137152	23.3632196771	23.1885028375	
2017/12/06	10:57:28	6.92713740083	7.23289108305	7.38192087517	7.59335121017	7.77877690139	8.0130068362	8.64492975836	9.02829797337	23.0798434216	23.0073131482	22.9631484149	23.1198567511	23.1568829785	23.0920017859	23.3631146991	23.188512381	
2017/12/06	10:57:30	6.92701974553	7.23289530778	7.38185169487	7.59335466202	7.77863747694	8.01299631958	8.64498676863	9.02829393048	23.0793471619	23.0072153278	22.9629169861	23.119718371	23.1567970874	23.091701167	23.362835553	23.1884145605	
2017/12/06	10:57:31	6.92697295426	7.23285124401	7.38177642569	7.5933305167	7.77861745108	8.01295121217	8.64488095797	9.02849969907	23.07997703	23.0072391864	22.9628191656	23.1199378705	23.1570261304	23.0921854974	23.3631886609	23.1886746198	
2017/12/06	10:57:33	6.92713724539	7.23287324762	7.38192632399	7.59325397906	7.77867215646	8.01304155389	8.64479730602	9.02832826349	23.0797002698	23.0072702026	22.9630553662	23.1198973108	23.1570070435	23.0924718011	23.363169574	23.1884193323	
2017/12/06	10:57:34	6.92697251468	7.23285645901	7.38190432262	7.59341029642	7.77864246691	8.01299157605	8.644843226	9.02844664942	23.0796740253	23.0076137671	22.9627738342	23.119718371	23.1571144073	23.0923024048	23.3631552588	23.1886507611	
2017/12/06	10:57:36	6.92706000741	7.23301810033	7.38181317834	7.59330867768	7.77857550943	8.01304009162	8.64480849376	9.02823717849	23.0798529651	23.0074634576	22.9627356604	23.1197422296	23.1570762335	23.0919898566	23.363238764	23.1886030438	
2017/12/06	10:57:37	6.92695665644	7.23297132647	7.38192584432	7.59328791429	7.77862423175	8.01301720055	8.64504221895	9.02834501538	23.0796143787	23.0074109686	22.9628978992	23.1197827893	23.1568591199	23.0920280304	23.3633079541	23.1883644574	
2017/12/06	10:57:39	6.92700091641	7.23295350918	7.38196958415	7.59323682986	7.77861177917	8.01298607593	8.64479623686	9.02841009255	23.0796859546	23.0073704089	22.9630816107	23.1198209631	23.1568066309	23.0925481488	23.3635703992	23.1885362396	
2017/12/06	10:57:41	6.92695864148	7.2329026376	7.38182521233	7.59322806184	7.778803192	8.01290632268	8.64480082715	9.02832362304	23.0795952917	23.0074324414	22.9634204034	23.1204460596	23.1569521686	23.0922546875	23.3633890735	23.1887652826	
2017/12/06	10:57:43	6.92719712851	7.23307439851	7.38194478787	7.59324076463	7.77879015879	8.0130200021	8.64479212334	9.0282384991	23.0797241284	23.0072749744	22.963181817	23.1203100653	23.1568853644	23.0923405786	23.3635274536	23.1883907019	
2017/12/06	10:57:46	6.92704663851	7.23285877485	7.38188977104	7.59300529188	7.77869255097	8.01291270235	8.64485921347	9.02845714709	23.0796859546	23.0074205121	22.9636351312	23.1203840271	23.1569211523	23.0922857037	23.3632960248	23.1881926752	
2017/12/06	10:57:47	6.9269340751	7.23297106466	7.38189552624	7.59319403867	7.77868565964	8.01295681443	8.64494808904	9.02855984531	23.079573819	23.0077187451	22.9635826422	23.1205176355	23.1571048639	23.0923978394	23.3631552588	23.1880996265	
2017/12/06	10:57:49	6.92714561699	7.23294274953	7.38184620638	7.59319543663	7.77872672899	8.01294141437	8.64496834696	9.02830298433	23.0799412421	23.0075111749	22.9637878265	23.1205772821	23.1574412708	23.092457486	23.3632960248	23.1878228662	
2017/12/06	10:57:51	6.92706687108	7.23300386984	7.38179127591	7.59298187045	7.77864602754	8.01289323031	8.64471254635	9.02826491172	23.0796215363	23.0073656372	22.963814071	23.1206679449	23.1569593262	23.0924336273	23.3631290143	23.1881568872	
2017/12/06	10:57:53	6.92699181685	7.23297315361	7.38174723844	7.59316765896	7.77875861308	8.012945501	8.64495653613	9.02820884596	23.0801344971	23.0079000708	22.9637162506	23.1206607874	23.1568090167	23.0921807257	23.3629500745	23.1882427783	
2017/12/06	10:57:55	6.92701434652	7.23289957705	7.3817950222	7.59329540708	7.77878236848	8.01303708457	8.64482946756	9.02828086634	23.0798147913	23.0075588922	22.9631197845	23.1204293585	23.1567612994	23.0921258508	23.3632196771	23.1881234851	
2017/12/06	10:57:58	6.92713045692	7.23288915675	7.38174245359	7.59318293229	7.77880099313	8.0129142518	8.64483609698	9.02846526776	23.079695498	23.0071843115	22.9629575458	23.1207395209	23.1563461591	23.0919540686	23.3630574384	23.187932616	
