data	hora	H7DC_36_D	H7DC_44_D	H7DC_42_D	H7DC_56_D	H7DC_45_D	H7DC_38_D	H7DC_32_D	H7DC_55_D	H7DC_36_T	H7DC_44_T	H7DC_42_T	H7DC_56_T	H7DC_45_T	H7DC_38_T	H7DC_32_T	H7DC_55_T
2017/09/20	00:00:09	7.44930741	7.47622381082	7.57547283324	7.4618218899	7.58371059757	7.3831745318	7.67257920747	8.07212279702	24.1129250311	23.8762759271	23.8488551892	23.8353273389	23.1704537744	24.0753094952	23.9920499902	23.979135307	
2017/09/20	00:00:22	7.44910381353	7.47619615778	7.57554512698	7.4620625041	7.58375813862	7.38323265596	7.67243746565	8.07199346338	24.1132566663	23.8770895068	23.8501149255	23.8367731726	23.1699551288	24.0781248151	23.9989451379	23.9787106232	
2017/09/20	00:00:34	7.44898336563	7.47621834316	7.57551309782	7.4621109	7.58378247642	7.38320761671	7.67255627868	8.07207396555	24.113664649	23.8774450006	23.850494278	23.8363747333	23.1700457916	24.0849340717	24.0156533453	23.9792116547	
2017/09/20	00:00:46	7.44916362451	7.4762074459	7.5753956942	7.4618486319	7.58387930577	7.38318799186	7.67263418035	8.07199310596	24.1145020874	23.8780438525	23.8512052655	23.8371978564	23.1702772205	24.0912923999	24.0224888464	23.9800371637	
2017/09/20	00:00:59	7.44923594838	7.47612943416	7.5753402043	7.46169216602	7.58366927675	7.38311172561	7.67248604135	8.07199691492	24.1152393195	23.8790387579	23.8516991394	23.8381307294	23.1709929797	24.0911611774	24.0181251007	23.9803759564	
2017/09/20	00:01:12	7.44898209876	7.47591303645	7.57545938771	7.46187052846	7.58365346369	7.38310595148	7.67239902069	8.07222174232	24.1155566394	23.8797258868	23.8523027631	23.8390230426	23.1714963971	24.0904955212	24.0116331641	23.980612157	
2017/09/20	00:01:24	7.44931781018	7.47626708029	7.57533933127	7.46174846885	7.58368321232	7.38304739075	7.672550719	8.07215653317	24.1160457416	23.8798237073	23.852584295	23.8391304065	23.171832804	24.0922014142	24.0223767108	23.9804976355	
2017/09/20	00:01:37	7.4493270386	7.47637110793	7.57556783806	7.4620136632	7.58399555095	7.38341773821	7.6727812904	8.07213935078	24.1162246814	23.8803629126	23.8532571088	23.8399439862	23.1725080035	24.0954581189	24.0304194592	23.9815450299	
2017/09/20	00:01:49	7.44943981587	7.47633444385	7.57583138198	7.46240347689	7.58431277407	7.38385194175	7.67303140306	8.07203917629	24.1169929297	23.881744328	23.8540253571	23.8409460492	23.1738273865	24.097495647	24.0349001123	23.9814042639	
2017/09/20	00:02:01	7.44937377338	7.47652053162	7.57576536149	7.46197798117	7.58405505516	7.38359457501	7.67298955045	8.07219337663	24.1169857721	23.8821642401	23.8542615576	23.8409078754	23.1743045593	24.0961881934	24.0279286169	23.9814066498	
2017/09/20	00:02:14	7.44969813468	7.47680475115	7.57590915538	7.46236297563	7.58407225126	7.38339200762	7.67273154507	8.07219060642	24.1172076575	23.8821332239	23.8544142529	23.8408148267	23.1746385803	24.0919007953	24.0155245087	23.9815068561	
2017/09/20	00:02:27	7.44981402473	7.47670863101	7.57619359195	7.46219443426	7.58420665126	7.38366784349	7.67295139259	8.07213149463	24.1172673041	23.8829301025	23.8554043866	23.8418049603	23.1752398181	24.0875966962	24.0078849713	23.9818432629	
2017/09/20	00:02:39	7.44957083676	7.47678145371	7.57598310202	7.46227107318	7.58423569727	7.38367090632	7.67299377169	8.07201742057	24.1179138733	23.8828990863	23.8559149615	23.8421437531	23.1754211438	24.0875060333	24.0080686829	23.9814042639	
2017/09/20	00:02:52	7.44955738038	7.4765379994	7.57584715106	7.46233071894	7.58411069763	7.38358730087	7.67276962587	8.07194946371	24.1177683356	23.8835432697	23.8560390265	23.8422749756	23.1758100397	24.0865421442	24.0055014929	23.9814233508	
2017/09/20	00:03:04	7.45003643056	7.47708066752	7.57615127243	7.46249757179	7.58417345391	7.3834755094	7.6727928249	8.07206603752	24.1188539038	23.8844737567	23.8580025928	23.8432364789	23.1764446796	24.0871481537	24.0114017352	23.9809342487	
2017/09/20	00:03:17	7.44990601484	7.47686611096	7.57625571196	7.46272613858	7.58466627407	7.38398500207	7.6733477793	8.07201994335	24.1189898981	23.8852443909	23.8591692804	23.8436897931	23.1768741351	24.086966828	24.0117739301	23.9809366345	
2017/09/20	00:03:29	7.45033938951	7.47737284757	7.57660441994	7.46284415976	7.58477808496	7.38433994768	7.67360221147	8.07194609207	24.1193286908	23.8852443909	23.8589450092	23.844271944	23.1773346069	24.084962702	24.0073887115	23.9812324817	
2017/09/20	00:03:42	7.45019953263	7.4772786123	7.57637910271	7.46280663721	7.58473506312	7.38419543576	7.67352482617	8.0720277315	24.1194670709	23.885559325	23.8588304877	23.8446703833	23.1768073309	24.0816368073	23.9950132336	23.9812396393	
2017/09/20	00:03:54	7.45006513822	7.4772571242	7.57645276564	7.46271565987	7.58463305624	7.38393765374	7.67331662106	8.07185985514	24.1194002667	23.8852324615	23.8578188812	23.8442814874	23.1763921906	24.0817918884	24.0004959497	23.9811203461	
2017/09/20	00:04:07	7.44984146611	7.47703089821	7.57641280136	7.46274779445	7.58468014797	7.38394424949	7.67328952839	8.07194725404	24.1196460107	23.8850606793	23.8570339319	23.8434679077	23.1753042365	24.0860077106	24.0139951697	23.9806503308	
2017/09/20	00:04:20	7.44974579855	7.47674151051	7.57593316189	7.46227165548	7.58405003761	7.38361765291	7.67324123426	8.07199686632	24.1194527557	23.8847051855	23.8570267743	23.8435418695	23.1755141925	24.0916311926	24.0241899677	23.9807052057	
2017/09/20	00:04:32	7.44962038035	7.47698599677	7.57602709568	7.46231259208	7.58415304478	7.38356566898	7.67291624217	8.07194795989	24.1196817987	23.884943772	23.8571842413	23.8436683203	23.1759364905	24.094489458	24.0272725043	23.9810463843	
