data	hora	D40	D41	D42	D43	D44	D45	D46	D47	T40	T41	T42	T43	T44	T45	T46	T47
24/08/2015	08:41:47	8.51669223525	7.3007246233	7.29818920413	7.94250482274	10.0548221954	8.64085423396	8.01623457715	8.37540380444	25.2557062933	25.2607786407	25.4640518896	25.2404176752	25.0611032751	24.7991449231	25.632920976	25.229065733	
24/08/2015	08:41:56	8.51703513479	7.30156757589	7.29913253236	7.94328805346	10.0548214002	8.6413215311	8.016062053	8.37580796167	25.2549833765	25.2605686847	25.4638085315	25.2395134326	25.0605569122	24.7990685754	25.6326108136	25.2281113873	
