data	hora	D56	D57	D58	D59	D60	D61	D62	D63	T56	T57	T58	T59	T60	T61	T62	T63
24/08/2015	08:41:47	5.28876939713	10.0551640291	9.71176998859	9.86426553359	5.287791754	5.28873785747	-0.0388436095382	-0.0388623627765	-3.49022115341	25.2734881396	25.3515703192	25.5465359888	-3.49180715668	-3.49528634323	-3.49634029877	-3.49292254822	
24/08/2015	08:41:56	5.28878080114	10.0551584463	9.71183083038	9.86405694486	5.28782279703	5.28878798093	-0.0388441823989	-0.0388623742289	-3.49027036186	25.2733259009	25.3509380652	25.5458918054	-3.49186680328	-3.49541726753	-3.49623591721	-3.49292046059	
