data	hora	D48	D49	D50	D51	D52	D53	D54	D55	T48	T49	T50	T51	T52	T53	T54	T55
13/08/2015	09:54:41	6.72780172385	4.90489703852	4.90490340879	4.90487682752	4.90493101287	4.90494593807	4.90494382284	4.90493006856	23.7737481824	0.0237965210056	0.0234386040878	0.0226102618408	0.0239498873425	0.0235306089783	0.0232136245441	0.0222932401276	
13/08/2015	09:54:49	6.72784657619	4.90469731451	4.90470604239	4.90467831225	4.90470608299	4.90475189414	4.90475245746	4.90472819379	23.7730562817	0.0222914880085	0.0218517434025	0.0210541191578	0.0228130230236	0.0222096603203	0.021708591547	0.0208086733723	
13/08/2015	09:54:57	6.7279193488	4.90481067606	4.90481511604	4.90478053879	4.90483886318	4.90485578863	4.90486378953	4.90485104603	23.7724550439	0.0227621370125	0.0226803093243	0.021739495945	0.0234166094017	0.0227007755661	0.0224860105038	0.0215758778477	
13/08/2015	09:55:04	6.72787245436	4.90473790705	4.90469661831	4.90468270881	4.90474860618	4.90475956031	4.90478361593	4.90475177844	23.7719707135	0.0223522902679	0.022198886652	0.0210024130058	0.0225976987743	0.0217898600483	0.0217796082878	0.0209615178013	
13/08/2015	09:55:12	6.72783517548	4.90469724676	4.90469205936	4.90464850865	4.90470797412	4.90473599339	4.90475052475	4.90470058414	23.7712191663	0.0219749136448	0.0219646618843	0.0208909111309	0.0225373438644	0.0219442329216	0.0216476774502	0.0202875857067	
13/08/2015	09:55:20	6.72820943808	4.90479342321	4.90477938945	4.90475437841	4.90479847456	4.90481340877	4.90481318345	4.90480057611	23.7706775751	0.0218653130054	0.0216812659454	0.0206893056011	0.0222436961651	0.0214971816063	0.0212415213394	0.0202904561996	
13/08/2015	09:55:28	6.72851857173	4.90475991237	4.90473580439	4.90469312429	4.90474881059	4.9047770321	4.90478401403	4.90477434812	23.770205174	0.021925556078	0.0213017271328	0.020606359539	0.0221300693798	0.0211483235168	0.0212506174469	0.0200336775589	
