data	hora	D32	D33	D34	D35	D36	D37	D38	D39	T32	T33	T34	T35	T36	T37	T38	T39
2017/05/18	00:00:03	7.44709606431	7.29745672682	7.35140216938	7.33213215608	7.43724577335	7.45348973064	4.63036141104	7.69560124289	24.869189126	25.7270194623	24.8432380804	24.9702781946	24.6460082257	25.0373901703	-0.0562085905933	24.9418625513	
2017/05/18	00:00:10	7.44862084516	7.3010119628	7.35282372893	7.33072031712	7.43545400445	7.45640899464	4.63034556954	7.69415654467	24.8689481537	25.7270218481	24.8432929553	24.9702829663	24.6459605084	25.0375452515	-0.0561370892239	24.9417217853	
2017/05/18	00:00:16	7.44635548572	7.29719987623	7.35266206592	7.33305783249	7.43744821083	7.45349819353	4.6303499345	7.69324482981	24.8689696265	25.7270647937	24.8435291559	24.9702638794	24.6457767969	25.0371277252	-0.0563411551762	24.9414784271	
2017/05/18	00:00:23	7.4482706884	7.30023762516	7.35301551059	7.33110042899	7.43549802344	7.45350544885	4.63033380451	7.69367841581	24.8688980505	25.7267975769	24.8434074768	24.9702543359	24.6460225409	25.0373758551	-0.0563894689274	24.9414497968	
2017/05/18	00:00:30	7.44857814834	7.29685022947	7.35167505988	7.33320283693	7.43672216847	7.45474392343	4.63034874601	7.69262661622	24.8690507458	25.7269311853	24.8435697156	24.9698940704	24.6458889325	25.0372207739	-0.0562390849209	24.9413352753	
2017/05/18	00:00:36	7.44684273151	7.29995558407	7.35431483295	7.33328556684	7.43783040662	7.4547426557	4.63035283592	7.69351105132	24.8690865338	25.7267999628	24.843369303	24.969972804	24.6459843671	25.0376955609	-0.0562775197029	24.9417695026	
2017/05/18	00:00:43	7.44786249945	7.29739173049	7.35373043546	7.33202296364	7.43461420164	7.45302088487	4.63031191411	7.69368686005	24.8692726312	25.7265804633	24.8429613202	24.9698606683	24.6459557367	25.0371754425	-0.0563205025387	24.9415571606	
2017/05/18	00:00:49	7.44596537635	7.2959372572	7.35451963693	7.33249289437	7.43653983803	7.45466446225	4.63032396924	7.69334977554	24.8688956647	25.726919256	24.8434551941	24.9697103589	24.6458889325	25.0371587415	-0.0562802783585	24.9409559229	
2017/05/18	00:00:56	7.4504592337	7.29871943153	7.35308316402	7.33271234211	7.43743314715	7.45518371328	4.63033581457	7.69509956716	24.8688312463	25.7265685339	24.8435434711	24.9698177228	24.6458436011	25.0374092572	-0.0560654387379	24.9413710632	
2017/05/18	00:01:03	7.44616388414	7.29891660931	7.35311855671	7.33374251415	7.43822582181	7.45520845996	4.63033613306	7.69412825446	24.8686332196	25.7262917737	24.8430400537	24.9701111841	24.6456956775	25.0369153833	-0.0564632816029	24.9411539496	
2017/05/18	00:01:09	7.44819574594	7.29980390907	7.35436787044	7.33246694637	7.43663371616	7.45454638543	4.63038735351	7.69391893615	24.8686189044	25.7263991376	24.8433406726	24.9701183417	24.6457720251	25.0375142352	-0.0560339005947	24.9418935675	
2017/05/18	00:01:16	7.44788400776	7.29612607381	7.35131228893	7.33242855457	7.43625803429	7.45325356365	4.63037322364	7.6943733346	24.868924295	25.726549447	24.843421792	24.9696244678	24.6458125848	25.0376144415	-0.0560344597816	24.9417504156	
2017/05/18	00:01:23	7.44868645609	7.30253489846	7.35210361039	7.33091286381	7.43662234252	7.45522995422	4.63037877134	7.6944000804	24.869329892	25.7269502722	24.8438273889	24.9705120093	24.6459724377	25.0378267834	-0.0563904381847	24.9418697089	
2017/05/18	00:01:29	7.44767234147	7.29779496783	7.35474077881	7.33249354696	7.43606856094	7.45427407558	4.630366489	7.69386394726	24.8693418213	25.7266496533	24.8435124548	24.9704738354	24.6460678723	25.0377981531	-0.0561880125141	24.9419341272	
2017/05/18	00:01:36	7.44823132517	7.29422790072	7.35162384745	7.33270578081	7.43451868795	7.45351401388	4.6303571214	7.69619534465	24.8694635004	25.7266234088	24.8445956372	24.9705955145	24.6464233661	25.0379818646	-0.0562164564896	24.9416883832	
2017/05/18	00:01:43	7.44712075509	7.29571432239	7.34917891132	7.33082990416	7.43665725857	7.4532803184	4.63034195424	7.69414225948	24.8691414087	25.7278879169	24.8443642084	24.9706909491	24.6461943231	25.0378196259	-0.0563732897854	24.9420271759	
2017/05/18	00:01:49	7.44433714756	7.29746546211	7.35215029415	7.33096802953	7.43563875257	7.45516522934	4.63029517569	7.6962831801	24.8693919244	25.7280668567	24.844493045	24.9709748669	24.6461990948	25.0378601855	-0.0563285175514	24.9421369257	
2017/05/18	00:01:56	7.44221734523	7.29008292627	7.35043814549	7.33265172575	7.4365003717	7.45426843016	4.63038376496	7.69585015873	24.8697641193	25.727728064	24.8446600555	24.9710368994	24.6463565619	25.0380868427	-0.0562791599846	24.9422633765	
2017/05/18	00:02:03	7.44647056545	7.29690514611	7.35144339237	7.33093865069	7.43482697189	7.45403178463	4.63031252592	7.695470567	24.8695541632	25.726883468	24.8444190833	24.9713399042	24.6460344702	25.0380820709	-0.0562894490242	24.9423898273	
