data	hora	H7DC_51_D	H7DC_49_D	H7DC_35_D	H7DC_34_D	H7DC_48_D	H7DC_50_D	H7DC_41_D	H7DC_54_D	H7DC_51_T	H7DC_49_T	H7DC_35_T	H7DC_34_T	H7DC_48_T	H7DC_50_T	H7DC_41_T	H7DC_54_T
2017/10/17	15:15:23	10.0421625549	10.041666282	10.0398327618	10.0460864122	10.0364202115	10.0355641147	10.0370525881	10.0386949596	23.556632149	23.5475324628	22.9578971277	23.1209232324	22.5089681372	22.6561163153	22.7517131244	23.0580437799	
2017/10/17	15:15:28	10.0423008705	10.04175985	10.039923388	10.0461842204	10.0365319385	10.035628567	10.0371693379	10.0388284928	23.5694156097	23.5540482581	22.9641719507	23.128171488	22.518480578	22.6586453314	22.7618506616	23.070433573	
2017/10/17	15:15:34	10.0423588995	10.0417887674	10.0399560286	10.0462241513	10.0365825974	10.0356511991	10.0372093499	10.0388814292	23.5753253955	23.5558782159	22.966591217	23.1316142902	22.5236078003	22.6596330792	22.7653650397	23.0757492786	
2017/10/17	15:15:40	10.0423720805	10.0417860047	10.039951666	10.0462252495	10.0365872314	10.0356424653	10.0371235213	10.0388844617	23.5789328223	23.557247702	22.967769834	23.133568313	22.5261463599	22.6601889856	22.7546715961	23.0779896051	
2017/10/17	15:15:46	10.0424365654	10.0418406457	10.0400109499	10.0462841864	10.0366498339	10.0356983854	10.0371818116	10.0389433238	23.5810801001	23.5580254938	22.9692371405	23.1349664294	22.5281146979	22.661183891	22.7559957507	23.0793662488	
2017/10/17	15:15:52	10.042425707	10.0418198157	10.0399943066	10.0462723939	10.0366430094	10.0356798616	10.0371641774	10.0389236469	23.5823970972	23.5579396027	22.969754873	23.1361784485	22.5301021228	22.6614344067	22.7563798749	23.0794545258	
2017/10/17	15:15:58	10.0424342135	10.0418265617	10.0400061591	10.0462794017	10.0366560965	10.0356886452	10.0371696955	10.038927787	23.5833872308	23.5586839923	22.9712579675	23.1369753271	22.5318199451	22.6625104315	22.7569739551	23.0798410358	
2017/10/17	15:16:03	10.0424554142	10.0418406635	10.0400277777	10.0463004606	10.0366796885	10.0357094592	10.0371869996	10.0389406697	23.5843320331	23.558636275	22.9722934326	23.1379201294	22.5331631866	22.6634433044	22.7573867096	23.0796096069	
2017/10/17	15:16:09	10.0424573308	10.0418394686	10.0400333522	10.046306292	10.0366872944	10.0357109333	10.0371879959	10.0389378071	23.5848712384	23.5587388672	22.973376615	23.1390319421	22.5345708466	22.6639419501	22.7578137793	23.0794759985	
2017/10/17	15:16:15	10.0424492877	10.0418472179	10.0400442738	10.0463153182	10.0366954912	10.0357145134	10.0371940287	10.0389360466	23.5855011066	23.5598268213	22.9749536713	23.1403250806	22.5357804797	22.6644668402	22.7586941632	23.0792230969	
2017/10/17	15:16:21	10.0424511874	10.041832319	10.0400298953	10.0463042273	10.0366820588	10.0356998305	10.0371761986	10.0389152237	23.5868491199	23.5605735968	22.9757982672	23.1416373059	22.5367920862	22.6652804199	22.759049657	23.0791467493	
2017/10/17	15:16:27	10.0425106746	10.0418917182	10.0400899483	10.0463670577	10.036746477	10.0357593066	10.0372322117	10.0389698641	23.5876865582	23.5614110352	22.9767502271	23.142971004	22.5383858435	22.6661608038	22.7594075366	23.079292287	
2017/10/17	15:16:33	10.0424899497	10.0418638708	10.0400703858	10.0463485164	10.0367276049	10.0357362233	10.0372106515	10.0389373643	23.5884309479	23.561150976	22.9776807141	23.1440446429	22.539449939	22.6665902594	22.7600636493	23.0783713434	
2017/10/17	15:16:38	10.0424990029	10.0418700063	10.0400737241	10.0463567951	10.0367390542	10.0357432055	10.037216407	10.0389430776	23.5897002277	23.5620122729	22.9781626587	23.1452304175	22.5411391309	22.6676137952	22.7609034735	23.0791920807	
2017/10/17	15:16:44	10.0425059637	10.0418758026	10.0400790386	10.0463618787	10.0367462251	10.0357459107	10.0372168725	10.0389415119	23.5908788446	23.5630286511	22.9791384772	23.1461656763	22.5424107965	22.6682221906	22.7611826196	23.0791753796	
2017/10/17	15:16:50	10.0425239045	10.0418881591	10.0400973568	10.0463838891	10.0367644339	10.0357580445	10.0372255194	6.01570056884	23.5912987567	23.5626683856	22.9796275793	23.1471772827	22.5428879694	22.6678118219	22.760261676	-10.2421114285	
2017/10/17	15:16:56	10.0425428843	10.0419054458	10.0401199586	10.0464051561	10.0367842086	10.0357776887	10.0372375826	6.01558549784	23.5922698035	23.5634056177	22.9811521466	23.1484966656	22.5440236407	22.6689260205	22.760261676	-10.2450430592	
2017/10/17	15:17:02	10.0425361474	10.0419004026	10.0401142179	10.0464009483	10.0367810105	10.0357688619	10.037226427	6.01556251262	23.5929473889	23.5643194037	22.9819919708	23.1495512177	22.5452619043	22.6693268457	22.7603237085	-10.2460701738	
2017/10/17	15:17:08	10.0425635008	10.0419220392	10.0401427259	10.0464243564	10.0368097762	10.0357946002	10.0372467735	6.01559642212	23.5944838855	23.5650590216	22.9837431952	23.1505556665	22.5470823187	22.6706987177	22.7608987018	-10.2470656757	
2017/10/17	15:17:13	10.0425554438	10.0419107145	10.0401324057	10.0464144925	10.0368011134	10.0357847525	10.0372348972	6.01568916876	23.5955169647	23.565631629	22.9844780414	23.1513525452	22.5480843817	22.6715146832	22.7614188202	-10.246030807	
2017/10/17	15:17:19	10.0425553644	10.0419056048	10.0401290235	10.0464173047	10.0367995743	10.0357762066	10.0372251557	6.0155027187	23.5973302216	23.56673867	22.9858666144	23.1536191162	22.5497807312	22.67216841	22.7618983789	-10.2482991675	
2017/10/17	15:17:25	10.0425809125	10.0419224451	10.0401496093	10.0464399089	10.0368256968	10.0357954684	10.0372404156	6.01556183802	23.5992890161	23.5674806738	22.9871692963	23.1551985583	22.5519232373	22.6732969238	22.7624351984	-10.2482031364	
2017/10/17	15:17:31	10.0425929428	10.0419300203	10.0401623511	10.0464570198	10.03684308	10.0358045684	10.0372530489	6.01560362839	23.6006370294	23.5682059766	22.9886604614	23.1573028906	22.5541301617	22.674277514	22.7639263635	-10.2484363547	
2017/10/17	15:17:37	10.0426409543	10.0419696454	10.0402095882	10.0465004897	10.036889955	10.0358449547	10.0372903827	6.01584626706	23.6027031879	23.5691054474	22.9906812885	23.1587630396	22.5561271301	22.6753249084	22.764515672	-10.246813967	
2017/10/17	15:17:43	10.0426258634	10.0419488979	10.0401936228	10.0464860524	10.0368740139	10.0358274605	10.0372668939	6.01595771185	23.6041013043	23.5697066852	22.9919911279	23.1602852209	22.5574799152	22.6764319495	22.7647494867	-10.2445342737	
2017/10/17	15:17:48	10.0426610057	10.0419750255	10.0402271077	10.0465199499	10.036914894	10.0358601483	10.037299402	6.01566631262	23.6058501428	23.5701981732	22.9935562549	23.1618932935	22.5601592407	22.6779040277	22.7661833911	-10.2481661555	
2017/10/17	15:17:54	10.0426638447	10.0419775698	10.0402367091	10.0465303585	10.036923905	10.0358659567	10.0373006776	6.01553119148	23.6071933844	23.5715008551	22.9952192023	23.163658833	22.561772085	22.6790373132	22.7666510205	-10.2501822108	
2017/10/17	15:18:00	10.0427019557	10.0420037341	10.0402599755	10.046554359	10.0369513936	10.035893479	10.0373221785	6.01582513824	23.6097629602	23.5724027118	22.9964216779	23.1649543573	22.563616358	22.6808815863	22.7676053662	-10.2468736136	
2017/10/17	15:18:06	10.042693742	10.0419942212	10.0402481933	10.0465428052	10.0369495021	10.0358844668	10.0373082015	6.01588290918	23.6111109735	23.5735670135	22.9972925183	23.1658538281	22.5659712061	22.6821723389	22.768170816	-10.2466344307	
2017/10/17	15:18:12	10.0427206569	10.0420121293	10.0402690303	10.0465692362	10.0369732749	10.0359022896	10.0373273312	6.01571555161	23.6133274414	23.574526131	22.9987001782	23.1680488232	22.5678369519	22.6831600867	22.7693422754	-10.2484113031	
2017/10/17	15:18:17	10.0427243582	10.0420110086	10.040269199	10.0465705437	10.0369735301	10.0359025474	10.0373243873	6.01568386642	23.6149259705	23.5754494604	22.9998358496	23.1693395758	22.569013183	22.6843267743	22.7700389478	-10.2486176804	
2017/10/17	15:18:23	10.0427585475	10.0420390878	10.040300403	10.046608267	10.0370087222	10.0359364842	10.0373530945	6.0156907345	23.6166080048	23.5762821271	23.0011409174	23.1715632013	22.5709242603	22.6860517542	22.7709885217	-10.2483993738	
2017/10/17	15:18:29	10.0427401324	10.0420156627	10.0402804789	10.04658859	10.0369904862	10.0359127895	10.0373310545	6.01588693618	23.6178772845	23.576845191	23.0022264856	23.1726797858	22.5722937463	22.6866028888	22.7717854004	-10.2466242908	
2017/10/17	15:18:35	10.042759936	10.0420360279	10.0402964501	10.0466124102	10.0370127623	10.035934978	10.0373464883	6.01565567155	23.6192324554	23.5782838672	23.0030710815	23.1746385803	22.5740807587	22.6883708142	22.7725584204	-10.2484625992	
2017/10/17	15:18:41	10.0427972495	10.0420721757	10.0403332014	10.0466493519	10.0370504037	10.0359694746	10.0373778372	6.01563884144	23.6206090991	23.5795054297	23.0044119373	23.1759913654	22.575569538	22.6894015076	22.7731190985	-10.2490859062	
2017/10/17	15:18:47	10.042787906	10.0420605956	10.0403192879	10.0466382503	10.0370464104	10.0359550878	10.0373593876	6.01565607345	23.6224056549	23.5809870514	23.0056000977	23.1775755792	22.5782536353	22.6905395648	22.7736654614	-10.2494419965	
2017/10/17	15:18:52	10.0427705233	10.0420427255	10.0403042725	10.0466225714	10.0370812705	10.0359350411	10.0373350325	6.01570808777	23.6234816797	23.5819915002	23.0070459314	23.1789188208	22.5870837189	22.6912720251	22.7737728253	-10.2503599577	
2017/10/17	15:18:58	10.0428479293	10.0421065628	10.0403650551	10.0466866615	10.037206261	10.0359949027	10.037396914	6.01570888784	23.6271630682	23.583788056	23.0084488196	23.1807750232	22.5979417871	22.6925603918	22.7753379523	-10.2502168059	
2017/10/17	15:19:04	10.04286602	10.0420998365	10.0403607275	10.0466834517	10.0372603393	10.0359913503	10.0373919852	6.01584149861	23.6313812762	23.5845324457	23.0095606323	23.1820395313	22.6076713416	22.6938034271	22.7763781891	-10.2481208241	
2017/10/17	15:19:10	10.0429057304	10.0421101431	10.0403755348	10.0467192392	10.0373230602	10.0360038889	10.0374049116	6.01565935247	23.6365323572	23.5855726825	23.0112784546	23.1867420697	22.6164656372	22.6952158588	22.7778407239	-10.2494813632	
2017/10/17	15:19:16	10.0429459874	10.0421287978	10.0404295019	10.0468427549	10.0373963395	10.0360215969	10.0374201622	6.01576294511	23.6416237915	23.5876483844	23.0185004657	23.203839173	22.6266652069	22.6972438434	22.7795012854	-10.2459186714	
2017/10/17	15:19:22	10.0429605053	10.0421491646	10.0405437433	10.0469791	10.0374551276	10.0360102396	10.0374109686	6.01540325766	23.6465529871	23.5934054749	23.0379357159	23.2262615253	22.6383487842	22.6986133295	22.7811857056	-10.2456508582	
2017/10/17	15:19:27	10.0430134469	10.0422339477	10.0407256555	10.0471599693	10.0375530522	10.0360324221	10.0374328036	6.01505007475	23.6522695178	23.6036002728	23.0623741235	23.2503325098	22.6509485333	22.700097337	22.7826100665	-10.2433604285	
2017/10/17	15:19:33	10.0430537621	10.0423153477	10.0408928551	10.0473238547	10.0376447695	10.0360545535	10.0374364296	6.01473956904	23.6579717334	23.6150691223	23.0864689667	23.2737426099	22.6644716119	22.7034065308	22.7832089185	-10.2412358163	
2017/10/17	15:19:39	10.0430942787	10.0423875708	10.0410317834	10.0474629596	10.0377320824	10.0361521293	10.0375201649	6.0143376137	23.6642393988	23.6257864246	23.1070327307	23.2941512927	22.6779064136	22.7183134106	22.7960424823	-10.2404299907	
2017/10/17	15:19:45	10.0431529006	10.0424658057	10.0411581263	10.0475956422	10.0378320099	10.036301605	10.0376724099	6.0143243759	23.6702732495	23.6345783344	23.1229416736	23.3108189404	22.6902795056	22.7379061279	22.8159596771	-10.2339291071	
2017/10/17	15:19:51	10.0432067115	10.0425357023	10.0412678224	10.0477102632	10.0379276858	10.036437965	10.0378315546	6.01404849834	23.6750950812	23.6416619653	23.1359016882	23.324361106	22.7014572797	22.7550032312	22.8362991699	-10.2312867624	
2017/10/17	15:19:57	10.0432211209	10.0425570165	10.0413187204	10.0477653659	10.0379579719	10.0365091657	10.0379341122	6.01382773848	23.6798668097	23.6474023547	23.1460201385	23.3349901312	22.7087866547	22.7682734082	22.8540762445	-10.2292909869	
2017/10/17	15:20:02	10.0432246181	10.0425650487	10.0413500669	10.047802797	10.0379826893	10.0365510007	10.0380149259	6.0134307253	23.6837199805	23.6518901654	23.1539555231	23.3437223944	22.715934704	22.7778860553	22.8693123737	-10.2289152133	
2017/10/17	15:20:08	10.0432894705	10.0426355229	10.0414412423	10.0479099687	10.0380692989	10.0366387631	10.0381485708	6.01331603409	23.6868502344	23.6558196838	23.1609389478	23.3529055859	22.7223836951	22.784499671	22.882541991	-10.2272916327	
2017/10/17	15:20:14	10.0433013937	10.0426469173	10.0414708004	10.0479459702	10.0381066154	10.0366593843	10.0382124732	6.01322613115	23.6893887939	23.6582866675	23.1660637842	23.358898877	22.7287563385	22.7884172601	22.892717702	-10.2264667201	
2017/10/17	15:20:20	10.0433016959	10.0426585403	10.0415057253	10.0479698336	10.0381393047	10.0366647849	10.0382589289	6.01316039711	23.6909109753	23.6613906769	23.1725748077	23.363785127	22.7350860364	22.7907482495	22.9009894934	-10.2252362106	
2017/10/17	15:20:26	10.0433305317	10.0426988441	10.0415515051	10.0480325507	10.038198326	10.0366960764	10.0383226479	6.01307668989	23.6923782819	23.6644660559	23.1765043262	23.370076651	22.7410268384	22.7926402399	22.9075649353	-10.224974362	
2017/10/17	15:20:32	10.0433270673	10.0426901803	10.0415540918	10.0480345625	10.0382078773	10.0366759381	10.0383435087	6.0129882887	23.69525802	23.6666181055	23.1803169373	23.3737771265	22.7459488763	22.7932152332	22.9140807306	-10.2240707159	
