2017/09/26	12:12:01	6.5231729726	6.76325370979	6.72098220587	6.78993419958	6.87600153783	7.00394685515	7.32175751	7.70643716517	22.1474524414	22.3803056354	22.4371583948	22.5807516351	22.6001009943	22.5218422607	22.5446105634	22.49130797	
2017/09/26	12:12:05	6.52337895741	6.76315171175	6.7208771143	6.78999091219	6.87599099567	7.00402060487	7.32177960636	7.70662533589	22.1480584509	22.380417771	22.4373611932	22.5809949933	22.6004469446	22.522312276	22.5444960419	22.4915632574	
2017/09/26	12:12:06	6.52351929606	6.76337165171	6.72099558817	6.78994557281	6.8760560097	7.00405485001	7.32195720687	7.70648426324	22.148144342	22.3807708789	22.4381652295	22.5815341986	22.6008835577	22.5222669446	22.5445533026	22.4918972784	
2017/09/26	12:12:09	6.52365430206	6.76341675375	6.72116763668	6.79009318774	6.87605878585	7.00404799981	7.32195461179	7.70658342923	22.1484712054	22.3807589496	22.4382463489	22.5815938452	22.6011889484	22.5224912158	22.5450328613	22.491976012	
2017/09/26	12:12:12	6.52370102635	6.76353782472	6.72119103287	6.79019975386	6.8762660867	7.00410278841	7.3221283524	7.70663457282	22.1485881128	22.3808973297	22.4385159515	22.5818014154	22.6010290955	22.522453042	22.5452714478	22.4920833759	
2017/09/26	12:12:15	6.52377181009	6.76354378355	6.72117492182	6.7903078406	6.87621672084	7.00431018914	7.32211202408	7.7066105169	22.1487932971	22.3815510565	22.4383942725	22.5818014154	22.6014895673	22.5228824976	22.5455577515	22.4921239355	
2017/09/26	12:12:17	6.52384723076	6.76362263575	6.7212635176	6.79043230139	6.87632533591	7.00446702772	7.32231548596	7.7068647095	22.1497166266	22.3819757404	22.439298515	22.5827271307	22.6019738977	22.5232976379	22.5458488269	22.4927108582	
2017/09/26	12:12:20	6.52381322168	6.76366482869	6.7213492488	6.79051387263	6.87646017235	7.00421772205	7.32230083732	7.70689916598	22.1493611328	22.3818445178	22.4395371014	22.5823931097	22.6022435004	22.5235362244	22.5455959253	22.4927347168	
2017/09/26	12:12:22	6.52396412251	6.76379853233	6.72147693918	6.79061105465	6.87635302795	7.00456070586	7.32232039892	7.70689760861	22.1502749188	22.3829420154	22.4398138617	22.5829466302	22.6028184937	22.5239776093	22.5464476788	22.492942287	
2017/09/26	12:12:24	6.52389544113	6.76397213105	6.72156662643	6.79057572402	6.87663966219	7.0044373058	7.32241070816	7.70699255082	22.1507186896	22.3824123535	22.4401049371	22.5829394727	22.6026061517	22.5238368433	22.5466958087	22.4928635535	
2017/09/26	12:12:26	6.52404912618	6.76381420722	6.7216853362	6.79070591046	6.87659781412	7.00453023131	7.32239380979	7.70698838582	22.1510813409	22.3827225159	22.4404031702	22.5833808575	22.6026180811	22.5243211737	22.5470966339	22.4932643787	
2017/09/26	12:12:29	6.52420759737	6.76398558057	6.72166223711	6.79072715339	6.87675036433	7.0044886707	7.32255719067	7.70718695201	22.1514964813	22.3830684662	22.4406155121	22.5833784717	22.6031787592	22.5243068585	22.5472779596	22.493486264	
2017/09/26	12:12:31	6.52441788449	6.76416015235	6.72184006041	6.79051928565	6.8769294931	7.00472314819	7.32264518954	7.7070670779	22.1519307086	22.38349315	22.4409280603	22.5835502539	22.6038706598	22.5249677429	22.5474378125	22.4936151007	
2017/09/26	12:12:33	6.52470886719	6.76446922791	6.72184535402	6.79055432615	6.8769588086	7.00475028195	7.32243257932	7.70679855057	22.1522742731	22.384092002	22.4410163373	22.5837077209	22.6045220007	22.5251275958	22.5482418488	22.4940111542	
2017/09/26	12:12:35	6.52270133108	6.76396444635	6.72230325628	6.79097744439	6.87717573289	7.00452021918	7.32251993078	7.70991663563	22.1526297668	22.3840800726	22.4413933038	22.5838699597	22.6048059186	22.5257693933	22.5485376959	22.4944072076	
2017/09/26	12:12:37	6.48654836425	6.75225201402	6.72199446971	6.79080029595	6.87778020382	7.00804108932	7.33335005898	7.74514692896	22.1524365118	22.3840180402	22.4410950708	22.5839415356	22.6051733417	22.5253995844	22.5484852069	22.4946314789	
2017/09/26	12:12:39	6.41318893202	6.71290198875	6.71033603144	6.79124963826	6.88164206034	7.01733961811	7.36948875094	7.81979130607	22.1530210486	22.3845190717	22.4414219342	22.584163421	22.6051518689	22.5255021765	22.5486880054	22.4945503595	
2017/09/26	12:12:41	6.31606870052	6.64977725135	6.68175758879	6.79110432436	6.88983132146	7.038170917	7.43009798291	7.91581362647	22.153312124	22.3848745654	22.4415340698	22.5844711975	22.6057865088	22.5257073608	22.5491890369	22.4952756622	
2017/09/26	12:12:44	6.19624601278	6.55323058837	6.62405101607	6.79050471124	6.90705015684	7.07962356111	7.52464987433	8.03139707273	22.1538632587	22.3853135645	22.4418895636	22.5845928766	22.6054166998	22.5260413818	22.5496375793	22.4961011713	
2017/09/26	12:12:46	6.10784589947	6.46686185427	6.56042163276	6.78881116472	6.92618110012	7.12837223843	7.60783663775	8.11477060057	22.1541543341	22.3854185425	22.442199726	22.5848099902	22.6057554926	22.5257073608	22.5501123663	22.4960224377	
2017/09/26	12:12:48	6.0400646553	6.40314782605	6.50949706368	6.78505898423	6.94135706524	7.17680714775	7.66480897796	8.17589761744	22.154402464	22.385461488	22.4421901825	22.5852108154	22.6066167896	22.5264040332	22.5498785516	22.4960248236	
2017/09/26	12:12:50	6.01014604848	6.38057577292	6.49435866337	6.78066961691	6.94548743094	7.20146147757	7.68288446076	8.20079082378	22.154893952	22.3856261127	22.4422116553	22.5851177667	22.6063519586	22.5264159625	22.5502984637	22.4961989917	
2017/09/26	12:12:53	6.00466126407	6.37796732104	6.49544180271	6.77605107196	6.9452764347	7.21025649448	7.68443106413	8.20306624962	22.1554379291	22.3861319159	22.4423500354	22.585289549	22.6065929309	22.5264016473	22.5505799957	22.4964304205	
2017/09/26	12:12:56	6.02906748442	6.39748994144	6.50734349866	6.7704554162	6.94253669504	7.20394797081	7.66882274365	8.1806946206	22.1555715375	22.3864802521	22.4425838501	22.5852871631	22.6067241534	22.5264493646	22.5510595544	22.4964495074	
2017/09/26	12:12:58	6.05579028696	6.41881076757	6.51950265878	6.7668550193	6.93930355423	7.19388642487	7.64982415497	8.15888194706	22.1561011993	22.3867212244	22.4431445282	22.5858884009	22.6067623273	22.5266426196	22.5512504236	22.4968646478	
2017/09/26	12:13:00	6.07663812557	6.43664804293	6.5316822038	6.76452506222	6.93609593527	7.18423455398	7.63396697879	8.14165596174	22.1567429968	22.3870576312	22.4434165167	22.5858740857	22.6071774677	22.5269456244	22.551453222	22.4970865332	
2017/09/26	12:13:03	6.09227363892	6.45082510659	6.54275243067	6.76254369293	6.93327470496	7.1753526558	7.62215201876	8.12803203817	22.1564113617	22.3872771307	22.4431564575	22.5862772968	22.6071202069	22.5273273627	22.5519470959	22.4974491846	
2017/09/26	12:13:05	6.101304229	6.45924166451	6.54900446733	6.76070514061	6.93252008941	7.169176641	7.61598977728	8.12047676498	22.1567000513	22.3871339789	22.4437409943	22.5861365308	22.6072037122	22.5275754926	22.5522143127	22.4972559296	
2017/09/26	12:13:07	6.10238315009	6.46012860204	6.54930420793	6.75915544211	6.93310792001	7.16809150112	7.61604644353	8.12083213659	22.1574134247	22.3874727716	22.4441203467	22.5866805078	22.6076665698	22.5281671869	22.5528465668	22.4977665045	
2017/09/26	12:13:09	6.10016049923	6.45800495652	6.54806460836	6.75816184103	6.93359225393	7.16886888227	7.61842790976	8.1237575369	22.1577045001	22.388028678	22.44399151	22.586642334	22.6076594122	22.5284916644	22.5527320453	22.4978857977	
