data	hora	H7DC_51_D	H7DC_49_D	H7DC_35_D	H7DC_34_D	H7DC_48_D	H7DC_50_D	H7DC_41_D	H7DC_54_D	H7DC_51_T	H7DC_49_T	H7DC_35_T	H7DC_34_T	H7DC_48_T	H7DC_50_T	H7DC_41_T	H7DC_54_T
2017/10/26	10:40:06	7.93688706014	8.11218536419	8.0669216856	8.11426900943	8.15859542619	8.26935527536	8.4866638464	8.91005662843	22.9806964465	22.8745732043	22.8287908551	22.9877848492	23.0620735046	23.0044644263	22.925938476	23.1291473065	
2017/10/26	10:40:12	7.93698401645	8.11237566038	8.06680195697	8.11428358991	8.15836007986	8.2693187497	8.48676028377	8.90993913373	22.9809183319	22.8750122034	22.829108175	22.9876106812	23.0621856403	23.0053543536	22.9260315247	23.1291186761	
2017/10/26	10:40:14	7.93703351075	8.11228536944	8.06684160967	8.11431979287	8.15830581638	8.26936608976	8.48681749739	8.91011857025	22.9806725879	22.874826106	22.8289029907	22.9879590173	23.0621760968	23.0051300824	22.9263369153	23.1291592358	
2017/10/26	10:40:15	7.93712692255	8.11236139886	8.06686708716	8.11427239551	8.15853059395	8.26931307362	8.48689955674	8.91004446199	22.9804173004	22.8747449866	22.8286357739	22.9877943927	23.0617872009	23.0048724091	22.9264084912	23.1287488672	
2017/10/26	10:40:17	7.93699193653	8.11242500091	8.06688126177	8.11437521633	8.1585472104	8.26929897364	8.48695111305	8.91008494251	22.9813477875	22.875000274	22.8290843164	22.9883765436	23.0623693518	23.0052398322	22.9263273718	23.1294431537	
2017/10/26	10:40:19	7.93690889861	8.11232611805	8.06688064904	8.11447656695	8.15828946749	8.26927963646	8.48663209212	8.91002160829	22.9810256958	22.8749644861	22.8287431378	22.9878301807	23.0625888513	23.0051849573	22.9261675189	23.1293047736	
2017/10/26	10:40:21	7.9368322932	8.11247021653	8.06701519244	8.11431683903	8.1583766096	8.26934810236	8.48687061586	8.90999765035	22.980741778	22.8751028662	22.8285427252	22.9875271759	23.0620210156	23.0050656641	22.9257213623	23.1289206494	
2017/10/26	10:40:24	7.93681162159	8.11237657131	8.06687705677	8.11434470249	8.15844042499	8.26930958472	8.48690208688	8.91003405317	22.9810471686	22.8750074316	22.828898219	22.9879327728	23.0624576288	23.0048485504	22.9261699048	23.1292164966	
2017/10/26	10:40:26	7.93690229558	8.11223913292	8.06692886124	8.11418015301	8.15864621723	8.26922175692	8.48688178825	8.91002030656	22.9808372125	22.8753891699	22.8285761273	22.9874579858	23.0619017224	23.0050704358	22.9260840137	23.1292236542	
2017/10/26	10:40:29	7.93679804105	8.11234562773	8.06694339481	8.11418910425	8.15850880529	8.26939363881	8.48670459465	8.91007393012	22.9810018372	22.8754631317	22.8291702075	22.988316897	23.0621045209	23.0050465771	22.9261961493	23.1293023877	
2017/10/26	10:40:32	7.93687932493	8.11247695339	8.06678293667	8.11414595675	8.15849463674	8.26933303302	8.48687146393	8.9100906105	22.9809922937	22.8752794202	22.8291916803	22.9882787231	23.0615653156	23.0049153546	22.9261961493	23.1289779102	
2017/10/26	10:40:34	7.93678227054	8.11235232877	8.06683976872	8.11421095809	8.15855106294	8.26946306244	8.48695024652	8.9100358168	22.9813621027	22.8755060773	22.8296831683	22.9881976038	23.0619947711	23.005153941	22.9264037195	23.1295910773	
2017/10/26	10:40:37	7.93667185889	8.11246241511	8.06697151756	8.11430519872	8.15856280012	8.26936782318	8.48696380244	8.90989576926	22.9809207178	22.8756182129	22.8292632562	22.9884839075	23.062013858	23.0049153546	22.9262796545	23.1294049799	
2017/10/26	10:40:40	7.93671866917	8.11262151786	8.06694501523	8.11424242902	8.15832919499	8.26944261213	8.48688290814	8.91000887321	22.9806320282	22.8757064899	22.8294231091	22.9879375446	23.0620735046	23.0051086096	22.9265635724	23.1295171155	
2017/10/26	10:40:43	7.93669320836	8.11233257591	8.06676325076	8.11431775652	8.15846727117	8.26956414246	8.48681543273	8.90993226783	22.9809612775	22.8753605396	22.8291201044	22.9881642017	23.0619923853	23.004803219	22.9262486383	23.1295171155	
2017/10/26	10:40:45	7.93684077601	8.11258892586	8.06691137291	8.11430978423	8.15859815342	8.26940404631	8.48694818962	8.90984893965	22.9809922937	22.8758735004	22.8294159515	22.9884314185	23.0622500586	23.0053352667	22.9265444855	23.1298368213	
2017/10/26	10:40:47	7.93676679418	8.11233616973	8.06678390909	8.11411258266	8.15837206395	8.26943370334	8.48677878593	8.90990768221	22.9809660492	22.8757852234	22.8292274683	22.9880568378	23.0620782764	23.0047984473	22.9262939697	23.1292761432	
2017/10/26	10:40:51	7.93653021918	8.11226021789	8.06669544912	8.11420860051	8.15842210636	8.26932781469	8.48678238825	8.90997913972	22.9812738257	22.875651615	22.829196452	22.9880067346	23.061997157	23.0046242792	22.9263655457	23.129419295	
2017/10/26	10:40:53	7.93643778905	8.11212967859	8.06681389807	8.11420019661	8.15850294987	8.26943279369	8.48703677918	8.9103907283	22.9815338849	22.8754917621	22.8292203107	22.9877347461	23.062400368	23.004996474	22.9263082849	23.1296507239	
