data	hora	D56	D57	D58	D59	D60	D61	D62	D63	T56	T57	T58	T59	T60	T61	T62	T63
29/07/2015	11:15:43	5.83032432781	5.84173000781	-0.0538889996545	-0.0538890738455	-0.0538889854127	-0.0538887576935	-0.0538890577617	-0.0538890380145	20.974354744	22.8861856461	-0.000221057629585	-0.00022102162838	-0.000220586419106	-0.000218799805641	-0.000221339035034	-0.000221365213394	
29/07/2015	11:15:49	5.83095217022	5.84143480379	-0.0538889893578	-0.0538890676558	-0.0538889847678	-0.0538887547391	-0.0538890606072	-0.0538890295695	20.9729504585	22.8871226311	-0.000221259474754	-0.000221167850494	-0.000220637750626	-0.000218959093094	-0.0002215310812	-0.000221422672272	
29/07/2015	11:15:55	5.83048058971	5.84181182885	-0.0538888919791	-0.0538889600226	-0.0538888796429	-0.0538886432888	-0.053888955762	-0.0538889512858	20.9728050232	22.8875565529	-0.000220861887932	-0.000220904421806	-0.000220410323143	-0.000218659687042	-0.000221215295792	-0.000221179294586	
29/07/2015	11:16:01	5.83112925925	5.84152209883	-0.0538889722533	-0.0538890405662	-0.0538889516654	-0.0538887253963	-0.0538890384203	-0.0538890189065	20.9722471237	22.8882813454	-0.000221015095711	-0.000220972537994	-0.000220478439331	-0.000218855428696	-0.000221443748474	-0.000221394658089	
29/07/2015	11:16:07	5.83091806455	5.84205234824	-0.0538888982468	-0.0538889644054	-0.0538888846538	-0.0538886560684	-0.0538889567646	-0.0538889438295	20.9724473953	22.8889894485	-0.000220930933952	-0.000220947289467	-0.000220462989807	-0.000218741798401	-0.000221290874481	-0.000221235251427	
29/07/2015	11:16:13	5.83195889029	5.84142709206	-0.0538889774655	-0.0538890495954	-0.053888965763	-0.053888735657	-0.0538890378946	-0.0538890251356	20.9731292725	22.8903722763	-0.000221056962013	-0.000221050429344	-0.000220611929893	-0.000218956184387	-0.000221433281898	-0.000221322011948	
29/07/2015	11:16:19	5.83124211196	5.84177578284	-0.0538888914749	-0.0538889751831	-0.0538888799795	-0.0538886541407	-0.053888964775	-0.0538889496235	20.9727621078	22.8908991814	-0.000220935153961	-0.000220791172981	-0.000220424699783	-0.000218664216995	-0.000221180582047	-0.00022120347023	
29/07/2015	11:16:24	5.83152422196	5.84207574291	-0.0538889894929	-0.0538890599083	-0.0538889695593	-0.0538887442761	-0.0538890453677	-0.0538890365293	20.9726786613	22.8917121887	-0.000221191120148	-0.000221106052399	-0.00022065448761	-0.000218926739693	-0.000221557617187	-0.000221449637413	
29/07/2015	11:16:30	5.8320622409	5.84142362068	-0.0538889716914	-0.0538890511476	-0.0538889830901	-0.0538887420009	-0.0538890543497	-0.0538890348925	20.9732484818	22.89301157	-0.00022106282711	-0.000221020269394	-0.000220568704605	-0.000218863868713	-0.000221458768845	-0.000221393322945	
29/07/2015	11:16:36	5.83148981603	5.84204494613	-0.0538889949926	-0.05388906262	-0.0538889689427	-0.0538887625404	-0.053889050115	-0.0538890346302	20.9738683701	22.894089222	-0.000221080327034	-0.000221047592163	-0.000220612382889	-0.000218923902512	-0.000221476268768	-0.000221397733688	
