data	hora	D40	D41	D42	D43	D44	D45	D46	D47	T40	T41	T42	T43	T44	T45	T46	T47
2017/05/19	00:00:04	7.37914191939	7.23078936459	7.65320464418	7.36120962265	7.09579793641	7.49283472609	7.6262261964	7.545194625	25.327704519	24.73596008	24.8013804779	25.1808999054	24.2894431982	25.1775477661	25.2138152887	25.2757403955	
2017/05/19	00:00:10	7.37865585349	7.23032258677	7.65306877084	7.36081683968	7.09552746244	7.49236138174	7.62596360789	7.54430221619	25.3281530615	24.7356212872	24.8018815094	25.181012041	24.2899251428	25.1770348053	25.2144690155	25.2764943286	
2017/05/19	00:00:17	7.37801760358	7.23036658974	7.65287730909	7.36063695142	7.09552957206	7.49215483056	7.62508269469	7.54466489312	25.3280099097	24.7345571918	24.8017693738	25.1815440887	24.2896889423	25.1765624042	25.214213728	25.2762485846	
2017/05/19	00:00:24	7.37772094957	7.22976347339	7.65369924629	7.36057084121	7.09643813877	7.49338335808	7.62551257527	7.54414263786	25.3282222516	24.7345858221	24.8020222754	25.1811838232	24.2896841705	25.1759707098	25.2143354071	25.2762080249	
2017/05/19	00:00:30	7.37735231146	7.23113767855	7.65298259933	7.36089194355	7.09682476457	7.49188862295	7.62549712801	7.54472257121	25.3282198657	24.7338366608	24.8024183289	25.1811194049	24.2893668506	25.1752000757	25.2140133154	25.2760505579	
2017/05/19	00:00:37	7.3776359002	7.23046267079	7.65349661074	7.36047521523	7.09641571669	7.49289361955	7.62569154684	7.54502782116	25.3285896747	24.7339845844	24.8032080499	25.1814486542	24.2897509747	25.1757321234	25.2143234778	25.2761746228	
2017/05/19	00:00:44	7.37759813602	7.2292273696	7.65241824592	7.35985609298	7.09538265479	7.49226032308	7.62515022764	7.54468924971	25.3284823108	24.7347933923	24.8025877252	25.1815965778	24.2905478534	25.1763405188	25.2146551129	25.2763631061	
2017/05/19	00:00:50	7.37800740341	7.23055513608	7.65327200863	7.36029341188	7.09570347778	7.49185606815	7.62606475242	7.54463104419	25.3283988055	24.7348983704	24.8029456049	25.1815536322	24.2901732727	25.1760327423	25.2144284558	25.2761579218	
2017/05/19	00:00:57	7.37825239249	7.23043067925	7.65300645125	7.360634984	7.09638537585	7.4926240019	7.62711120456	7.54498810012	25.3284775391	24.7355592548	24.8031985065	25.1815631757	24.2904762775	25.1762045245	25.214478559	25.2765134155	
2017/05/19	00:01:04	7.3779433836	7.23056865501	7.65306135874	7.36032762462	7.09564906897	7.49282257002	7.62581730589	7.54528018508	25.328372561	24.7363966931	24.8035540002	25.1814057086	24.2905287665	25.1763142743	25.2146264825	25.2765611328	
2017/05/19	00:01:10	7.37759289912	7.22955179351	7.65266413863	7.3601836351	7.09575506829	7.49239941241	7.62596139214	7.54512248811	25.3286183051	24.7362917151	24.8036351196	25.1819067401	24.2909009613	25.1768033765	25.2142590594	25.2763869647	
2017/05/19	00:01:17	7.37765918163	7.23059538092	7.65375302345	7.36113093617	7.09576044604	7.49188429643	7.6253143813	7.54439024985	25.3286326202	24.7361080035	24.803892793	25.1821453265	24.2909510645	25.1774928912	25.2142829181	25.2765348883	
2017/05/19	00:01:24	7.37827506474	7.2301248678	7.65278368559	7.36061966872	7.09542377743	7.49188624226	7.62497032415	7.5441058927	25.3281387463	24.7354017877	24.8043508789	25.1823886847	24.2908604016	25.1777267059	25.2145262762	25.2765635187	
2017/05/19	00:01:30	7.37763705894	7.23036170158	7.65299609299	7.35943773111	7.09600845037	7.49161735861	7.62510301605	7.54404009321	25.3286994244	24.7338772205	24.8042482867	25.1823242664	24.2907053204	25.1776622876	25.2146670422	25.2764680841	
2017/05/19	00:01:37	7.37798830269	7.23033412296	7.65218993786	7.36022606483	7.09543971548	7.49318130259	7.62551572833	7.54484142061	25.3286564789	24.7336887372	24.8041623956	25.1823743695	24.2907530377	25.1780273248	25.214829281	25.2766398663	
2017/05/19	00:01:44	7.37876735455	7.23057130361	7.65252944655	7.35982250557	7.09532714518	7.49201431532	7.62653578417	7.54474957765	25.3287399841	24.7336720361	24.8045131177	25.1828372272	24.2910011676	25.1781442322	25.2143210919	25.2765110297	
2017/05/19	00:01:50	7.37851270747	7.23027170456	7.65355913958	7.36005830022	7.0958589664	7.49319519446	7.62596692071	7.54472075978	25.3284679956	24.73409672	24.8044988025	25.1828300696	24.2913351886	25.1783613458	25.2144976459	25.2767400726	
2017/05/19	00:01:57	7.37837355571	7.23050283255	7.65286521983	7.36096515914	7.09596561334	7.49280694716	7.6257457272	7.54437409922	25.3288926794	24.7340633179	24.8046085522	25.1825843256	24.2911156891	25.1781871777	25.2145811511	25.2767806323	
