data	hora	D40	D41	D42	D43	D44	D45	D46	D47	T40	T41	T42	T43	T44	T45	T46	T47
2017/05/24	13:01:48	7.33934076368	6.57985386289	7.74259625759	7.32814456255	7.17736219236	7.58315551572	7.71346073945	7.63426483689	25.2579728644	24.6826551007	24.6231039288	25.0004259753	24.1417749017	25.082144212	25.150764054	24.9962340118	
2017/05/24	13:01:55	7.33796422126	6.577372735	7.74188134225	7.32625345024	7.17695037286	7.58321398412	7.71234482916	7.63453231767	25.2583951624	24.6826861169	24.6233401294	25.0005094806	24.1420087164	25.0818388214	25.1510933032	24.9963389899	
2017/05/24	13:02:02	7.33957415482	6.57970016192	7.74321099441	7.32793998045	7.17534246098	7.58245491169	7.71227394231	7.63333540313	25.2583331299	24.6828149536	24.6230514398	25.0005237958	24.1420707489	25.0822706628	25.15136052	24.996055072	
2017/05/24	13:02:08	7.3401757419	6.58074326399	7.74320348495	7.32773409202	7.17676006807	7.58267685541	7.7112772906	7.63423757076	25.2588270038	24.6827863232	24.6227651361	25.0000657098	24.141681853	25.0821513696	25.1517518018	24.9958212573	
2017/05/24	13:02:15	7.33833257392	6.57924962243	7.74212402015	7.32656903637	7.17732799204	7.581902008	7.71274884584	7.63430931636	25.2591109216	24.6829390186	24.6232661676	25.0011131042	24.141612663	25.0832202368	25.1518090625	24.9955492688	
2017/05/24	13:02:22	7.33868305962	6.57875141937	7.74302759099	7.32719860421	7.17570719037	7.58314873038	7.71135081612	7.63354512906	25.2589940143	24.6823234656	24.6232637817	25.0004760785	24.1413072723	25.0835542578	25.1519188123	24.9956900348	
