data	hora	D32	D33	D34	D35	D36	D37	D38	D39	T32	T33	T34	T35	T36	T37	T38	T39
29/07/2015	13:17:57	5.85801325639	5.84491129781	-0.053892071904	-0.0538921589646	-0.053891969254	-0.0538920794761	-0.0538920373604	-0.0538920896243	23.7514686584	21.2161707878	-0.00020492079258	-0.000205149698257	-0.000204649376869	-0.000205012345314	-0.000204865193367	-0.000205116987228	
29/07/2015	13:18:03	5.85842592096	5.84480436454	-0.0538920565871	-0.053892150201	-0.0538919799899	-0.0538920817682	-0.0538920299883	-0.0538920737924	23.7520575523	21.2141084671	-0.000204970264435	-0.000205199170113	-0.000204747891426	-0.000205087971687	-0.000204888510704	-0.000205123949051	
29/07/2015	13:18:09	5.85830739031	5.84458975671	-0.0538920535523	-0.0538921575317	-0.0538919670735	-0.0538920799338	-0.05389202279	-0.0538920888043	23.7527656555	21.2112641335	-0.000204924058914	-0.000205188941956	-0.00020471804142	-0.000205074477196	-0.000204914236069	-0.000205169320107	
29/07/2015	13:18:14	5.85847278436	5.84478407396	-0.0538920481843	-0.0538921294671	-0.053891968031	-0.0538920742704	-0.0538920217533	-0.0538920799988	23.7528324127	21.2082743645	-0.00020496006012	-0.000205359005928	-0.000204825997353	-0.000205205321312	-0.000205032014847	-0.00020525765419	
29/07/2015	13:18:20	5.85832037779	-0.0534290170046	5.9297852559	-0.0534329506718	-0.0534329654733	-0.0534353752785	-0.053435721327	-0.0534374566426	23.7527227402	-0.00229177761078	0.240547466278	-0.00231152892113	-0.00230376267433	-0.00230717968941	-0.00230134272575	-0.00230054140091	
29/07/2015	13:18:26	5.85778304482	-0.0538918492858	5.84536325192	-0.0538920082929	-0.0538918187605	-0.0538919285766	-0.0538918884965	-0.0538919243352	23.7536025047	-0.000204858994484	21.2024712563	-0.000205346035957	-0.000204996132851	-0.000205280637741	-0.000205110573769	-0.000205378723145	
29/07/2015	13:18:32	5.85830045971	-0.0538918789873	5.84520837958	-0.0538919972185	-0.0538918447979	-0.0538919395549	-0.0538918843169	-0.0538919367049	23.7542414665	-0.000204986667633	21.2062358856	-0.000205509877205	-0.000205025887489	-0.000205307126045	-0.000205166506767	-0.000205379080772	
29/07/2015	13:18:38	5.85847332703	-0.0538919352241	5.8452434525	-0.053892060833	-0.0538918908163	-0.0538920190899	-0.0538919613952	-0.0538920051166	23.7544059753	-0.000204713654518	21.2066030502	-0.000205596590042	-0.00020487716198	-0.000205331707001	-0.000205138778687	-0.000205400371552	
29/07/2015	13:18:44	5.85854976472	-0.0538919445117	-0.0538919305934	5.84487123012	-0.0538918865017	-0.0538919939407	-0.0538919432418	-0.0538919961959	23.7555909157	-0.000205147528648	-0.000204990553856	21.1966633797	-0.000205052685738	-0.000205467987061	-0.000205340456963	-0.00020558245182	
29/07/2015	13:18:50	5.85792656088	-0.0538919206031	-0.0538919144399	5.84562480984	-0.053891855962	-0.0538919872663	-0.0538919093197	-0.0538919537678	23.755877018	-0.000204946184158	-0.000205031204224	21.2018561363	-0.000204877495766	-0.000205204510689	-0.000204991960526	-0.000205230689049	
29/07/2015	13:18:56	5.85845126686	-0.0538918770719	-0.0538919060756	-0.0538919043413	5.84557832627	-0.0538919341892	-0.0538918879698	-0.0538919407583	23.7566494942	-0.000205424284935	-0.000205574703217	-0.000205087471008	21.1878442764	-0.000206006360054	-0.000205705523491	-0.000205999827385	
29/07/2015	13:19:02	5.85841529317	-0.0539328719342	-0.0539328738881	-0.0539328901126	-0.0539328418979	-0.0539328843243	-0.0539328747898	-0.0539328886463	23.7566781044	-3.46773219109e-06	-3.47139453888e-06	-3.4784579277e-06	-3.43647003174e-06	-3.48578310013e-06	-3.47623443604e-06	-3.48630619049e-06	
29/07/2015	13:19:08	5.8587421707	-0.0539328596008	-0.0539328611525	-0.0539328806448	-0.0539328454639	-0.0539328718791	-0.0539328615323	-0.0539328700234	23.7566256523	-3.47205162048e-06	-3.47859168053e-06	-3.48814034462e-06	-3.46773505211e-06	-3.48408555984e-06	-3.4827773571e-06	-3.49088716507e-06	
29/07/2015	13:19:14	5.85839090142	-0.0539328786001	-0.0539328823807	-0.0539328980845	-0.0539328625082	-0.0539328843486	-0.0539328798891	-0.0539328932245	23.7573623657	-3.47452950478e-06	-3.48054647446e-06	-3.48656344414e-06	-3.46707367897e-06	-3.47976160049e-06	-3.48120045662e-06	-3.49035668373e-06	
29/07/2015	13:19:20	5.85807090846	-0.0538891996646	-0.0538889311621	-0.0538887047994	-0.0538881636727	5.34256432097	-0.0538874945951	-0.0538871467464	23.7572669983	-0.000212779808044	-0.000213162398338	-0.000214512968063	-0.000214512968063	3.10849308968	-0.000217472410202	-0.000218914532661	
29/07/2015	13:19:26	5.85825219596	-0.0538919571061	-0.0538919633902	-0.0538920512087	-0.0538918722019	5.8432406403	-0.0538919394605	-0.0538919893417	23.7575864792	-0.000204921460152	-0.000205006480217	-0.000205202698708	-0.000204839706421	21.1842346191	-0.000204908394814	-0.000205294251442	
29/07/2015	13:19:32	5.85849701179	-0.0538920691416	-0.0538920852921	-0.0538921549109	-0.0538919753462	5.84315338607	-0.0538920519745	-0.0538920891473	23.7578678131	-0.000204702496529	-0.000204774451256	-0.000205134153366	-0.000204532456398	21.1987400055	-0.000204745006561	-0.000205006623268	
29/07/2015	13:19:38	5.85797576991	-0.0539328843648	-0.0539328890558	-0.0539329046197	-0.0539328734883	-0.0539327876678	-0.0539328805996	-0.0539328950583	23.7579226494	-3.47087717056e-06	-3.47898697853e-06	-3.48788166046e-06	-3.47140049934e-06	-3.34713673592e-06	-3.46002054214e-06	-3.48683524132e-06	
29/07/2015	13:19:44	5.85838736484	-0.0538920102971	-0.0538920176988	-0.0538920994473	-0.0538919366508	-0.0538919873346	5.84428704026	-0.0538920394376	23.7584972382	-0.00020492413044	-0.000205068016052	-0.000205319809914	-0.000204803133011	-0.000204933953285	21.197886467	-0.000205238056183	
29/07/2015	13:19:50	5.85903687311	-0.0538920321884	-0.0538920501722	-0.0538921227763	-0.0538919566515	-0.0538920125176	5.84281360179	-0.0538920699121	23.7587451935	-0.000204842305183	-0.000204956746101	-0.000205198740959	-0.000204698419571	-0.000204848837852	21.2064003944	-0.000205136609077	
29/07/2015	13:19:55	5.85907426725	-0.0538919601026	-0.0538919816481	-0.0538920677749	-0.0538918891359	-0.0538919753248	-0.0538918655319	5.84245430088	23.7593531609	-0.000205206131935	-0.000205229020119	-0.000205546236038	-0.000205065512657	-0.000205363106728	-0.000204866051674	21.1923146248	
29/07/2015	13:20:01	5.8586760502	-0.0538920135516	-0.0538920524322	-0.0538921229904	-0.0538919306678	-0.0538920453351	-0.0538919703524	5.84413667508	23.7595367432	-0.000204866218567	-0.000205000281334	-0.00020526843071	-0.000204764842987	-0.000205173611641	-0.000204853129387	21.2078762054	
29/07/2015	13:20:07	5.85838812423	-0.053892034404	-0.05389204127	-0.0538921256097	-0.0538919392537	-0.0538920423406	-0.0538919836811	5.8446491027	23.760676384	-0.000204696130753	-0.000204804039001	-0.000205065655708	-0.00020453915596	-0.000204879260063	-0.000204784417152	21.2133383751	
29/07/2015	13:20:13	5.85863129797	-0.0538920555534	-0.0538920699686	-0.053892145456	-0.0538919814909	-0.0538920866183	-0.0538920177126	5.84408527711	23.761279583	-0.000204856204987	-0.000204856204987	-0.000205222439766	-0.000204659986496	-0.000204977178574	-0.000204807138443	21.2196779251	
29/07/2015	13:20:19	5.85874811015	-0.0538920268951	-0.0538920507419	-0.0538921561646	-0.0538919656754	-0.0538920596124	-0.0538920085593	5.84435054902	23.7623333931	-0.000204626846313	-0.000204751110077	-0.000204973483086	-0.000204512405396	-0.000204845952988	-0.000204623579979	21.2218809128	
29/07/2015	13:20:25	5.85858656786	-0.0538920600165	-0.0538920766247	-0.0538921598475	-0.0538919765094	-0.0538920947694	-0.0538920263261	5.84465934922	23.7639522552	-0.000204692625999	-0.000204826712608	-0.000205026197433	-0.000204581451416	-0.00020488884449	-0.000204780936241	21.2238407135	
29/07/2015	13:20:31	5.85849330988	-0.0538920576209	-0.0538920892986	-0.0538921557913	-0.0538919858907	-0.0538920951719	-0.0538920264445	5.8449199464	23.7652420998	-0.000204649710655	-0.000204783773422	-0.000205094432831	-0.000204545068741	-0.000204790329933	-0.000204770708084	21.2247395515	
29/07/2015	13:20:37	5.85836812076	-0.0538920556422	-0.0538920756305	-0.0538921499644	-0.0538919727894	-0.053892074578	-0.0538920188823	5.84510576456	23.766067028	-0.000204607868195	-0.000204709243774	-0.000205026459694	-0.000204496693611	-0.000204833507538	-0.000204630756378	21.2245941162	
29/07/2015	13:20:43	5.85871935394	-0.0538920720421	-0.0538920741674	-0.0538921617065	-0.0538919642271	-0.0538920845847	-0.053892044546	5.84507987536	23.7673544884	-0.000204813790321	-0.000204970765114	-0.000205255270004	-0.000204725503922	-0.000204990386963	-0.000204807257652	21.2227964401	
29/07/2015	13:20:49	5.85813285142	-0.0538920803753	-0.053892061729	-0.0538921542412	-0.0538919996147	-0.0538920829066	-0.0538920450587	5.84579377055	23.7682795525	-0.000204856538773	-0.000204951357841	-0.000205114865303	-0.000204706096649	-0.000205091977119	-0.000204836916924	21.2217783928	
29/07/2015	13:20:55	5.85885956218	-0.0538920502702	-0.0538920641526	-0.0538921565509	-0.0538919772057	-0.0538920891219	-0.053892039403	5.84496731091	23.7687039375	-0.000204856395721	-0.000205023169518	-0.000205222654343	-0.000204758310318	-0.000205206298828	-0.00020497739315	21.2196278572	
29/07/2015	13:21:01	5.85884122399	-0.053932890596	-0.0539328943865	-0.0539329107482	-0.0539328784429	-0.0539328934848	-0.0539328919277	-0.0539328751224	23.76942873	-3.47979688644e-06	-3.48267459869e-06	-3.48790693283e-06	-3.46972489357e-06	-3.47783493996e-06	-3.4729950428e-06	-3.44238686562e-06	
29/07/2015	13:21:07	5.85913121661	-0.053932890207	-0.053932890444	-0.0539329069411	-0.0539328771078	-0.0539328954221	-0.0539328908508	-0.0539328894059	23.7703371048	-3.477445364e-06	-3.48542451859e-06	-3.48921775818e-06	-3.47639894485e-06	-3.48568606377e-06	-3.48110795021e-06	-3.48215436935e-06	
29/07/2015	13:21:13	5.85963074852	-0.053932888777	-0.053932890477	-0.0539329072131	-0.0539328772563	-0.0539328953068	-0.0539328890161	-0.0539328946581	23.7707710266	-3.48030567169e-06	-3.48135209084e-06	-3.49247050285e-06	-3.47729730606e-06	-3.48710751534e-06	-3.48763084412e-06	-3.48501467705e-06	
29/07/2015	13:21:19	5.85886711158	-0.0539328862083	-0.0539328927459	-0.0539329080484	-0.0539328729798	-0.053932893762	-0.0539328884153	-0.0539328950726	23.7715339661	-3.46852111816e-06	-3.47283768654e-06	-3.48147082329e-06	-3.46695160866e-06	-3.48290944099e-06	-3.47493052483e-06	-3.48290944099e-06	
29/07/2015	13:21:25	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:21:31	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:21:37	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:21:42	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:21:48	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:21:54	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:22:00	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:22:06	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:22:12	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:22:18	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:22:24	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
29/07/2015	13:22:30	5.85872414358	-0.0539328901233	-0.0539328941838	-0.0539329118441	-0.0539328814794	-0.0539328977006	-0.0539328880012	-0.0539328995269	23.7721085548	-3.47010016441e-06	-3.47036170959e-06	-3.47925639153e-06	-3.46892285347e-06	-3.47703266144e-06	-3.47807908058e-06	-3.47951793671e-06	
