data	hora	H7DC_51_D	H7DC_49_D	H7DC_35_D	H7DC_34_D	H7DC_48_D	H7DC_50_D	H7DC_41_D	H7DC_54_D	H7DC_51_T	H7DC_49_T	H7DC_35_T	H7DC_34_T	H7DC_48_T	H7DC_50_T	H7DC_41_T	H7DC_54_T
2017/08/24	09:42:48	5.64757367344	6.05480106626	6.20704829669	6.44022440229	6.68216106251	6.96449181435	7.39473617855	7.9714905015	22.8219505823	22.7609249463	22.8154729608	22.9196063922	23.0020570892	22.8537207507	22.803992182	22.8777058441	
2017/08/24	09:42:50	5.64750423237	6.05479809828	6.20705077544	6.44039542514	6.68204844913	6.96458723915	7.39462494388	7.97156552775	22.8220340875	22.7607126044	22.8152701624	22.919926098	23.0022646594	22.853558512	22.804044671	22.877584165	
2017/08/24	09:42:52	5.6474672658	6.05491697827	6.20711273879	6.44035310481	6.68208326186	6.96461439379	7.39475219186	7.97158558208	22.8220913483	22.7607078326	22.8152152875	22.9197065985	23.0023338495	22.853873446	22.8042355402	22.8776414258	
2017/08/24	09:42:54	5.64752886445	6.05481087984	6.20694859706	6.44029276285	6.68210243127	6.96454730997	7.39473683031	7.97157087475	22.8221080493	22.7611730762	22.8153846838	22.9198354352	23.0022360291	22.8539307068	22.8040160406	22.8776676703	
2017/08/24	09:42:55	5.64748685177	6.054862522	6.2070905898	6.4403627884	6.68209551243	6.96452019852	7.39474938692	7.97156483084	22.8221414514	22.7611659186	22.8157878949	22.9200334619	23.0022002411	22.8544150372	22.8043977789	22.8779062567	
2017/08/24	09:42:57	5.64746933675	6.05484436585	6.20711043224	6.44029223885	6.68211876197	6.96455832955	7.39477596697	7.97154713676	22.8223227771	22.7614713092	22.8156089551	22.9198139624	23.0021238934	22.8538066418	22.8042522412	22.8779444305	
2017/08/24	09:42:59	5.64759994112	6.05488629896	6.20709760429	6.44031329193	6.68218601882	6.96455206157	7.39466089058	7.97160535227	22.8222464294	22.761352016	22.8156161127	22.9199022394	23.0027227454	22.8541191901	22.8043285889	22.8782689081	
2017/08/24	09:43:02	5.64754444358	6.05487056326	6.20698627222	6.44033172503	6.68208136728	6.96452652804	7.3947330436	7.97166491376	22.8223490216	22.7614164343	22.8157807373	22.9198831525	23.0025795935	22.8541883801	22.8041735077	22.8780708813	
2017/08/24	09:43:04	5.64760429197	6.05480231565	6.20711385731	6.44027851118	6.68212398199	6.96461225121	7.394800761	7.97166578705	22.8224325269	22.7612231793	22.8155278357	22.9200096033	23.0027680768	22.8542766571	22.8044049365	22.878445462	
2017/08/24	09:43:07	5.6475081811	6.05477537541	6.20699216806	6.44038764752	6.68224345292	6.96464939019	7.39470666558	7.97153099555	22.8223967389	22.7612899835	22.8155111346	22.9201670703	23.0023123767	22.854331532	22.8040303558	22.8787055212	
2017/08/24	09:43:10	5.64742056774	6.05470950632	6.20705290662	6.44021754002	6.68210041019	6.96456142506	7.39475329732	7.97166012065	22.8223132336	22.7615858307	22.8156208844	22.9199499567	23.0024960883	22.8542599561	22.8041305621	22.8787031354	
2017/08/24	09:43:12	5.6475688135	6.05479448817	6.20702923092	6.4403250674	6.68210145898	6.96457418274	7.39473063874	7.97164264525	22.8225565918	22.7614903961	22.8157210907	22.9200382336	23.0023863385	22.8542241681	22.8041997522	22.8782903809	
2017/08/24	09:43:15	5.64746320214	6.05470654788	6.20702293224	6.44026446367	6.68208738348	6.96456900855	7.39468567072	7.97160570202	22.8226615698	22.7615739014	22.815785509	22.920102652	23.0019926709	22.854524787	22.8040375134	22.878252207	
2017/08/24	09:43:18	5.64753410572	6.05486938561	6.20691310058	6.44028149192	6.68221226687	6.96457695456	7.3946536279	7.971748161	22.8226567981	22.7617862433	22.8157902808	22.9199332556	23.0021906976	22.8545104718	22.8044955994	22.8789345642	
2017/08/24	09:43:20	5.64733439436	6.05472711024	6.20708550269	6.44026214891	6.68217197729	6.96456626597	7.39462355936	7.97163861958	22.8226997437	22.761561972	22.8156399713	22.9198044189	23.0021954694	22.8541645215	22.8043333606	22.8788343579	
