data	hora	D40	D41	D42	D43	D44	D45	D46	D47	T40	T41	T42	T43	T44	T45	T46	T47
10/08/2015	09:51:29	0.664312489575	-0.0539425794581	-0.0539425691999	-0.0539425865492	-0.0539425741312	-0.053942571909	-0.0539425879454	-0.0539425707281	23.7093663216	2.95848464966e-05	2.9655482769e-05	2.95070171356e-05	2.96404385567e-05	2.9559340477e-05	3.01551580429e-05	2.95174813271e-05	
10/08/2015	09:51:35	0.664383470711	-0.0539425804326	-0.0539425714535	-0.0539425875259	-0.0539425756152	-0.0539425797509	-0.0539425876615	-0.0539425755048	23.7100744247	2.95645236969e-05	2.96253466606e-05	2.94873476028e-05	2.96155381203e-05	2.95560216904e-05	3.01511836052e-05	2.94978117943e-05	
10/08/2015	09:51:41	0.664525315642	-0.0539425774265	-0.0539425704704	-0.0539425833777	-0.0539425711133	-0.053942573059	-0.0539425851939	-0.053942572282	23.711950779	2.95671343803e-05	2.96462702751e-05	2.95017313957e-05	2.96423459053e-05	2.9553399086e-05	3.01583719254e-05	2.9514811039e-05	
10/08/2015	09:51:47	0.664622142457	-0.0539425797928	-0.0539425668496	-0.0539425854839	-0.053942572169	-0.0539425732167	-0.0539425904158	-0.0539425714828	23.7126159668	2.95620298386e-05	2.9612390995e-05	2.94972801208e-05	2.96372437477e-05	2.95541810989e-05	3.01447677612e-05	2.95031666756e-05	
10/08/2015	09:51:53	0.664514307576	-0.0539425693112	-0.0539425594084	-0.0539425747317	-0.0539425594332	-0.0539425638683	-0.0539425747883	-0.0539425603397	23.71352911	2.96038818359e-05	2.96627449989e-05	2.95365166664e-05	2.96705937386e-05	2.95816445351e-05	3.02167057991e-05	2.9543056488e-05	
